date,拼音,value,排放因子序号
2010-08-01,黑龙江,0.0,1
2010-09-01,上海,0.0,1
2010-09-01,云南,0.0,1
2010-09-01,内蒙古,0.0,1
2010-09-01,北京,0.0,1
2010-09-01,吉林,0.0,1
2010-09-01,四川,0.0,1
2010-09-01,天津,0.0,1
2010-09-01,宁夏,0.0,1
2010-09-01,安徽,0.0,1
2010-09-01,山东,0.0,1
2010-09-01,山西,0.0,1
2010-09-01,广东,0.0,1
2010-09-01,广西,0.0,1
2010-09-01,新疆,0.0,1
2010-09-01,江苏,0.0,1
2010-09-01,江西,0.0,1
2010-09-01,河北,0.0,1
2010-09-01,河南,0.0,1
2010-09-01,浙江,0.0,1
2010-09-01,海南,0.0,1
2010-09-01,湖北,0.0,1
2010-09-01,湖南,0.0,1
2010-09-01,甘肃,0.0,1
2010-09-01,福建,0.0,1
2010-09-01,西藏,0.0,1
2010-09-01,贵州,0.0,1
2010-09-01,辽宁,0.0,1
2010-09-01,重庆,0.0,1
2010-09-01,陕西,0.0,1
2010-09-01,青海,0.0,1
2010-09-01,黑龙江,0.0,1
2010-10-01,上海,0.0,1
2010-10-01,云南,0.0,1
2010-10-01,内蒙古,0.0,1
2010-10-01,北京,0.0,1
2010-10-01,吉林,0.0,1
2010-10-01,四川,0.0,1
2010-10-01,天津,0.0,1
2010-10-01,宁夏,0.0,1
2010-10-01,安徽,0.0,1
2010-10-01,山东,0.0,1
2010-10-01,山西,0.0,1
2010-10-01,广东,0.0,1
2010-10-01,广西,0.0,1
2010-10-01,新疆,0.0,1
2010-10-01,江苏,0.0,1
2010-10-01,江西,0.0,1
2010-10-01,河北,0.0,1
2010-10-01,河南,0.0,1
2010-10-01,浙江,0.0,1
2010-10-01,海南,0.0,1
2010-10-01,湖北,0.0,1
2010-10-01,湖南,0.0,1
2010-10-01,甘肃,0.0,1
2010-10-01,福建,0.0,1
2010-10-01,西藏,0.0,1
2010-10-01,贵州,0.0,1
2010-10-01,辽宁,0.0,1
2010-10-01,重庆,0.0,1
2010-10-01,陕西,0.0,1
2010-10-01,青海,0.0,1
2010-10-01,黑龙江,0.0,1
2010-11-01,上海,0.0,1
2010-11-01,云南,0.0,1
2010-11-01,内蒙古,0.0,1
2010-11-01,北京,0.0,1
2010-11-01,吉林,0.0,1
2010-11-01,四川,0.0,1
2010-11-01,天津,0.0,1
2010-11-01,宁夏,0.0,1
2010-11-01,安徽,0.0,1
2010-11-01,山东,0.0,1
2010-11-01,山西,0.0,1
2010-11-01,广东,0.0,1
2010-11-01,广西,0.0,1
2010-11-01,新疆,0.0,1
2010-11-01,江苏,0.0,1
2010-11-01,江西,0.0,1
2010-11-01,河北,0.0,1
2010-11-01,河南,0.0,1
2010-11-01,浙江,0.0,1
2010-11-01,海南,0.0,1
2010-11-01,湖北,0.0,1
2010-11-01,湖南,0.0,1
2010-11-01,甘肃,0.0,1
2010-11-01,福建,0.0,1
2010-11-01,西藏,0.0,1
2010-11-01,贵州,0.0,1
2010-11-01,辽宁,0.0,1
2010-11-01,重庆,0.0,1
2010-11-01,陕西,0.0,1
2010-11-01,青海,0.0,1
2010-11-01,黑龙江,0.0,1
2010-12-01,上海,0.0,1
2010-12-01,云南,0.0,1
2010-12-01,内蒙古,0.0,1
2010-12-01,北京,0.0,1
2010-12-01,吉林,0.0,1
2010-12-01,四川,0.0,1
2010-12-01,天津,0.0,1
2010-12-01,宁夏,0.0,1
2010-12-01,安徽,0.0,1
2010-12-01,山东,0.0,1
2010-12-01,山西,0.0,1
2010-12-01,广东,0.0,1
2010-12-01,广西,0.0,1
2010-12-01,新疆,0.0,1
2010-12-01,江苏,0.0,1
2010-12-01,江西,0.0,1
2010-12-01,河北,0.0,1
2010-12-01,河南,0.0,1
2010-12-01,浙江,0.0,1
2010-12-01,海南,0.0,1
2010-12-01,湖北,0.0,1
2010-12-01,湖南,0.0,1
2010-12-01,甘肃,0.0,1
2010-12-01,福建,0.0,1
2010-12-01,西藏,0.0,1
2010-12-01,贵州,0.0,1
2010-12-01,辽宁,0.0,1
2010-12-01,重庆,0.0,1
2010-12-01,陕西,0.0,1
2010-12-01,青海,0.0,1
2010-12-01,黑龙江,0.0,1
2011-01-01,上海,0.0,1
2011-01-01,云南,16.838009104474676,1
2011-01-01,内蒙古,48.01820232348285,1
2011-01-01,北京,0.6425610384768168,1
2011-01-01,吉林,13.29500033743476,1
2011-01-01,四川,42.2000691485301,1
2011-01-01,天津,0.0,1
2011-01-01,宁夏,10.877445822657103,1
2011-01-01,安徽,19.258563600208,1
2011-01-01,山东,20.643172676538764,1
2011-01-01,山西,102.2689150376244,1
2011-01-01,广东,0.0,1
2011-01-01,广西,0.9134764706198688,1
2011-01-01,新疆,6.439682661577328,1
2011-01-01,江苏,2.9251554446824333,1
2011-01-01,江西,2.936527662324889,1
2011-01-01,河北,15.696015354558057,1
2011-01-01,河南,32.861532534293055,1
2011-01-01,浙江,0.0099625775826936,1
2011-01-01,海南,0.0,1
2011-01-01,湖北,0.9382715063311614,1
2011-01-01,湖南,8.797616994770198,1
2011-01-01,甘肃,5.207286560374868,1
2011-01-01,福建,3.3514887309821324,1
2011-01-01,西藏,0.0,1
2011-01-01,贵州,39.39229740088494,1
2011-01-01,辽宁,16.454685673646743,1
2011-01-01,重庆,12.51784432866314,1
2011-01-01,陕西,43.84086195490678,1
2011-01-01,青海,2.028401064516073,1
2011-01-01,黑龙江,21.22222824028682,1
2011-02-01,上海,0.0,1
2011-02-01,云南,12.82895929509159,1
2011-02-01,内蒙古,36.58529694390808,1
2011-02-01,北京,0.4895703141673795,1
2011-02-01,吉林,10.12952404876971,1
2011-02-01,四川,32.15243358032577,1
2011-02-01,天津,0.0,1
2011-02-01,宁夏,8.287577755041584,1
2011-02-01,安徽,14.673191288591417,1
2011-02-01,山东,15.728131535365687,1
2011-02-01,山西,77.91917322471339,1
2011-02-01,广东,0.0,1
2011-02-01,广西,0.6959820716269792,1
2011-02-01,新疆,4.906424876366643,1
2011-02-01,江苏,2.2286898586884463,1
2011-02-01,江西,2.2373544054483885,1
2011-02-01,河北,11.958868820497658,1
2011-02-01,河南,25.03735807725269,1
2011-02-01,浙江,0.0075905352877261,1
2011-02-01,海南,0.0,1
2011-02-01,湖北,0.7148735273737271,1
2011-02-01,湖南,6.702946269919722,1
2011-02-01,甘肃,3.9674564199620015,1
2011-02-01,福建,2.553515219106384,1
2011-02-01,西藏,0.0,1
2011-02-01,贵州,30.013178919222444,1
2011-02-01,辽宁,12.53690334830869,1
2011-02-01,重庆,9.537405185986962,1
2011-02-01,陕西,33.40256143060065,1
2011-02-01,青海,1.5454484273845517,1
2011-02-01,黑龙江,16.16931672601544,1
2011-03-01,上海,0.0,1
2011-03-01,云南,20.24285143013009,1
2011-03-01,内蒙古,49.17674031691088,1
2011-03-01,北京,0.6716538181114082,1
2011-03-01,吉林,15.380080842832282,1
2011-03-01,四川,54.40372910459411,1
2011-03-01,天津,0.0,1
2011-03-01,宁夏,11.14455108441503,1
2011-03-01,安徽,16.621734264020525,1
2011-03-01,山东,24.84446034053765,1
2011-03-01,山西,117.60508261451626,1
2011-03-01,广东,0.0,1
2011-03-01,广西,1.16318024555823,1
2011-03-01,新疆,7.581148606774707,1
2011-03-01,江苏,2.8443951828749925,1
2011-03-01,江西,3.028613254442481,1
2011-03-01,河北,15.050710734214022,1
2011-03-01,河南,31.29877584948057,1
2011-03-01,浙江,0.0075366388581639,1
2011-03-01,海南,0.0,1
2011-03-01,湖北,1.8913265917079376,1
2011-03-01,湖南,11.578043520667196,1
2011-03-01,甘肃,6.110742330331319,1
2011-03-01,福建,4.772600774020436,1
2011-03-01,西藏,0.0,1
2011-03-01,贵州,59.81330015848814,1
2011-03-01,辽宁,18.675932393803965,1
2011-03-01,重庆,14.497999962996596,1
2011-03-01,陕西,46.23614592139139,1
2011-03-01,青海,3.677137630382183,1
2011-03-01,黑龙江,22.09863286781228,1
2011-04-01,上海,0.0,1
2011-04-01,云南,0.0,1
2011-04-01,内蒙古,0.0,1
2011-04-01,北京,0.0,1
2011-04-01,吉林,0.0,1
2011-04-01,四川,0.0,1
2011-04-01,天津,0.0,1
2011-04-01,宁夏,0.0,1
2011-04-01,安徽,0.0,1
2011-04-01,山东,0.0,1
2011-04-01,山西,0.0,1
2011-04-01,广东,0.0,1
2011-04-01,广西,0.0,1
2011-04-01,新疆,0.0,1
2011-04-01,江苏,0.0,1
2011-04-01,江西,0.0,1
2011-04-01,河北,0.0,1
2011-04-01,河南,0.0,1
2011-04-01,浙江,0.0,1
2011-04-01,海南,0.0,1
2011-04-01,湖北,0.0,1
2011-04-01,湖南,0.0,1
2011-04-01,甘肃,0.0,1
2011-04-01,福建,0.0,1
2011-04-01,西藏,0.0,1
2011-04-01,贵州,0.0,1
2011-04-01,辽宁,0.0,1
2011-04-01,重庆,0.0,1
2011-04-01,陕西,0.0,1
2011-04-01,青海,0.0,1
2011-04-01,黑龙江,0.0,1
2011-05-01,上海,0.0,1
2011-05-01,云南,0.0,1
2011-05-01,内蒙古,0.0,1
2011-05-01,北京,0.0,1
2011-05-01,吉林,0.0,1
2011-05-01,四川,0.0,1
2011-05-01,天津,0.0,1
2011-05-01,宁夏,0.0,1
2011-05-01,安徽,0.0,1
2011-05-01,山东,0.0,1
2011-05-01,山西,0.0,1
2011-05-01,广东,0.0,1
2011-05-01,广西,0.0,1
2011-05-01,新疆,0.0,1
2011-05-01,江苏,0.0,1
2011-05-01,江西,0.0,1
2011-05-01,河北,0.0,1
2011-05-01,河南,0.0,1
2011-05-01,浙江,0.0,1
2011-05-01,海南,0.0,1
2011-05-01,湖北,0.0,1
2011-05-01,湖南,0.0,1
2011-05-01,甘肃,0.0,1
2011-05-01,福建,0.0,1
2011-05-01,西藏,0.0,1
2011-05-01,贵州,0.0,1
2011-05-01,辽宁,0.0,1
2011-05-01,重庆,0.0,1
2011-05-01,陕西,0.0,1
2011-05-01,青海,0.0,1
2011-05-01,黑龙江,0.0,1
2011-06-01,上海,0.0,1
2011-06-01,云南,0.0,1
2011-06-01,内蒙古,0.0,1
2011-06-01,北京,0.0,1
2011-06-01,吉林,0.0,1
2011-06-01,四川,0.0,1
2011-06-01,天津,0.0,1
2011-06-01,宁夏,0.0,1
2011-06-01,安徽,0.0,1
2011-06-01,山东,0.0,1
2011-06-01,山西,0.0,1
2011-06-01,广东,0.0,1
2011-06-01,广西,0.0,1
2011-06-01,新疆,0.0,1
2011-06-01,江苏,0.0,1
2011-06-01,江西,0.0,1
2011-06-01,河北,0.0,1
2011-06-01,河南,0.0,1
2011-06-01,浙江,0.0,1
2011-06-01,海南,0.0,1
2011-06-01,湖北,0.0,1
2011-06-01,湖南,0.0,1
2011-06-01,甘肃,0.0,1
2011-06-01,福建,0.0,1
2011-06-01,西藏,0.0,1
2011-06-01,贵州,0.0,1
2011-06-01,辽宁,0.0,1
2011-06-01,重庆,0.0,1
2011-06-01,陕西,0.0,1
2011-06-01,青海,0.0,1
2011-06-01,黑龙江,0.0,1
2011-07-01,上海,0.0,1
2011-07-01,云南,0.0,1
2011-07-01,内蒙古,0.0,1
2011-07-01,北京,0.0,1
2011-07-01,吉林,0.0,1
2011-07-01,四川,0.0,1
2011-07-01,天津,0.0,1
2011-07-01,宁夏,0.0,1
2011-07-01,安徽,0.0,1
2011-07-01,山东,0.0,1
2011-07-01,山西,0.0,1
2011-07-01,广东,0.0,1
2011-07-01,广西,0.0,1
2011-07-01,新疆,0.0,1
2011-07-01,江苏,0.0,1
2011-07-01,江西,0.0,1
2011-07-01,河北,0.0,1
2011-07-01,河南,0.0,1
2011-07-01,浙江,0.0,1
2011-07-01,海南,0.0,1
2011-07-01,湖北,0.0,1
2011-07-01,湖南,0.0,1
2011-07-01,甘肃,0.0,1
2011-07-01,福建,0.0,1
2011-07-01,西藏,0.0,1
2011-07-01,贵州,0.0,1
2011-07-01,辽宁,0.0,1
2011-07-01,重庆,0.0,1
2011-07-01,陕西,0.0,1
2011-07-01,青海,0.0,1
2011-07-01,黑龙江,0.0,1
2011-08-01,上海,0.0,1
2011-08-01,云南,0.0,1
2011-08-01,内蒙古,0.0,1
2011-08-01,北京,0.0,1
2011-08-01,吉林,0.0,1
2011-08-01,四川,0.0,1
2011-08-01,天津,0.0,1
2011-08-01,宁夏,0.0,1
2011-08-01,安徽,0.0,1
2011-08-01,山东,0.0,1
2011-08-01,山西,0.0,1
2011-08-01,广东,0.0,1
2011-08-01,广西,0.0,1
2011-08-01,新疆,0.0,1
2011-08-01,江苏,0.0,1
2011-08-01,江西,0.0,1
2011-08-01,河北,0.0,1
2011-08-01,河南,0.0,1
2011-08-01,浙江,0.0,1
2011-08-01,海南,0.0,1
2011-08-01,湖北,0.0,1
2011-08-01,湖南,0.0,1
2011-08-01,甘肃,0.0,1
2011-08-01,福建,0.0,1
2011-08-01,西藏,0.0,1
2011-08-01,贵州,0.0,1
2011-08-01,辽宁,0.0,1
2011-08-01,重庆,0.0,1
2011-08-01,陕西,0.0,1
2011-08-01,青海,0.0,1
2011-08-01,黑龙江,0.0,1
2011-09-01,上海,0.0,1
2011-09-01,云南,0.0,1
2011-09-01,内蒙古,0.0,1
2011-09-01,北京,0.0,1
2011-09-01,吉林,0.0,1
2011-09-01,四川,0.0,1
2011-09-01,天津,0.0,1
2011-09-01,宁夏,0.0,1
2011-09-01,安徽,0.0,1
2011-09-01,山东,0.0,1
2011-09-01,山西,0.0,1
2011-09-01,广东,0.0,1
2011-09-01,广西,0.0,1
2011-09-01,新疆,0.0,1
2011-09-01,江苏,0.0,1
2011-09-01,江西,0.0,1
2011-09-01,河北,0.0,1
2011-09-01,河南,0.0,1
2011-09-01,浙江,0.0,1
2011-09-01,海南,0.0,1
2011-09-01,湖北,0.0,1
2011-09-01,湖南,0.0,1
2011-09-01,甘肃,0.0,1
2011-09-01,福建,0.0,1
2011-09-01,西藏,0.0,1
2011-09-01,贵州,0.0,1
2011-09-01,辽宁,0.0,1
2011-09-01,重庆,0.0,1
2011-09-01,陕西,0.0,1
2011-09-01,青海,0.0,1
2011-09-01,黑龙江,0.0,1
2011-10-01,上海,0.0,1
2011-10-01,云南,0.0,1
2011-10-01,内蒙古,0.0,1
2011-10-01,北京,0.0,1
2011-10-01,吉林,0.0,1
2011-10-01,四川,0.0,1
2011-10-01,天津,0.0,1
2011-10-01,宁夏,0.0,1
2011-10-01,安徽,0.0,1
2011-10-01,山东,0.0,1
2011-10-01,山西,0.0,1
2011-10-01,广东,0.0,1
2011-10-01,广西,0.0,1
2011-10-01,新疆,0.0,1
2011-10-01,江苏,0.0,1
2011-10-01,江西,0.0,1
2011-10-01,河北,0.0,1
2011-10-01,河南,0.0,1
2011-10-01,浙江,0.0,1
2011-10-01,海南,0.0,1
2011-10-01,湖北,0.0,1
2011-10-01,湖南,0.0,1
2011-10-01,甘肃,0.0,1
2011-10-01,福建,0.0,1
2011-10-01,西藏,0.0,1
2011-10-01,贵州,0.0,1
2011-10-01,辽宁,0.0,1
2011-10-01,重庆,0.0,1
2011-10-01,陕西,0.0,1
2011-10-01,青海,0.0,1
2011-10-01,黑龙江,0.0,1
2011-11-01,上海,0.0,1
2011-11-01,云南,0.0,1
2011-11-01,内蒙古,0.0,1
2011-11-01,北京,0.0,1
2011-11-01,吉林,0.0,1
2011-11-01,四川,0.0,1
2011-11-01,天津,0.0,1
2011-11-01,宁夏,0.0,1
2011-11-01,安徽,0.0,1
2011-11-01,山东,0.0,1
2011-11-01,山西,0.0,1
2011-11-01,广东,0.0,1
2011-11-01,广西,0.0,1
2011-11-01,新疆,0.0,1
2011-11-01,江苏,0.0,1
2011-11-01,江西,0.0,1
2011-11-01,河北,0.0,1
2011-11-01,河南,0.0,1
2011-11-01,浙江,0.0,1
2011-11-01,海南,0.0,1
2011-11-01,湖北,0.0,1
2011-11-01,湖南,0.0,1
2011-11-01,甘肃,0.0,1
2011-11-01,福建,0.0,1
2011-11-01,西藏,0.0,1
2011-11-01,贵州,0.0,1
2011-11-01,辽宁,0.0,1
2011-11-01,重庆,0.0,1
2011-11-01,陕西,0.0,1
2011-11-01,青海,0.0,1
2011-11-01,黑龙江,0.0,1
2011-12-01,上海,0.0,1
2011-12-01,云南,0.0,1
2011-12-01,内蒙古,0.0,1
2011-12-01,北京,0.0,1
2011-12-01,吉林,0.0,1
2011-12-01,四川,0.0,1
2011-12-01,天津,0.0,1
2011-12-01,宁夏,0.0,1
2011-12-01,安徽,0.0,1
2011-12-01,山东,0.0,1
2011-12-01,山西,0.0,1
2011-12-01,广东,0.0,1
2011-12-01,广西,0.0,1
2011-12-01,新疆,0.0,1
2011-12-01,江苏,0.0,1
2011-12-01,江西,0.0,1
2011-12-01,河北,0.0,1
2011-12-01,河南,0.0,1
2011-12-01,浙江,0.0,1
2011-12-01,海南,0.0,1
2011-12-01,湖北,0.0,1
2011-12-01,湖南,0.0,1
2011-12-01,甘肃,0.0,1
2011-12-01,福建,0.0,1
2011-12-01,西藏,0.0,1
2011-12-01,贵州,0.0,1
2011-12-01,辽宁,0.0,1
2011-12-01,重庆,0.0,1
2011-12-01,陕西,0.0,1
2011-12-01,青海,0.0,1
2011-12-01,黑龙江,0.0,1
2015-01-01,上海,0.0,1
2015-01-01,云南,34.655894990008406,1
2015-01-01,内蒙古,136.32300343008322,1
2015-01-01,北京,1.6092406389085925,1
2015-01-01,吉林,18.220313668976047,1
2015-01-01,四川,84.59338325160132,1
2015-01-01,天津,0.0,1
2015-01-01,宁夏,29.01182220404176,1
2015-01-01,安徽,47.98610377956992,1
2015-01-01,山东,55.11355531211038,1
2015-01-01,山西,301.4401373726692,1
2015-01-01,广东,0.0,1
2015-01-01,广西,2.4100360726645333,1
2015-01-01,新疆,27.33816270054181,1
2015-01-01,江苏,6.770152382121401,1
2015-01-01,江西,7.065530513241461,1
2015-01-01,河北,26.56887283932003,1
2015-01-01,河南,53.39522498550815,1
2015-01-01,浙江,0.0,1
2015-01-01,海南,0.0,1
2015-01-01,湖北,2.703106435963972,1
2015-01-01,湖南,15.8429708809547,1
2015-01-01,甘肃,13.640422292510118,1
2015-01-01,福建,5.784742205441024,1
2015-01-01,西藏,0.0,1
2015-01-01,贵州,147.67265501414772,1
2015-01-01,辽宁,30.87422822431388,1
2015-01-01,重庆,32.46452353815741,1
2015-01-01,陕西,147.75432989113236,1
2015-01-01,青海,1.9784924005086284,1
2015-01-01,黑龙江,40.38441871605213,1
2015-02-01,上海,0.0,1
