date,Anhui,Beijing,Chongqing,Fujian,Gansu,Guangdong,Guangxi,Guizhou,Hainan,Hebei,Heilongjiang,Henan,Hubei,Hunan,Inner Mongolia,Jiangsu,Jiangxi,Jilin,Liaoning,Ningxia,Qinghai,Shaanxi,Shandong,Shanghai,Shanxi,Sichuan,Tianjin,Tibet,Xinjiang,Yunnan,Zhejiang,sector,department
2013-11-01,7.273614858317872,1.0755118224530862,6.2134468556524975,4.3741502934206045,2.00588104064131,13.650580106063916,11.377289848353042,4.956210138596359,2.896232036452474,10.26354201620073,6.848771070112891,17.39428849305708,11.75548188217613,15.285336906161803,2.7463154601766897,8.33056182141623,8.965355007114505,4.654922810101036,6.53712607689364,0.34697329284634454,7.582239890684963,3.3820036241081253,13.075022385151,0.8306968368581374,2.084687146130023,16.61898275727679,0.8982800844303926,0.2570310957181811,1.2108066399681896,11.368549562907821,2.5502542015226086,粪便,家畜
2013-12-01,7.2255003998733605,1.0703912352092628,5.1343340810415405,4.362750970994138,1.993206816907137,11.434216836034766,11.505759830571108,4.988735107274158,2.394697523471339,10.18406986717524,6.8244341724485365,17.148235097914455,11.649711982733521,15.237689306091461,2.7324433764842833,8.26927314765625,8.92954963394142,4.631926727416462,6.503355758619295,0.3443350197371848,7.462596456869682,3.356929762187706,12.900650316412559,0.8246401489902206,2.0722582134470007,16.549145030298792,0.892464455460791,0.2563839518940769,1.1995193160509205,11.524050889403059,2.5381388712606285,粪便,家畜
2014-01-01,8.664724422628924,0.9417807343924294,6.067987587459519,5.111381688142976,2.0001692737730785,13.159441157077033,13.065480677292923,6.3192106370194905,2.751404652866659,9.743803587685175,6.454099729511808,20.276812566368687,13.80328190351537,18.050754809837056,2.7165062645005804,9.707480130800326,10.68528086849554,4.501828307255758,6.45798026270911,0.36041612489004177,0.5757619373350973,4.048224747254213,15.38520311150198,0.9167718166455872,2.0760517794897115,20.063247992672604,0.8933096773963679,0.2780347126350165,1.3427804789681466,13.675208823438048,3.097660927370192,粪便,家畜
2014-02-01,9.044200246255906,0.9609950202168006,6.3639241775967195,5.42533453437601,2.006754760476414,14.378568008539844,14.491509233406637,6.710540106253122,2.8782710309182145,10.08639169427208,6.4828641427519615,21.444905524867707,14.601555247886688,19.7415376286318,2.7248503211456456,10.149219720563417,11.270242283391562,4.535937828209947,6.618210893432502,0.36565532368903697,0.578313844700023,4.1432047446928175,16.075104172434624,0.9553776124722554,2.143131744806994,20.915066071808884,0.923329989914617,0.2836371936439392,1.343871859453325,14.894335231445792,3.2507569679375603,粪便,家畜
2014-03-01,9.256132818728405,0.9696530532127793,6.569094071518119,5.539801518009416,2.0240316190441616,14.810794405920861,15.00170776608407,6.923637572824834,2.9566445934773244,10.218403255429623,6.489279415313057,22.134831532885528,15.183674885320347,20.52562136928588,2.7318619005250993,10.365974590287808,11.524191588650366,4.549131352057334,6.6492923796715395,0.3704784847187095,0.587968136653924,4.224334025098467,16.476908872969616,0.9782374806910129,2.171500882514475,22.146185160326542,0.9340209117521588,0.29269956009926024,1.3463206405611676,15.854490608751513,3.3303346742839426,粪便,家畜
2014-04-01,9.304796291378997,0.9796403291053755,6.585550147030201,5.58488103212959,2.0626941468576314,15.05961124036916,15.172417912361055,6.948307738930318,3.027195402968295,10.392992344810795,6.506937067760853,22.39133247206756,15.282697323933862,20.59535706415355,2.7472045733893213,10.430658866435046,11.56583596396683,4.565250079758735,6.694949445272042,0.3776378519457126,0.6884924313246911,4.280300357922065,16.64006152743982,0.9864247029323797,2.6362516746319677,22.536346274305046,0.9412413385230065,0.3079775665123094,1.3678121413815154,16.104625844349226,3.3535056106805774,粪便,家畜
2014-05-01,8.812992179028166,0.9564463207475791,6.2469073072685966,5.210096976598694,2.509605516246252,14.223913381254254,14.371754391094514,6.542077413550347,2.8099954401364164,12.062231635948141,6.560871084881304,20.92811937332358,14.128761549608752,18.768084329092225,2.945662764318299,9.876385283654546,10.858299631349244,4.562140171425902,6.577593507492315,0.4530187103175273,0.75237851467017,4.148360283531548,15.707007541342664,0.9282306372613893,2.586268614344416,21.05754016744676,1.1030695460475162,0.3574744985474382,1.4859756900902823,15.322446534372073,3.14640452756312,粪便,家畜
2014-06-01,9.118302459573787,1.1903705832682163,6.5398538778193345,5.710299273952807,2.6350254828438846,15.133273347008688,15.307277803656062,7.194218046442862,3.056507298533625,12.59688435649348,6.6129865355024116,22.12912783480341,15.029582406595795,21.028318067393954,3.0088410896987816,10.200877466743222,11.893971376536973,4.616883276966764,8.088191616479694,0.47097871385208995,0.8020501823016236,4.334625896484511,16.476454513365344,0.9592868786804538,2.694628193259874,23.846253163283514,1.1368048469843044,0.395523644973604,1.8019138580429677,16.41713600829245,3.259435332963911,粪便,家畜
2014-07-01,10.092654631224711,1.2511775184015255,7.202499720945296,5.9905294059916425,2.8304184234237058,16.11195732767667,16.24223588997316,7.527117007545486,3.177064029524121,13.554725492797191,6.751799535296798,24.9782420735839,16.97524513040845,22.54248858091145,3.260592457676139,11.29716256588735,12.501620119288637,4.949344721249584,8.4437896888703,0.505416233472859,0.8750804233755144,4.797002798026165,17.76871183962617,1.0639053558235156,2.843920505255053,25.518358166387486,1.2002140830008496,0.4421496348350484,1.944586890126577,17.37912166031242,3.609033363242101,粪便,家畜
2014-08-01,10.599234772295159,1.349805475050451,7.501533349180643,6.12101622465425,2.8778472822262726,16.48050083655034,16.707451463736454,7.746209843588552,3.2236601609931084,15.097903864607378,8.552087863718835,26.951003917783645,18.09176761102142,23.498334735455902,3.920915095735809,11.921959102765303,12.882653026570711,6.149627389644563,9.2271677834349,0.5349460322731918,0.8819037896202535,5.024963147093555,20.372668025348595,1.11433840248082,3.0237211089636498,26.598500194465228,1.2953494245161359,0.4482903982074471,1.996916126193207,17.99379684322947,3.743470327773882,粪便,家畜
2014-09-01,10.674216873999535,1.329725360742966,7.477573220441983,6.254587473735038,2.904637011158278,16.800317009640935,16.823722357888755,7.765451083505227,3.240274751013037,14.89958952599717,7.356545805756705,26.989448937325154,18.027286816751758,23.706893648905652,3.9412815681525752,12.026888671579695,13.067537873004657,6.294996658231695,9.18634914228675,0.5348123490354337,0.8940454528871707,5.015986151721532,20.510499110644563,1.1268025963350536,2.9989980884043708,26.714563463239955,1.270683386996073,0.45584996269988487,2.0488368261002607,18.125225468158106,3.8062935627585777,粪便,家畜
2014-10-01,10.12673325263411,1.3266665642348854,7.077677612611031,6.147559460371588,2.7988515130784912,16.503677372706125,16.59303796208936,7.645000289365028,3.228336239766923,14.801247461788439,7.193814077559998,25.782340265591113,17.1578401967206,23.224175098371322,3.3445417270347053,11.382822085650547,12.85591308837186,6.147559164255789,9.043797787729766,0.5246020260868127,0.8527067345303527,4.76474986387381,19.49944183300492,1.1125612074076743,2.9765248583902317,24.868937634850386,1.2681280635828363,0.4178924186446806,1.6667097267883029,17.551131682517923,3.585829345591007,粪便,家畜
2014-11-01,9.044810466206192,1.1888781007411666,6.374019424566785,5.604006067992456,2.123320796363233,14.598305679450124,14.701348202433959,6.661744108906595,2.9666198663447556,12.540658675134896,6.635527530437939,21.710531451827,14.620219538540656,19.358865281291838,2.9925060839357065,10.157225506067753,11.120911844112857,4.660445192058912,8.151958307176226,0.3924827594826083,0.6681927821966615,4.228122507983561,16.40418523018731,0.9543035916379174,2.6413635552264156,21.470971974612738,1.1334264346058294,0.361457044626951,1.4945476744570527,14.860005263446796,3.227920524294008,粪便,家畜
2014-12-01,9.20293912697524,0.9874618666855844,6.446058392901784,5.4819577837867595,2.1017986803549196,14.525512579993313,14.587405662880478,6.791682140628502,2.899828898913566,10.487198662532748,6.630861021721872,22.012867669931364,14.919192524383272,20.007866074464957,2.973668600989255,10.32732828104782,11.39033839298114,4.672477999316089,6.806150382916904,0.3894656998065361,0.6579095633797885,4.23638603806701,16.619627084241664,0.9747488782846859,2.648756230749997,21.463506737087066,1.1352815034759636,0.3524229781780993,1.4758022560095971,14.818026018616207,3.3064645880138968,粪便,家畜
2015-01-01,6.942685499565011,0.811072426096583,4.889266576355437,4.010250257374894,2.003905726858756,12.368573779098941,10.159931268255216,5.3480100511316,2.5529811421781576,9.87487652338902,6.140854409750373,16.09354064321333,10.714645807451559,14.316428884404313,2.706029709703173,7.668746748041572,8.393267129665702,4.431614810435043,6.422601773152881,0.32906697893411363,9.378445550682525,3.301538564965498,12.230792393576635,0.6514603504063692,2.0975106470428675,16.016014241210623,0.9011208386537669,0.32781545849638893,1.4657361874199137,11.090278818581966,2.494831677326701,粪便,家畜
2015-02-01,6.969645155048696,0.8130832923599121,4.920764875400522,4.055842668356559,2.007156568164083,10.45806833621881,10.430059922203494,5.358871220874022,2.588771487224812,9.716218959304978,6.14265002231231,16.180663238665094,10.811579925169694,14.518672039379727,2.7077527252350118,7.700682545239314,8.458139842609175,4.356817054517652,6.372021638753817,0.33001406382700954,9.410192522986549,3.2893677805157924,12.228544817013553,0.6578190094963847,2.080500368608456,15.934704218851222,0.903542282890208,0.24669207354684894,1.4671226055126545,11.197286509110688,2.5097276390784073,粪便,家畜
2015-03-01,7.0460322089187635,0.8171065959883357,4.994979158370769,4.1478639353224755,2.014961975632333,13.155776832967504,10.921015519586247,5.443547893402172,2.7009750973655815,9.783324538427808,6.15173924168518,16.433671076008384,10.991728568749531,14.834132256563862,2.714757223639125,7.775740793982468,8.607446130816072,4.3669886251426595,6.397629995478961,0.33201045021465836,9.52594663254825,3.313501984859908,12.372390346515724,0.6645964324150073,2.0883068169467185,16.091617307425324,0.9096805672182213,0.24724749099919266,1.4733418722980687,11.56413139219772,2.5412619391924323,粪便,家畜
2015-04-01,7.285270800945825,0.8353668865444279,5.213353660570177,5.154805389167858,2.0482933256479585,13.902670820768291,13.756013659655494,5.6473748540778965,2.8725119209858923,10.118714235078244,6.197622758086895,17.289147740147563,11.568850803915902,18.62389803179324,2.747796029930276,8.009280043312767,8.927988150358829,4.4140914638353355,6.496638768820726,0.34010681813227994,9.833783990787365,3.39992761651774,12.963413212111677,0.6847812687481113,2.122317716149034,16.58299774748349,0.9390484558080825,0.2484884190976281,1.4967915397085267,14.919638902073352,2.6264182888603558,粪便,家畜
2015-05-01,8.590152609614643,0.8308557879437202,6.073470667472801,4.993617904592625,2.031410499292517,12.971099202782645,13.019787231265395,6.6165815130059915,2.6349173525130647,12.102283390123091,6.200147327873911,20.109308972704703,13.386851037280472,18.011362507092503,2.743856885850688,9.469926824697456,10.447189438810675,4.41725849058413,6.478546493221363,0.33522433234122895,9.569949957975497,3.3429817791044103,15.124571802172822,0.8073190922710848,2.1200906223223077,16.128647895962963,1.1217585209240124,0.2474236218928397,1.4902706914439048,13.79966566763707,3.092134733895227,粪便,家畜
2015-06-01,9.138550049282363,1.0515356685117763,6.349670040966726,5.275089393241242,2.1032683938165904,15.086186793379355,15.188123773245799,6.93470930708188,3.0200493878134416,12.884455108254693,6.371033753802657,21.9493126786874,14.551582836015431,19.74482461578729,2.8640492606659027,10.003663378367493,11.174703213021381,5.54860989607701,8.20225338240765,0.4318152780704409,10.181889395811044,4.224438747237916,16.54254909195195,0.8493717875035641,2.691284753804395,16.825411721415215,1.1941168475529336,0.2503376649627108,1.5576012967653978,14.874041433504203,3.2654951737645463,粪便,家畜
2015-07-01,10.170031418857588,1.1088041436649922,6.7206824068194875,5.992423893388872,2.6716644963848126,16.414463660631714,16.177373121944225,7.301147307401698,3.0553666693778987,14.018414771826235,8.272275426054115,25.16652346792252,15.657272822135786,22.748275758476662,3.79196536898315,11.205829074919912,12.610411810158292,5.889872057115086,8.653366087161386,0.45674157976336904,11.419320369494166,4.4302639076982615,19.31575946224966,0.9530930371640984,2.822764831158612,21.31559009750711,1.3427193340797274,0.2564881666276176,2.0249009073212734,15.605441973140614,3.6682406772559024,粪便,家畜
2015-08-01,10.569837331709712,1.1640011299410145,7.355488980425717,5.968199443682948,2.8039540755640266,16.06282442683355,15.897647512434808,7.366059640792795,2.995976319361376,15.028438312779095,8.68676335180515,26.7605979481761,17.534597560913863,22.993081523561212,4.081130433157641,11.740939661279068,12.550520805882492,6.233474842694286,9.261272290933078,0.4855832836116962,12.897928294253102,4.705962667331436,20.605584631885147,1.0062442803665288,2.9489288001933223,21.784335833169767,1.3946738663666245,0.26463059014076423,2.227915712996397,15.52035293834828,3.7469710688163853,粪便,家畜
2015-09-01,10.57567126288436,1.1465296657353266,6.950393743026052,5.953708459946309,2.7928710405056836,16.240813010375657,16.138927174257464,7.413302352107482,3.059211335039835,14.726620960958769,8.643423947489756,26.04014200376791,17.521650215891142,23.330328495114884,3.9848337344139377,11.73342374741881,12.681548729509009,6.129780807226673,9.15744906309819,0.4704787048145802,13.541659058489238,4.589349217195565,19.114380268726865,1.0094717880473423,2.8828600700281224,22.076930501310027,1.3610846918458963,0.26667447943106504,2.1319531795919198,15.751899324928777,3.7915707624939112,粪便,家畜
2015-10-01,9.46717088146644,0.9019634650167334,6.632914132070791,5.5150048279295785,2.176157404927155,15.74813194066991,15.691907420212885,7.2760705022350445,3.028869033714133,13.510173437349634,6.641280225852009,23.022868551390616,15.47144818107735,20.970623369357074,2.9793916565921568,10.471241365477372,11.505403816401575,5.759412255305622,8.56272128309777,0.44437035889689025,12.413476165228193,4.371945549087005,17.453903143904654,0.9430890638931009,2.719796842142344,18.41736223109756,1.209866651266567,0.26641208665642213,1.5837359336123928,15.975373197103396,3.4028968750569653,粪便,家畜
2015-11-01,8.632508161819729,0.8244909381111493,6.073269743325983,5.025480602528796,2.026209213523033,13.088597606704063,12.981385567960338,6.608950332116704,2.7713438946120896,9.926834557695395,6.1881576249329076,20.173465727116916,13.479764667192368,18.118762043785182,2.7350779615237206,9.53820724073464,10.49131513917237,4.399799450945933,6.458361250344735,0.33388173773739566,9.664271517765345,3.332007607415414,15.310323496583198,0.676905496061798,2.1070607362196605,16.20180682267411,1.1167298938699934,0.24813639732773907,1.4820048054091892,13.76087852451201,3.108556664787519,粪便,家畜
2015-12-01,7.06632583399492,0.8163413966801115,5.01705361142079,5.054028960698249,2.020954515793648,13.262240273879513,13.090769257559229,5.476488844825798,2.7253967587983405,9.777743379122427,6.1550730397847335,16.360100841720328,10.997544328938877,14.82740322314392,2.7162728097568265,7.8317918441190555,8.645344967720112,4.37223048905113,6.40022826208761,0.3329056624754321,9.607143319743535,3.3230414506828323,12.395244307171524,0.6743532090358416,2.0917266564136674,16.219919959552282,0.9086331868674372,0.247858669197381,1.4754287807055912,11.534998119230368,2.5729726117950746,粪便,家畜
2016-01-01,6.837985662262189,0.6866936721152355,4.79270624655286,3.909667027524958,2.0220738524632385,9.88122943432271,9.818131301061957,5.4182741230715,1.9434385394347817,9.451874904706736,5.867515643543503,15.63708425813403,10.350698983556704,14.0825228430546,2.681472479995193,7.404471273636115,8.081105697545237,4.23403768842653,6.285091401109962,0.35127855096276117,10.371713669241073,3.2541068767967696,11.859405234631145,0.5378892938929333,2.0966888965023442,15.589952408210896,0.883591285574841,0.24134522429468175,1.57169173505272,10.998179336419495,2.463304472741509,粪便,家畜
2016-02-01,6.860784866150301,0.6870840017936701,4.82385822308338,3.947100532628371,2.0230376902142084,10.115195753637098,9.994158231755106,5.458705105573707,2.0111135874243415,9.459233112119506,5.868311050879116,15.703793731345584,10.405526750150743,14.227092557984966,2.682196267406838,7.42920183263569,8.1415900778858,4.235050587570329,6.284996529426392,0.3513962172543097,10.399803568398907,3.256920834786733,11.895091538169043,0.5402475983829089,2.097343757161124,15.629506466687626,0.8849409935935062,0.24143149949576367,1.5724758720815692,11.150204582940857,2.478409358751222,粪便,家畜
2016-03-01,6.969779952371436,0.6911622688185599,5.925257602574367,3.9963840294870057,2.030407525810682,12.406462268702771,10.257561856627037,5.5310496357787615,2.4303224754707715,9.539517749542469,5.87361493570378,16.059472255505213,10.676579116485446,14.640697479473738,2.6883279057831166,7.525592915099738,8.2828005745272,4.245318391380249,6.312593187160744,0.35328090022545705,10.502357934966826,3.2815731871495357,12.086141533772905,0.547439825309866,2.1083174713297343,15.748539151870661,0.8927369135966904,0.2422253507878932,1.5770076016325385,11.453543141152911,2.514309690563527,粪便,家畜
2016-04-01,8.700926033340195,0.7085226709254757,6.126737162229811,4.96889097110334,2.069403220151024,13.209207057572964,13.215716738893839,5.748390612462267,2.5765930486957833,9.905289817382112,5.927518304165212,20.400850028550963,13.44594018982612,18.502238154084388,2.729223742045274,9.351809416869504,10.350488087408177,4.305545543587958,6.4429072297665675,0.3623282333645723,10.90101108532472,3.3729012970959737,15.345770138018285,0.6800206874535508,2.156087348121969,16.093690089145944,0.925617546971954,0.24359744708179581,1.6149345748967738,14.681531663973756,3.1260630281358113,粪便,家畜
2016-05-01,8.539932520634538,0.8514199808737919,6.29681732440022,4.886156828233115,2.4595913366170237,13.393590341710178,12.670616937278057,5.583978925038222,2.598520074293726,11.87654853061057,5.919870193516587,19.874953969345988,13.076288506473777,17.888725697123864,3.417799562998667,9.221362202214234,10.147520678513716,5.219892830259212,7.766642502180741,0.44461788908032734,10.62146568169173,4.045115289532237,15.048513432194936,0.6671258244145483,2.603301751540338,15.854471766273004,1.1069255895013212,0.2424242717372784,2.011399148748547,13.847717585988134,3.0663496429139507,粪便,家畜
2016-06-01,9.36119469746134,0.8873195617985566,6.5620341924639565,5.431451359793251,2.5758342500868254,14.590870531198542,14.368301301479185,5.863156791490738,2.7435693872235425,12.589244990592842,7.436874059191917,22.1756840542894,14.521450923762911,19.983526599482623,3.541292700029707,10.129034289475449,11.227598686434517,5.416137958941606,8.098218614664622,0.4567582741969956,11.336843806111172,4.156480144942619,16.848509440175306,0.7003516028832023,2.6778628757992307,16.498133542217595,1.170214759932058,0.24529140126064475,2.063014300194285,14.611218276592941,3.3937795597920757,粪便,家畜
2016-07-01,10.062285820222682,0.9523314508692241,6.97162083640272,5.7870518384399325,2.736896415737595,15.828273308838122,15.72931563496215,7.837715170518337,2.835440416723841,13.85638544331611,7.77444827878818,24.98460150049405,16.02045089085009,22.561310079108615,3.7744608303745673,10.866438171324022,12.171237566007871,5.700713464072691,8.654107855481241,0.493321630532073,13.055279806552951,4.461118898447239,18.953068356310855,0.7857111521528353,2.8352024182363897,21.973040260054354,1.2677092795970355,0.25266759415220547,2.237024927596226,15.38102678397907,3.6241030705530504,粪便,家畜
2016-08-01,10.887604508423829,0.9932290781928215,7.484915792086333,5.961258546260594,2.8684205364170428,16.0578856377782,15.987005350590481,8.187423738729123,2.835697272169512,14.790128036524319,8.387090318763086,26.724421695477478,17.721106494460447,24.460836945186742,4.1227601971255385,11.808432254975642,12.747991361286958,6.115200651549985,9.19373569359569,0.5172668927312514,15.235610398189221,4.679452139484139,20.394468286455723,0.881543622909431,2.969692886476534,22.96800807674297,1.3179148802846943,0.25956889962973123,2.3130819922962593,15.729682334642748,3.948683785385488,粪便,家畜
2016-09-01,10.140385708738874,0.9838212319701951,7.339669235642866,5.568878599087765,2.394706585515875,15.536186375347292,14.94385438716513,6.508066782577661,2.8023657989762643,14.602120594739658,6.85559575667475,24.71200498772416,16.54996486561431,22.129127013222032,3.2830324935137636,10.973350763652055,11.766463973631149,6.040528525764075,9.032763940366802,0.4482044877356288,16.936876047673827,3.9724463320962946,18.845845877659716,0.8289119233897172,2.5114522390113527,19.163113866696943,1.2757834484861639,0.2631886664782405,2.254057299493963,16.15941533352505,3.6247923882133883,粪便,家畜
2016-10-01,9.2907944811839,0.7664719246232283,6.464388598240403,5.374440877230529,2.231064526060264,14.603514626459804,14.471893997354481,6.206164520599303,2.6691575427969387,11.193921285172442,6.426511906026182,22.745104984450176,15.084667802539869,20.455009979825487,2.9794227631685053,10.07886911744607,10.984021584669383,4.677311571183383,7.037909836961877,0.3936885132976887,13.333749707148403,3.6331259343861952,17.206268957656512,0.7653982792958464,2.3365642915444513,17.76266128823827,1.0036658616227272,0.2571891830363444,1.7782979876923262,15.756766026467037,3.334850366773162,粪便,家畜
2016-11-01,7.036123920019057,0.6964655532052476,5.966988810398392,4.106526188984429,2.042155251377017,12.852208791814968,10.61766639345992,5.583814503241873,2.456815659462004,9.673102553830828,5.89689340919099,16.2191605152628,10.748811803908213,14.808166674384076,2.704575539513331,7.64109495257727,8.436957786166003,4.270561749657424,6.365853628850541,0.3567671517402479,10.621371836155513,3.3041505261689124,12.343829711248524,0.5609125070817161,2.126699768396494,15.930330909174689,0.902469665559248,0.24280680021121412,1.5848354242485576,11.489807754981852,2.5693919359706503,粪便,家畜
2016-12-01,6.984375026109048,0.6917004913797673,4.912271006214366,4.054317979870178,2.034889010926553,10.56564338353139,10.414372651772627,5.561797328430853,2.0757982837160682,9.570498240328444,5.874266223865939,16.05078344621373,10.66501718873697,14.65380939945826,2.6911556302714277,7.571389304140747,8.327471084181981,4.247331154173392,6.324145252493895,0.35503072035628663,10.513184967263395,3.291691732350548,12.161265775321102,0.5540348971931405,2.1163528344543736,15.878755585238988,0.8937602118534441,0.24258513870299564,1.5787894028231662,11.50646543670175,2.5361631422319078,粪便,家畜
2017-01-01,7.0052275424997354,0.773582124032786,5.597804300485232,4.382359423227608,2.1955222325844495,9.308788151994436,9.100902032377059,5.3497723567510835,1.6837142518208699,8.560547173681476,5.10199800395196,14.782612021036636,9.514553787734727,14.148892292736944,2.7306725771778164,7.280544697322165,7.65404417881941,4.177361207240654,6.484392840885311,0.3654362142637255,94.3058258569912,3.179612513944227,10.671616052126577,0.47947229127544433,1.9389876538228938,16.55193641306779,0.9959961843250755,0.24825106085884657,1.7977821369977205,9.820911875360556,2.805105359389012,粪便,家畜
2017-02-01,7.047688365846911,0.7745097454015886,5.648957086214601,4.454606465515374,2.19662559907605,9.640067996279232,9.350987955317494,5.401046694077536,1.747713527941191,8.573286880111507,5.103089658589552,14.878413483480378,9.612904237973813,14.370117750040782,2.7313398093317547,7.316376131910789,7.740763426593723,4.178078452881054,6.487825646757102,0.36575464000135716,94.45026866381187,3.1870092405023738,10.724928228220731,0.4825111709838393,1.9417567829326468,16.61708081284089,0.9983550112765704,0.24817820608341296,1.7976604144615618,10.017435600508822,2.8291180961128886,粪便,家畜
