date,value,province,sector,department
2020-06-01,0.11165928858262328,Shanghai,原油,Oil and natural gas system
2020-07-01,0.12373056302398797,Shanghai,原油,Oil and natural gas system
2020-08-01,0.13278401885501148,Shanghai,原油,Oil and natural gas system
2020-09-01,0.1267483816343291,Shanghai,原油,Oil and natural gas system
2020-10-01,0.13278401885501148,Shanghai,原油,Oil and natural gas system
2020-11-01,0.15390874912739966,Shanghai,原油,Oil and natural gas system
2020-12-01,0.1478731119067173,Shanghai,原油,Oil and natural gas system
2021-01-01,0.13873731246728113,Shanghai,原油,Oil and natural gas system
2021-02-01,0.12486358122055304,Shanghai,原油,Oil and natural gas system
2021-03-01,0.1362431585352851,Shanghai,原油,Oil and natural gas system
2021-04-01,0.11847231176981313,Shanghai,原油,Oil and natural gas system
2021-05-01,0.1362431585352851,Shanghai,原油,Oil and natural gas system
2021-06-01,0.11551050397556784,Shanghai,原油,Oil and natural gas system
2021-07-01,0.11551050397556784,Shanghai,原油,Oil and natural gas system
2021-08-01,0.1362431585352851,Shanghai,原油,Oil and natural gas system
2021-09-01,0.12439592735830377,Shanghai,原油,Oil and natural gas system
2021-10-01,0.13031954294679446,Shanghai,原油,Oil and natural gas system
2021-11-01,0.12439592735830377,Shanghai,原油,Oil and natural gas system
2021-12-01,0.10958688838707716,Shanghai,原油,Oil and natural gas system
2022-01-01,0.16904207499140006,Shanghai,原油,Oil and natural gas system
2022-02-01,0.15213786749226005,Shanghai,原油,Oil and natural gas system
2022-03-01,0.1660031163398693,Shanghai,原油,Oil and natural gas system
2022-04-01,0.14435053594771244,Shanghai,原油,Oil and natural gas system
2022-05-01,0.1660031163398693,Shanghai,原油,Oil and natural gas system
2022-06-01,0.14074177254901965,Shanghai,原油,Oil and natural gas system
2022-07-01,0.14074177254901965,Shanghai,原油,Oil and natural gas system
2022-08-01,0.1660031163398693,Shanghai,原油,Oil and natural gas system
2022-09-01,0.15156806274509804,Shanghai,原油,Oil and natural gas system
2022-10-01,0.1587855895424837,Shanghai,原油,Oil and natural gas system
2022-11-01,0.15156806274509804,Shanghai,原油,Oil and natural gas system
2022-12-01,0.13352424575163402,Shanghai,原油,Oil and natural gas system
2013-01-01,0.4779520055656123,Shanghai,天然气,Oil and natural gas system
2013-02-01,0.36932654975524587,Shanghai,天然气,Oil and natural gas system
2013-03-01,0.28242618510695267,Shanghai,天然气,Oil and natural gas system
2013-04-01,0.5648523702139053,Shanghai,天然气,Oil and natural gas system
2013-05-01,0.5648523702139053,Shanghai,天然气,Oil and natural gas system
2013-06-01,0.5648523702139053,Shanghai,天然气,Oil and natural gas system
2013-07-01,0.847278555320858,Shanghai,天然气,Oil and natural gas system
2013-08-01,0.5648523702139053,Shanghai,天然气,Oil and natural gas system
2013-09-01,0.5648523702139053,Shanghai,天然气,Oil and natural gas system
2013-10-01,0.5648523702139053,Shanghai,天然气,Oil and natural gas system
2013-11-01,0.847278555320858,Shanghai,天然气,Oil and natural gas system
2013-12-01,0.847278555320858,Shanghai,天然气,Oil and natural gas system
2014-01-01,0.6379500327183382,Shanghai,天然气,Oil and natural gas system
2014-02-01,0.6379500327183382,Shanghai,天然气,Oil and natural gas system
2014-03-01,0.6379500327183382,Shanghai,天然气,Oil and natural gas system
2014-04-01,0.6379500327183382,Shanghai,天然气,Oil and natural gas system
2014-05-01,0.6379500327183382,Shanghai,天然气,Oil and natural gas system
2014-06-01,0.6379500327183382,Shanghai,天然气,Oil and natural gas system
2014-07-01,0.6379500327183382,Shanghai,天然气,Oil and natural gas system
2014-08-01,0.6379500327183382,Shanghai,天然气,Oil and natural gas system
2014-09-01,0.6379500327183382,Shanghai,天然气,Oil and natural gas system
2014-10-01,0.6379500327183382,Shanghai,天然气,Oil and natural gas system
2014-11-01,0.6379500327183382,Shanghai,天然气,Oil and natural gas system
2014-12-01,0.6379500327183382,Shanghai,天然气,Oil and natural gas system
2015-01-01,1.1348623413388788,Shanghai,天然气,Oil and natural gas system
2015-02-01,1.1348623413388788,Shanghai,天然气,Oil and natural gas system
2015-03-01,1.1348623413388788,Shanghai,天然气,Oil and natural gas system
2015-04-01,0.5674311706694394,Shanghai,天然气,Oil and natural gas system
2015-05-01,1.1348623413388788,Shanghai,天然气,Oil and natural gas system
2015-06-01,1.1348623413388788,Shanghai,天然气,Oil and natural gas system
2015-07-01,1.1348623413388788,Shanghai,天然气,Oil and natural gas system
2015-08-01,0.5674311706694394,Shanghai,天然气,Oil and natural gas system
2015-09-01,0.0,Shanghai,天然气,Oil and natural gas system
2015-10-01,0.5674311706694394,Shanghai,天然气,Oil and natural gas system
2015-11-01,1.1348623413388788,Shanghai,天然气,Oil and natural gas system
2015-12-01,1.1348623413388788,Shanghai,天然气,Oil and natural gas system
2016-01-01,1.3273464151903922,Shanghai,天然气,Oil and natural gas system
2016-02-01,1.0618771321523135,Shanghai,天然气,Oil and natural gas system
2016-03-01,1.194611773671353,Shanghai,天然气,Oil and natural gas system
2016-04-01,1.194611773671353,Shanghai,天然气,Oil and natural gas system
2016-05-01,1.194611773671353,Shanghai,天然气,Oil and natural gas system
2016-06-01,0.5973058868356765,Shanghai,天然气,Oil and natural gas system
2016-07-01,1.194611773671353,Shanghai,天然气,Oil and natural gas system
2016-08-01,1.194611773671353,Shanghai,天然气,Oil and natural gas system
2016-09-01,0.5973058868356765,Shanghai,天然气,Oil and natural gas system
2016-10-01,1.194611773671353,Shanghai,天然气,Oil and natural gas system
2016-11-01,1.194611773671353,Shanghai,天然气,Oil and natural gas system
2016-12-01,1.194611773671353,Shanghai,天然气,Oil and natural gas system
2017-01-01,1.4147235293902662,Shanghai,天然气,Oil and natural gas system
2017-02-01,1.4147235293902662,Shanghai,天然气,Oil and natural gas system
2017-03-01,1.4147235293902662,Shanghai,天然气,Oil and natural gas system
2017-04-01,1.4147235293902662,Shanghai,天然气,Oil and natural gas system
2017-05-01,1.4147235293902662,Shanghai,天然气,Oil and natural gas system
2017-06-01,0.0,Shanghai,天然气,Oil and natural gas system
2017-07-01,0.0,Shanghai,天然气,Oil and natural gas system
2017-08-01,0.7073617646951331,Shanghai,天然气,Oil and natural gas system
2017-09-01,1.4147235293902662,Shanghai,天然气,Oil and natural gas system
2017-10-01,1.4147235293902662,Shanghai,天然气,Oil and natural gas system
2017-11-01,1.4147235293902662,Shanghai,天然气,Oil and natural gas system
2017-12-01,1.4147235293902662,Shanghai,天然气,Oil and natural gas system
2018-01-01,1.4783604395067143,Shanghai,天然气,Oil and natural gas system
2018-02-01,1.0751712287321553,Shanghai,天然气,Oil and natural gas system
2018-03-01,1.7023544454925796,Shanghai,天然气,Oil and natural gas system
2018-04-01,0.8511772227462898,Shanghai,天然气,Oil and natural gas system
2018-05-01,0.8511772227462898,Shanghai,天然气,Oil and natural gas system
2018-06-01,0.8511772227462898,Shanghai,天然气,Oil and natural gas system
2018-07-01,0.8511772227462898,Shanghai,天然气,Oil and natural gas system
2018-08-01,0.8511772227462898,Shanghai,天然气,Oil and natural gas system
2018-09-01,0.8511772227462898,Shanghai,天然气,Oil and natural gas system
2018-10-01,0.8511772227462898,Shanghai,天然气,Oil and natural gas system
2018-11-01,0.8511772227462898,Shanghai,天然气,Oil and natural gas system
2018-12-01,1.7023544454925796,Shanghai,天然气,Oil and natural gas system
2019-01-01,0.2264582823613939,Shanghai,天然气,Oil and natural gas system
2019-02-01,0.15440337433731396,Shanghai,天然气,Oil and natural gas system
2019-03-01,1.3964927412285955,Shanghai,天然气,Oil and natural gas system
2019-04-01,1.2695388556623597,Shanghai,天然气,Oil and natural gas system
2019-05-01,1.2695388556623597,Shanghai,天然气,Oil and natural gas system
2019-06-01,1.2695388556623597,Shanghai,天然气,Oil and natural gas system
2019-07-01,1.2695388556623597,Shanghai,天然气,Oil and natural gas system
2019-08-01,1.2695388556623597,Shanghai,天然气,Oil and natural gas system
2019-09-01,1.1425849700961237,Shanghai,天然气,Oil and natural gas system
2019-10-01,1.3964927412285955,Shanghai,天然气,Oil and natural gas system
2019-11-01,1.3964927412285955,Shanghai,天然气,Oil and natural gas system
2019-12-01,1.3964927412285955,Shanghai,天然气,Oil and natural gas system
2020-01-01,0.9377314280271234,Shanghai,天然气,Oil and natural gas system
2020-02-01,1.172164285033904,Shanghai,天然气,Oil and natural gas system
2020-03-01,1.1508522071241964,Shanghai,天然气,Oil and natural gas system
2020-04-01,1.0549478565305135,Shanghai,天然气,Oil and natural gas system
2020-05-01,1.1508522071241964,Shanghai,天然气,Oil and natural gas system
2020-06-01,1.2467565577178799,Shanghai,天然气,Oil and natural gas system
2020-07-01,1.3426609083115628,Shanghai,天然气,Oil and natural gas system
2020-08-01,1.3426609083115628,Shanghai,天然气,Oil and natural gas system
2020-09-01,1.1508522071241964,Shanghai,天然气,Oil and natural gas system
2020-10-01,1.2467565577178799,Shanghai,天然气,Oil and natural gas system
2020-11-01,1.2467565577178799,Shanghai,天然气,Oil and natural gas system
2020-12-01,1.3426609083115628,Shanghai,天然气,Oil and natural gas system
2021-01-01,1.3956752391136351,Shanghai,天然气,Oil and natural gas system
2021-02-01,1.2561077152022715,Shanghai,天然气,Oil and natural gas system
2021-03-01,1.414284242301817,Shanghai,天然气,Oil and natural gas system
2021-04-01,1.1491059468702263,Shanghai,天然气,Oil and natural gas system
2021-05-01,1.3258914771579535,Shanghai,天然气,Oil and natural gas system
2021-06-01,1.1491059468702263,Shanghai,天然气,Oil and natural gas system
2021-07-01,1.2374987120140895,Shanghai,天然气,Oil and natural gas system
2021-08-01,1.2374987120140895,Shanghai,天然气,Oil and natural gas system
2021-09-01,1.2374987120140895,Shanghai,天然气,Oil and natural gas system
2021-10-01,1.2374987120140895,Shanghai,天然气,Oil and natural gas system
2021-11-01,1.3258914771579535,Shanghai,天然气,Oil and natural gas system
2021-12-01,1.3258914771579535,Shanghai,天然气,Oil and natural gas system
2022-01-01,1.4305263157894736,Shanghai,天然气,Oil and natural gas system
2022-02-01,1.2874736842105263,Shanghai,天然气,Oil and natural gas system
2022-03-01,1.4496,Shanghai,天然气,Oil and natural gas system
2022-04-01,1.1778,Shanghai,天然气,Oil and natural gas system
2022-05-01,1.359,Shanghai,天然气,Oil and natural gas system
2022-06-01,1.1778,Shanghai,天然气,Oil and natural gas system
2022-07-01,1.2683999999999995,Shanghai,天然气,Oil and natural gas system
2022-08-01,1.2683999999999995,Shanghai,天然气,Oil and natural gas system
2022-09-01,1.2683999999999995,Shanghai,天然气,Oil and natural gas system
2022-10-01,1.2683999999999995,Shanghai,天然气,Oil and natural gas system
2022-11-01,1.359,Shanghai,天然气,Oil and natural gas system
2022-12-01,1.359,Shanghai,天然气,Oil and natural gas system
2013-01-01,0.6468556581196581,Jiangsu,原油,Oil and natural gas system
2013-02-01,0.4998430085470086,Jiangsu,原油,Oil and natural gas system
2013-03-01,0.6110933333333333,Jiangsu,原油,Oil and natural gas system
2013-04-01,0.5931199999999999,Jiangsu,原油,Oil and natural gas system
2013-05-01,0.6182826666666665,Jiangsu,原油,Oil and natural gas system
2013-06-01,0.5967146666666666,Jiangsu,原油,Oil and natural gas system
2013-07-01,0.6182826666666665,Jiangsu,原油,Oil and natural gas system
2013-08-01,0.6182826666666665,Jiangsu,原油,Oil and natural gas system
2013-09-01,0.6003093333333334,Jiangsu,原油,Oil and natural gas system
2013-10-01,0.6218773333333334,Jiangsu,原油,Oil and natural gas system
2013-11-01,0.6003093333333334,Jiangsu,原油,Oil and natural gas system
2013-12-01,0.6218773333333334,Jiangsu,原油,Oil and natural gas system
2014-01-01,0.6182826666666665,Jiangsu,原油,Oil and natural gas system
2014-02-01,0.5607680000000002,Jiangsu,原油,Oil and natural gas system
2014-03-01,0.625472,Jiangsu,原油,Oil and natural gas system
2014-04-01,0.6074986666666666,Jiangsu,原油,Oil and natural gas system
2014-05-01,0.6326613333333334,Jiangsu,原油,Oil and natural gas system
2014-06-01,0.614688,Jiangsu,原油,Oil and natural gas system
2014-07-01,0.6326613333333334,Jiangsu,原油,Oil and natural gas system
2014-08-01,0.6326613333333334,Jiangsu,原油,Oil and natural gas system
2014-09-01,0.6110933333333333,Jiangsu,原油,Oil and natural gas system
2014-10-01,0.6326613333333334,Jiangsu,原油,Oil and natural gas system
2014-11-01,0.6110933333333333,Jiangsu,原油,Oil and natural gas system
2014-12-01,0.6326613333333334,Jiangsu,原油,Oil and natural gas system
2015-01-01,0.6218773333333334,Jiangsu,原油,Oil and natural gas system
2015-02-01,0.5320106666666664,Jiangsu,原油,Oil and natural gas system
2015-03-01,0.5787413333333334,Jiangsu,原油,Oil and natural gas system
2015-04-01,0.5571733333333333,Jiangsu,原油,Oil and natural gas system
2015-05-01,0.5787413333333334,Jiangsu,原油,Oil and natural gas system
2015-06-01,0.5607680000000002,Jiangsu,原油,Oil and natural gas system
2015-07-01,0.5931199999999999,Jiangsu,原油,Oil and natural gas system
2015-08-01,0.5859306666666665,Jiangsu,原油,Oil and natural gas system
2015-09-01,0.5535786666666666,Jiangsu,原油,Oil and natural gas system
2015-10-01,0.5679573333333333,Jiangsu,原油,Oil and natural gas system
2015-11-01,0.5499839999999999,Jiangsu,原油,Oil and natural gas system
2015-12-01,0.5679573333333333,Jiangsu,原油,Oil and natural gas system
2016-01-01,0.5791407407407406,Jiangsu,原油,Oil and natural gas system
2016-02-01,0.46331259259259255,Jiangsu,原油,Oil and natural gas system
2016-03-01,0.5212266666666666,Jiangsu,原油,Oil and natural gas system
2016-04-01,0.49965866666666664,Jiangsu,原油,Oil and natural gas system
2016-05-01,0.5140373333333333,Jiangsu,原油,Oil and natural gas system
2016-06-01,0.4924693333333333,Jiangsu,原油,Oil and natural gas system
2016-07-01,0.49965866666666664,Jiangsu,原油,Oil and natural gas system
2016-08-01,0.5032533333333334,Jiangsu,原油,Oil and natural gas system
2016-09-01,0.4744959999999999,Jiangsu,原油,Oil and natural gas system
2016-10-01,0.48528,Jiangsu,原油,Oil and natural gas system
2016-11-01,0.4601173333333333,Jiangsu,原油,Oil and natural gas system
2016-12-01,0.46730666666666654,Jiangsu,原油,Oil and natural gas system
2017-01-01,0.442144,Jiangsu,原油,Oil and natural gas system
2017-02-01,0.442144,Jiangsu,原油,Oil and natural gas system
2017-03-01,0.46371200000000007,Jiangsu,原油,Oil and natural gas system
2017-04-01,0.452928,Jiangsu,原油,Oil and natural gas system
2017-05-01,0.4744959999999999,Jiangsu,原油,Oil and natural gas system
2017-06-01,0.47090133333333334,Jiangsu,原油,Oil and natural gas system
2017-07-01,0.48528,Jiangsu,原油,Oil and natural gas system
2017-08-01,0.4888746666666666,Jiangsu,原油,Oil and natural gas system
2017-09-01,0.47090133333333334,Jiangsu,原油,Oil and natural gas system
2017-10-01,0.47809066666666666,Jiangsu,原油,Oil and natural gas system
2017-11-01,0.46730666666666654,Jiangsu,原油,Oil and natural gas system
2017-12-01,0.4816853333333333,Jiangsu,原油,Oil and natural gas system
2018-01-01,0.516118456140351,Jiangsu,原油,Oil and natural gas system
2018-02-01,0.37535887719298244,Jiangsu,原油,Oil and natural gas system
2018-03-01,0.46730666666666654,Jiangsu,原油,Oil and natural gas system
2018-04-01,0.452928,Jiangsu,原油,Oil and natural gas system
2018-05-01,0.4601173333333333,Jiangsu,原油,Oil and natural gas system
2018-06-01,0.4493333333333333,Jiangsu,原油,Oil and natural gas system
2018-07-01,0.46371200000000007,Jiangsu,原油,Oil and natural gas system
2018-08-01,0.46371200000000007,Jiangsu,原油,Oil and natural gas system
2018-09-01,0.4457386666666666,Jiangsu,原油,Oil and natural gas system
2018-10-01,0.452928,Jiangsu,原油,Oil and natural gas system
2018-11-01,0.4385493333333334,Jiangsu,原油,Oil and natural gas system
2018-12-01,0.452928,Jiangsu,原油,Oil and natural gas system
2019-01-01,0.5172433873873874,Jiangsu,原油,Oil and natural gas system
2019-02-01,0.3526659459459459,Jiangsu,原油,Oil and natural gas system
2019-03-01,0.4601173333333333,Jiangsu,原油,Oil and natural gas system
2019-04-01,0.4924693333333333,Jiangsu,原油,Oil and natural gas system
2019-05-01,0.46730666666666654,Jiangsu,原油,Oil and natural gas system
2019-06-01,0.442144,Jiangsu,原油,Oil and natural gas system
2019-07-01,0.4565226666666666,Jiangsu,原油,Oil and natural gas system
2019-08-01,0.452928,Jiangsu,原油,Oil and natural gas system
2019-09-01,0.442144,Jiangsu,原油,Oil and natural gas system
2019-10-01,0.4565226666666666,Jiangsu,原油,Oil and natural gas system
2019-11-01,0.4457386666666666,Jiangsu,原油,Oil and natural gas system
2019-12-01,0.4601173333333333,Jiangsu,原油,Oil and natural gas system
2020-01-01,0.3962121481481481,Jiangsu,原油,Oil and natural gas system
2020-02-01,0.4952651851851852,Jiangsu,原油,Oil and natural gas system
2020-03-01,0.4565226666666666,Jiangsu,原油,Oil and natural gas system
2020-04-01,0.4457386666666666,Jiangsu,原油,Oil and natural gas system
2020-05-01,0.452928,Jiangsu,原油,Oil and natural gas system
2020-06-01,0.442144,Jiangsu,原油,Oil and natural gas system
2020-07-01,0.452928,Jiangsu,原油,Oil and natural gas system
2020-08-01,0.452928,Jiangsu,原油,Oil and natural gas system
2020-09-01,0.4385493333333334,Jiangsu,原油,Oil and natural gas system
2020-10-01,0.452928,Jiangsu,原油,Oil and natural gas system
2020-11-01,0.442144,Jiangsu,原油,Oil and natural gas system
2020-12-01,0.46371200000000007,Jiangsu,原油,Oil and natural gas system
2021-01-01,0.46352280701754384,Jiangsu,原油,Oil and natural gas system
2021-02-01,0.4171705263157893,Jiangsu,原油,Oil and natural gas system
2021-03-01,0.46371200000000007,Jiangsu,原油,Oil and natural gas system
2021-04-01,0.4493333333333333,Jiangsu,原油,Oil and natural gas system
2021-05-01,0.46371200000000007,Jiangsu,原油,Oil and natural gas system
2021-06-01,0.4493333333333333,Jiangsu,原油,Oil and natural gas system
2021-07-01,0.4601173333333333,Jiangsu,原油,Oil and natural gas system
2021-08-01,0.4601173333333333,Jiangsu,原油,Oil and natural gas system
2021-09-01,0.4457386666666666,Jiangsu,原油,Oil and natural gas system
2021-10-01,0.46371200000000007,Jiangsu,原油,Oil and natural gas system
2021-11-01,0.4457386666666666,Jiangsu,原油,Oil and natural gas system
2021-12-01,0.4601173333333333,Jiangsu,原油,Oil and natural gas system
2022-01-01,0.4650535956800851,Jiangsu,原油,Oil and natural gas system
2022-02-01,0.4185482361120765,Jiangsu,原油,Oil and natural gas system
2022-03-01,0.46524341347424036,Jiangsu,原油,Oil and natural gas system
2022-04-01,0.4508172611184499,Jiangsu,原油,Oil and natural gas system
2022-05-01,0.46524341347424036,Jiangsu,原油,Oil and natural gas system
2022-06-01,0.4508172611184499,Jiangsu,原油,Oil and natural gas system
2022-07-01,0.4616368753852927,Jiangsu,原油,Oil and natural gas system
2022-08-01,0.4616368753852927,Jiangsu,原油,Oil and natural gas system
2022-09-01,0.44721072302950227,Jiangsu,原油,Oil and natural gas system
2022-10-01,0.46524341347424036,Jiangsu,原油,Oil and natural gas system
2022-11-01,0.44721072302950227,Jiangsu,原油,Oil and natural gas system
2022-12-01,0.4616368753852927,Jiangsu,原油,Oil and natural gas system
2013-01-01,0.051107692307692305,Jiangsu,天然气,Oil and natural gas system
2013-02-01,0.039492307692307695,Jiangsu,天然气,Oil and natural gas system
2013-03-01,0.0,Jiangsu,天然气,Oil and natural gas system
2013-04-01,0.0,Jiangsu,天然气,Oil and natural gas system
2013-05-01,0.0,Jiangsu,天然气,Oil and natural gas system
2013-06-01,0.0,Jiangsu,天然气,Oil and natural gas system
2013-07-01,0.0,Jiangsu,天然气,Oil and natural gas system
2013-08-01,0.0906,Jiangsu,天然气,Oil and natural gas system
2013-09-01,0.0906,Jiangsu,天然气,Oil and natural gas system
2013-10-01,0.0906,Jiangsu,天然气,Oil and natural gas system
2013-11-01,0.0906,Jiangsu,天然气,Oil and natural gas system
2013-12-01,0.0906,Jiangsu,天然气,Oil and natural gas system
2014-01-01,0.0,Jiangsu,天然气,Oil and natural gas system
2014-02-01,0.0906,Jiangsu,天然气,Oil and natural gas system
2014-03-01,0.0,Jiangsu,天然气,Oil and natural gas system
2014-04-01,0.0,Jiangsu,天然气,Oil and natural gas system
2014-05-01,0.0,Jiangsu,天然气,Oil and natural gas system
2014-06-01,0.0,Jiangsu,天然气,Oil and natural gas system
2014-07-01,0.0906,Jiangsu,天然气,Oil and natural gas system
2014-08-01,0.0906,Jiangsu,天然气,Oil and natural gas system
2014-09-01,0.0,Jiangsu,天然气,Oil and natural gas system
2014-10-01,0.0,Jiangsu,天然气,Oil and natural gas system
2014-11-01,0.0,Jiangsu,天然气,Oil and natural gas system
2014-12-01,0.0,Jiangsu,天然气,Oil and natural gas system
2015-01-01,0.0906,Jiangsu,天然气,Oil and natural gas system
2015-02-01,0.0,Jiangsu,天然气,Oil and natural gas system
2015-03-01,0.0,Jiangsu,天然气,Oil and natural gas system
2015-04-01,0.0,Jiangsu,天然气,Oil and natural gas system
2015-05-01,0.0,Jiangsu,天然气,Oil and natural gas system
2015-06-01,0.0,Jiangsu,天然气,Oil and natural gas system
2015-07-01,0.0,Jiangsu,天然气,Oil and natural gas system
2015-08-01,0.0,Jiangsu,天然气,Oil and natural gas system
2015-09-01,0.0,Jiangsu,天然气,Oil and natural gas system
2015-10-01,0.0,Jiangsu,天然气,Oil and natural gas system
2015-11-01,0.0,Jiangsu,天然气,Oil and natural gas system
2015-12-01,0.0,Jiangsu,天然气,Oil and natural gas system
2016-01-01,0.0,Jiangsu,天然气,Oil and natural gas system
2016-02-01,0.0,Jiangsu,天然气,Oil and natural gas system
2016-03-01,0.1812,Jiangsu,天然气,Oil and natural gas system
2016-04-01,0.0906,Jiangsu,天然气,Oil and natural gas system
2016-05-01,0.0906,Jiangsu,天然气,Oil and natural gas system
2016-06-01,0.0906,Jiangsu,天然气,Oil and natural gas system
2016-07-01,0.0906,Jiangsu,天然气,Oil and natural gas system
2016-08-01,0.0906,Jiangsu,天然气,Oil and natural gas system
2016-09-01,0.0906,Jiangsu,天然气,Oil and natural gas system
2016-10-01,0.0906,Jiangsu,天然气,Oil and natural gas system
2016-11-01,0.1812,Jiangsu,天然气,Oil and natural gas system
2016-12-01,0.1812,Jiangsu,天然气,Oil and natural gas system
2017-01-01,0.1812,Jiangsu,天然气,Oil and natural gas system
2017-02-01,0.1812,Jiangsu,天然气,Oil and natural gas system
2017-03-01,0.1812,Jiangsu,天然气,Oil and natural gas system
2017-04-01,0.1812,Jiangsu,天然气,Oil and natural gas system
2017-05-01,0.1812,Jiangsu,天然气,Oil and natural gas system
2017-06-01,0.2718,Jiangsu,天然气,Oil and natural gas system
2017-07-01,0.1812,Jiangsu,天然气,Oil and natural gas system
2017-08-01,0.2718,Jiangsu,天然气,Oil and natural gas system
2017-09-01,0.0906,Jiangsu,天然气,Oil and natural gas system
2017-10-01,0.453,Jiangsu,天然气,Oil and natural gas system
2017-11-01,0.1812,Jiangsu,天然气,Oil and natural gas system
2017-12-01,0.2718,Jiangsu,天然气,Oil and natural gas system
2018-01-01,0.6294315789473683,Jiangsu,天然气,Oil and natural gas system
2018-02-01,0.45776842105263155,Jiangsu,天然气,Oil and natural gas system
2018-03-01,0.453,Jiangsu,天然气,Oil and natural gas system
2018-04-01,0.9966000000000002,Jiangsu,天然气,Oil and natural gas system
2018-05-01,0.7248,Jiangsu,天然气,Oil and natural gas system
2018-06-01,0.6342,Jiangsu,天然气,Oil and natural gas system
2018-07-01,0.6342,Jiangsu,天然气,Oil and natural gas system
2018-08-01,0.6342,Jiangsu,天然气,Oil and natural gas system
2018-09-01,0.906,Jiangsu,天然气,Oil and natural gas system
2018-10-01,0.906,Jiangsu,天然气,Oil and natural gas system
2018-11-01,0.9966000000000002,Jiangsu,天然气,Oil and natural gas system
2018-12-01,0.9966000000000002,Jiangsu,天然气,Oil and natural gas system
2019-01-01,1.0235351351351352,Jiangsu,天然气,Oil and natural gas system
2019-02-01,0.697864864864865,Jiangsu,天然气,Oil and natural gas system
2019-03-01,0.906,Jiangsu,天然气,Oil and natural gas system
2019-04-01,0.906,Jiangsu,天然气,Oil and natural gas system
2019-05-01,0.906,Jiangsu,天然气,Oil and natural gas system
2019-06-01,0.8154000000000001,Jiangsu,天然气,Oil and natural gas system
2019-07-01,0.906,Jiangsu,天然气,Oil and natural gas system
2019-08-01,0.906,Jiangsu,天然气,Oil and natural gas system
2019-09-01,0.9966000000000002,Jiangsu,天然气,Oil and natural gas system
2019-10-01,0.906,Jiangsu,天然气,Oil and natural gas system
2019-11-01,1.0872,Jiangsu,天然气,Oil and natural gas system
2019-12-01,1.0872,Jiangsu,天然气,Oil and natural gas system
2020-01-01,0.8455999999999999,Jiangsu,天然气,Oil and natural gas system
2020-02-01,1.057,Jiangsu,天然气,Oil and natural gas system
2020-03-01,0.906,Jiangsu,天然气,Oil and natural gas system
2020-04-01,0.9966000000000002,Jiangsu,天然气,Oil and natural gas system
2020-05-01,0.906,Jiangsu,天然气,Oil and natural gas system
2020-06-01,1.0872,Jiangsu,天然气,Oil and natural gas system
2020-07-01,1.0872,Jiangsu,天然气,Oil and natural gas system
2020-08-01,1.0872,Jiangsu,天然气,Oil and natural gas system
2020-09-01,1.1778,Jiangsu,天然气,Oil and natural gas system
2020-10-01,1.359,Jiangsu,天然气,Oil and natural gas system
2020-11-01,0.3624,Jiangsu,天然气,Oil and natural gas system
2020-12-01,0.7248,Jiangsu,天然气,Oil and natural gas system
2021-01-01,0.3337894736842105,Jiangsu,天然气,Oil and natural gas system
2021-02-01,0.3004105263157894,Jiangsu,天然气,Oil and natural gas system
2021-03-01,0.2718,Jiangsu,天然气,Oil and natural gas system
2021-04-01,0.2718,Jiangsu,天然气,Oil and natural gas system
2021-05-01,0.2718,Jiangsu,天然气,Oil and natural gas system
2021-06-01,0.0906,Jiangsu,天然气,Oil and natural gas system
2021-07-01,0.0906,Jiangsu,天然气,Oil and natural gas system
2021-08-01,0.0906,Jiangsu,天然气,Oil and natural gas system
2021-09-01,0.0906,Jiangsu,天然气,Oil and natural gas system
2021-10-01,0.0906,Jiangsu,天然气,Oil and natural gas system
2021-11-01,0.0906,Jiangsu,天然气,Oil and natural gas system
2021-12-01,0.0906,Jiangsu,天然气,Oil and natural gas system
2022-01-01,0.1596384439359268,Jiangsu,天然气,Oil and natural gas system
2022-02-01,0.14367459954233408,Jiangsu,天然气,Oil and natural gas system
2022-03-01,0.1299913043478261,Jiangsu,天然气,Oil and natural gas system
2022-04-01,0.1299913043478261,Jiangsu,天然气,Oil and natural gas system
2022-05-01,0.1299913043478261,Jiangsu,天然气,Oil and natural gas system
2022-06-01,0.0433304347826087,Jiangsu,天然气,Oil and natural gas system
2022-07-01,0.0433304347826087,Jiangsu,天然气,Oil and natural gas system
2022-08-01,0.0433304347826087,Jiangsu,天然气,Oil and natural gas system
2022-09-01,0.0433304347826087,Jiangsu,天然气,Oil and natural gas system
2022-10-01,0.0433304347826087,Jiangsu,天然气,Oil and natural gas system
2022-11-01,0.0433304347826087,Jiangsu,天然气,Oil and natural gas system
2022-12-01,0.0433304347826087,Jiangsu,天然气,Oil and natural gas system
2013-01-01,0.0,Zhejiang,原油,Oil and natural gas system
2013-02-01,0.0,Zhejiang,原油,Oil and natural gas system
2013-03-01,0.0,Zhejiang,原油,Oil and natural gas system
2013-04-01,0.0,Zhejiang,原油,Oil and natural gas system
2013-05-01,0.0,Zhejiang,原油,Oil and natural gas system
2013-06-01,0.0,Zhejiang,原油,Oil and natural gas system
2013-07-01,0.0,Zhejiang,原油,Oil and natural gas system
2013-08-01,0.0,Zhejiang,原油,Oil and natural gas system
2013-09-01,0.0,Zhejiang,原油,Oil and natural gas system
2013-10-01,0.0,Zhejiang,原油,Oil and natural gas system
2013-11-01,0.0,Zhejiang,原油,Oil and natural gas system
