date,province,sector,value
2014/12/1,Zhejiang,天然气,0
2015/1/1,Anhui,原油,0
2015/1/1,Anhui,天然气,0
2015/1/1,Beijing,原油,0
2015/1/1,Beijing,天然气,0
2015/1/1,Chongqing,原油,0
2015/1/1,Chongqing,天然气,1087.2
2015/1/1,Fujian,原油,0
2015/1/1,Fujian,天然气,0
2015/1/1,Gansu,原油,183.328
2015/1/1,Gansu,天然气,0
2015/1/1,Guangdong,原油,3802.093312
2015/1/1,Guangdong,天然气,6625.154811
2015/1/1,Guangxi,原油,172.544
2015/1/1,Guangxi,天然气,0
2015/1/1,Guizhou,原油,0
2015/1/1,Guizhou,天然气,0
2015/1/1,Hainan,原油,79.08266667
2015/1/1,Hainan,天然气,90.6
2015/1/1,Hebei,原油,1641.746691
2015/1/1,Hebei,天然气,877.1385796
2015/1/1,Heilongjiang,原油,11927.104
2015/1/1,Heilongjiang,天然气,3171
2015/1/1,Henan,原油,1308.458667
2015/1/1,Henan,天然气,453
2015/1/1,Hubei,原油,222.8693333
2015/1/1,Hubei,天然气,181.2
2015/1/1,Hunan,原油,0
2015/1/1,Hunan,天然气,0
2015/1/1,InnerMongolia,原油,43.136
2015/1/1,InnerMongolia,天然气,0
2015/1/1,Jiangsu,原油,621.8773333
2015/1/1,Jiangsu,天然气,90.6
2015/1/1,Jiangxi,原油,0
2015/1/1,Jiangxi,天然气,0
2015/1/1,Jilin,原油,2016.608
2015/1/1,Jilin,天然气,1721.4
2015/1/1,Liaoning,原油,3112.533276
2015/1/1,Liaoning,天然气,452.3770157
2015/1/1,Ningxia,原油,14.37866667
2015/1/1,Ningxia,天然气,0
2015/1/1,Qinghai,原油,675.7973333
2015/1/1,Qinghai,天然气,6432.6
2015/1/1,Shaanxi,原油,11143.46667
2015/1/1,Shaanxi,天然气,36149.4
2015/1/1,Shandong,原油,7991.929699
2015/1/1,Shandong,天然气,358.6688446
2015/1/1,Shanghai,原油,0
2015/1/1,Shanghai,天然气,1134.862341
2015/1/1,Shanxi,原油,0
2015/1/1,Shanxi,天然气,0
2015/1/1,Sichuan,原油,53.92
2015/1/1,Sichuan,天然气,21925.2
2015/1/1,Tianjin,原油,8471.249244
2015/1/1,Tianjin,天然气,2201.840579
2015/1/1,Tibet,原油,0
2015/1/1,Tibet,天然气,0
2015/1/1,Xinjiang,原油,8213.813333
2015/1/1,Xinjiang,天然气,26908.2
2015/1/1,Yunnan,原油,0
2015/1/1,Yunnan,天然气,0
2015/1/1,Zhejiang,原油,0
2015/1/1,Zhejiang,天然气,0
2015/2/1,Anhui,原油,0
2015/2/1,Anhui,天然气,0
2015/2/1,Beijing,原油,0
2015/2/1,Beijing,天然气,0
2015/2/1,Chongqing,原油,0
2015/2/1,Chongqing,天然气,1177.8
2015/2/1,Fujian,原油,0
2015/2/1,Fujian,天然气,0
2015/2/1,Gansu,原油,212.0853333
2015/2/1,Gansu,天然气,0
2015/2/1,Guangdong,原油,3842.018363
2015/2/1,Guangdong,天然气,6537.981721
2015/2/1,Guangxi,原油,150.976
2015/2/1,Guangxi,天然气,0
2015/2/1,Guizhou,原油,0
2015/2/1,Guizhou,天然气,0
2015/2/1,Hainan,原油,82.67733333
2015/2/1,Hainan,天然气,181.2
2015/2/1,Hebei,原油,1475.913692
2015/2/1,Hebei,天然气,789.4247216
2015/2/1,Heilongjiang,原油,10769.62133
2015/2/1,Heilongjiang,天然气,2899.2
2015/2/1,Henan,原油,1153.888
2015/2/1,Henan,天然气,362.4
2015/2/1,Hubei,原油,197.7066667
2015/2/1,Hubei,天然气,90.6
2015/2/1,Hunan,原油,0
2015/2/1,Hunan,天然气,0
2015/2/1,InnerMongolia,原油,43.136
2015/2/1,InnerMongolia,天然气,0
2015/2/1,Jiangsu,原油,532.0106667
2015/2/1,Jiangsu,天然气,0
2015/2/1,Jiangxi,原油,0
2015/2/1,Jiangxi,天然气,0
2015/2/1,Jilin,原油,1775.765333
2015/2/1,Jilin,天然气,1449.6
2015/2/1,Liaoning,原油,2810.172901
2015/2/1,Liaoning,天然气,361.9016125
2015/2/1,Ningxia,原油,32.352
2015/2/1,Ningxia,天然气,0
2015/2/1,Qinghai,原油,614.688
2015/2/1,Qinghai,天然气,5526.6
2015/2/1,Shaanxi,原油,9770.304
2015/2/1,Shaanxi,天然气,30894.6
2015/2/1,Shandong,原油,6995.569719
2015/2/1,Shandong,天然气,358.6688446
2015/2/1,Shanghai,原油,0
2015/2/1,Shanghai,天然气,1134.862341
2015/2/1,Shanxi,原油,0
2015/2/1,Shanxi,天然气,0
2015/2/1,Sichuan,原油,46.73066667
2015/2/1,Sichuan,天然气,18754.2
2015/2/1,Tianjin,原油,7630.007131
2015/2/1,Tianjin,天然气,2079.516103
2015/2/1,Tibet,原油,0
2015/2/1,Tibet,天然气,0
2015/2/1,Xinjiang,原油,7354.688
2015/2/1,Xinjiang,天然气,23556
2015/2/1,Yunnan,原油,0
2015/2/1,Yunnan,天然气,0
2015/2/1,Zhejiang,原油,0
2015/2/1,Zhejiang,天然气,0
2015/3/1,Anhui,原油,0
2015/3/1,Anhui,天然气,0
2015/3/1,Beijing,原油,0
2015/3/1,Beijing,天然气,0
2015/3/1,Chongqing,原油,0
2015/3/1,Chongqing,天然气,1359
2015/3/1,Fujian,原油,0
2015/3/1,Fujian,天然气,0
2015/3/1,Gansu,原油,208.4906667
2015/3/1,Gansu,天然气,0
2015/3/1,Guangdong,原油,4142.991824
2015/3/1,Guangdong,天然气,6189.289363
2015/3/1,Guangxi,原油,201.3013333
2015/3/1,Guangxi,天然气,0
2015/3/1,Guizhou,原油,0
2015/3/1,Guizhou,天然气,0
2015/3/1,Hainan,原油,82.67733333
2015/3/1,Hainan,天然气,181.2
2015/3/1,Hebei,原油,1645.063351
2015/3/1,Hebei,天然气,701.7108636
2015/3/1,Heilongjiang,原油,11923.50933
2015/3/1,Heilongjiang,天然气,2808.6
2015/3/1,Henan,原油,0
2015/3/1,Henan,天然气,0
2015/3/1,Hubei,原油,219.2746667
2015/3/1,Hubei,天然气,90.6
2015/3/1,Hunan,原油,0
2015/3/1,Hunan,天然气,0
2015/3/1,InnerMongolia,原油,57.51466667
2015/3/1,InnerMongolia,天然气,0
2015/3/1,Jiangsu,原油,578.7413333
2015/3/1,Jiangsu,天然气,0
2015/3/1,Jiangxi,原油,0
2015/3/1,Jiangxi,天然气,0
2015/3/1,Jilin,原油,2092.096
2015/3/1,Jilin,天然气,1630.8
2015/3/1,Liaoning,原油,3112.533276
2015/3/1,Liaoning,天然气,452.3770157
2015/3/1,Ningxia,原油,28.75733333
2015/3/1,Ningxia,天然气,0
2015/3/1,Qinghai,原油,661.4186667
2015/3/1,Qinghai,天然气,5526.6
2015/3/1,Shaanxi,原油,11280.064
2015/3/1,Shaanxi,天然气,32797.2
2015/3/1,Shandong,原油,7960.35491
2015/3/1,Shandong,天然气,358.6688446
2015/3/1,Shanghai,原油,0
2015/3/1,Shanghai,天然气,1134.862341
2015/3/1,Shanxi,原油,0
2015/3/1,Shanxi,天然气,0
2015/3/1,Sichuan,原油,46.73066667
2015/3/1,Sichuan,天然气,21834.6
2015/3/1,Tianjin,原油,8341.82738
2015/3/1,Tianjin,天然气,2324.165056
2015/3/1,Tibet,原油,0
2015/3/1,Tibet,天然气,0
2015/3/1,Xinjiang,原油,8195.84
2015/3/1,Xinjiang,天然气,24643.2
2015/3/1,Yunnan,原油,0
2015/3/1,Yunnan,天然气,0
2015/3/1,Zhejiang,原油,0
2015/3/1,Zhejiang,天然气,0
2015/4/1,Anhui,原油,0
2015/4/1,Anhui,天然气,0
2015/4/1,Beijing,原油,0
2015/4/1,Beijing,天然气,0
2015/4/1,Chongqing,原油,0
2015/4/1,Chongqing,天然气,1268.4
2015/4/1,Fujian,原油,0
2015/4/1,Fujian,天然气,0
2015/4/1,Gansu,原油,208.4906667
2015/4/1,Gansu,天然气,0
2015/4/1,Guangdong,原油,4035.501302
2015/4/1,Guangdong,天然气,6625.154811
2015/4/1,Guangxi,原油,158.1653333
2015/4/1,Guangxi,天然气,0
2015/4/1,Guizhou,原油,0
2015/4/1,Guizhou,天然气,0
2015/4/1,Hainan,原油,89.86666667
2015/4/1,Hainan,天然气,181.2
2015/4/1,Hebei,原油,1588.680132
2015/4/1,Hebei,天然气,701.7108636
2015/4/1,Heilongjiang,原油,11459.79733
2015/4/1,Heilongjiang,天然气,2627.4
2015/4/1,Henan,原油,1164.672
2015/4/1,Henan,天然气,362.4
2015/4/1,Hubei,原油,212.0853333
2015/4/1,Hubei,天然气,90.6
2015/4/1,Hunan,原油,0
2015/4/1,Hunan,天然气,0
2015/4/1,InnerMongolia,原油,61.10933333
2015/4/1,InnerMongolia,天然气,0
2015/4/1,Jiangsu,原油,557.1733333
2015/4/1,Jiangsu,天然气,0
2015/4/1,Jiangxi,原油,0
2015/4/1,Jiangxi,天然气,0
2015/4/1,Jilin,原油,2332.938667
2015/4/1,Jilin,天然气,1268.4
2015/4/1,Liaoning,原油,3020.046573
2015/4/1,Liaoning,天然气,452.3770157
2015/4/1,Ningxia,原油,21.568
2015/4/1,Ningxia,天然气,0
2015/4/1,Qinghai,原油,639.8506667
2015/4/1,Qinghai,天然气,4258.2
2015/4/1,Shaanxi,原油,10730.08
2015/4/1,Shaanxi,天然气,25458.6
2015/4/1,Shandong,原油,7493.749709
2015/4/1,Shandong,天然气,358.6688446
2015/4/1,Shanghai,原油,94.39578175
2015/4/1,Shanghai,天然气,567.4311707
2015/4/1,Shanxi,原油,0
2015/4/1,Shanxi,天然气,0
2015/4/1,Sichuan,原油,46.73066667
2015/4/1,Sichuan,天然气,19116.6
2015/4/1,Tianjin,原油,8235.936765
2015/4/1,Tianjin,天然气,2079.516103
2015/4/1,Tibet,原油,0
2015/4/1,Tibet,天然气,0
2015/4/1,Xinjiang,原油,7962.186667
2015/4/1,Xinjiang,天然气,20475.6
2015/4/1,Yunnan,原油,0
2015/4/1,Yunnan,天然气,0
2015/4/1,Zhejiang,原油,0
2015/4/1,Zhejiang,天然气,0
2015/5/1,Anhui,原油,0
2015/5/1,Anhui,天然气,0
2015/5/1,Beijing,原油,0
2015/5/1,Beijing,天然气,0
2015/5/1,Chongqing,原油,0
2015/5/1,Chongqing,天然气,1177.8
2015/5/1,Fujian,原油,0
2015/5/1,Fujian,天然气,0
2015/5/1,Gansu,原油,215.68
2015/5/1,Gansu,天然气,0
2015/5/1,Guangdong,原油,4207.486137
2015/5/1,Guangdong,天然气,7322.539528
2015/5/1,Guangxi,原油,165.3546667
2015/5/1,Guangxi,天然气,0
2015/5/1,Guizhou,原油,0
2015/5/1,Guizhou,天然气,0
2015/5/1,Hainan,原油,86.272
2015/5/1,Hainan,天然气,90.6
2015/5/1,Hebei,原油,1628.480051
2015/5/1,Hebei,天然气,701.7108636
2015/5/1,Heilongjiang,原油,11840.832
2015/5/1,Heilongjiang,天然气,2627.4
2015/5/1,Henan,原油,1189.834667
2015/5/1,Henan,天然气,271.8
2015/5/1,Hubei,原油,212.0853333
2015/5/1,Hubei,天然气,90.6
2015/5/1,Hunan,原油,0
2015/5/1,Hunan,天然气,0
2015/5/1,InnerMongolia,原油,68.29866667
2015/5/1,InnerMongolia,天然气,0
2015/5/1,Jiangsu,原油,578.7413333
2015/5/1,Jiangsu,天然气,0
2015/5/1,Jiangxi,原油,0
2015/5/1,Jiangxi,天然气,0
2015/5/1,Jilin,原油,2124.448
2015/5/1,Jilin,天然气,1268.4
2015/5/1,Liaoning,原油,3133.876361
2015/5/1,Liaoning,天然气,452.3770157
2015/5/1,Ningxia,原油,32.352
2015/5/1,Ningxia,天然气,0
2015/5/1,Qinghai,原油,686.5813333
2015/5/1,Qinghai,天然气,4258.2
2015/5/1,Shaanxi,原油,11351.95733
2015/5/1,Shaanxi,天然气,27633
2015/5/1,Shandong,原油,7830.547448
2015/5/1,Shandong,天然气,358.6688446
2015/5/1,Shanghai,原油,161.8213401
2015/5/1,Shanghai,天然气,1134.862341
2015/5/1,Shanxi,原油,0
2015/5/1,Shanxi,天然气,0
2015/5/1,Sichuan,原油,50.32533333
2015/5/1,Sichuan,天然气,19660.2
2015/5/1,Tianjin,原油,8553.608611
2015/5/1,Tianjin,天然气,2079.516103
2015/5/1,Tibet,原油,0
2015/5/1,Tibet,天然气,0
2015/5/1,Xinjiang,原油,8217.408
2015/5/1,Xinjiang,天然气,21291
2015/5/1,Yunnan,原油,0
2015/5/1,Yunnan,天然气,0
2015/5/1,Zhejiang,原油,0
2015/5/1,Zhejiang,天然气,0
2015/6/1,Anhui,原油,0
2015/6/1,Anhui,天然气,0
2015/6/1,Beijing,原油,0
2015/6/1,Beijing,天然气,0
2015/6/1,Chongqing,原油,0
2015/6/1,Chongqing,天然气,2174.4
2015/6/1,Fujian,原油,0
2015/6/1,Fujian,天然气,0
2015/6/1,Gansu,原油,215.68
2015/6/1,Gansu,天然气,0
2015/6/1,Guangdong,原油,4130.707193
2015/6/1,Guangdong,天然气,7496.885707
2015/6/1,Guangxi,原油,158.1653333
2015/6/1,Guangxi,天然气,0
2015/6/1,Guizhou,原油,0
2015/6/1,Guizhou,天然气,0
2015/6/1,Hainan,原油,93.46133333
2015/6/1,Hainan,天然气,181.2
2015/6/1,Hebei,原油,1625.163391
2015/6/1,Hebei,天然气,701.7108636
2015/6/1,Heilongjiang,原油,11891.15733
2015/6/1,Heilongjiang,天然气,2355.6
2015/6/1,Henan,原油,1229.376
2015/6/1,Henan,天然气,271.8
2015/6/1,Hubei,原油,208.4906667
2015/6/1,Hubei,天然气,90.6
2015/6/1,Hunan,原油,0
2015/6/1,Hunan,天然气,0
2015/6/1,InnerMongolia,原油,17.97333333
2015/6/1,InnerMongolia,天然气,0
2015/6/1,Jiangsu,原油,560.768
2015/6/1,Jiangsu,天然气,0
2015/6/1,Jiangxi,原油,0
2015/6/1,Jiangxi,天然气,0
2015/6/1,Jilin,原油,2243.072
2015/6/1,Jilin,天然气,1268.4
2015/6/1,Liaoning,原油,3044.946839
2015/6/1,Liaoning,天然气,452.3770157
2015/6/1,Ningxia,原油,53.92
2015/6/1,Ningxia,天然气,0
2015/6/1,Qinghai,原油,682.9866667
2015/6/1,Qinghai,天然气,3805.2
2015/6/1,Shaanxi,原油,12031.34933
2015/6/1,Shaanxi,天然气,29445
2015/6/1,Shandong,原油,7609.523932
2015/6/1,Shandong,天然气,358.6688446
2015/6/1,Shanghai,原油,175.3064518
2015/6/1,Shanghai,天然气,1134.862341
2015/6/1,Shanxi,原油,0
2015/6/1,Shanxi,天然气,0
2015/6/1,Sichuan,原油,53.92
2015/6/1,Sichuan,天然气,18754.2
2015/6/1,Tianjin,原油,8303.589102
2015/6/1,Tianjin,天然气,2079.516103
2015/6/1,Tibet,原油,0
2015/6/1,Tibet,天然气,0
2015/6/1,Xinjiang,原油,8023.296
2015/6/1,Xinjiang,天然气,20566.2
2015/6/1,Yunnan,原油,0
2015/6/1,Yunnan,天然气,0
2015/6/1,Zhejiang,原油,0
2015/6/1,Zhejiang,天然气,0
2015/7/1,Anhui,原油,0
2015/7/1,Anhui,天然气,0
2015/7/1,Beijing,原油,0
2015/7/1,Beijing,天然气,0
2015/7/1,Chongqing,原油,0
2015/7/1,Chongqing,天然气,2446.2
2015/7/1,Fujian,原油,0
2015/7/1,Fujian,天然气,0
2015/7/1,Gansu,原油,215.68
2015/7/1,Gansu,天然气,0
2015/7/1,Guangdong,原油,4093.8533
2015/7/1,Guangdong,天然气,7496.885707
2015/7/1,Guangxi,原油,140.192
2015/7/1,Guangxi,天然气,0
2015/7/1,Guizhou,原油,0
2015/7/1,Guizhou,天然气,0
2015/7/1,Hainan,原油,89.86666667
2015/7/1,Hainan,天然气,181.2
2015/7/1,Hebei,原油,1625.163391
2015/7/1,Hebei,天然气,613.9970057
2015/7/1,Heilongjiang,原油,11556.85333
2015/7/1,Heilongjiang,天然气,2265
2015/7/1,Henan,原油,1308.458667
2015/7/1,Henan,天然气,271.8
2015/7/1,Hubei,原油,215.68
2015/7/1,Hubei,天然气,90.6
2015/7/1,Hunan,原油,0
2015/7/1,Hunan,天然气,0
2015/7/1,InnerMongolia,原油,68.29866667
2015/7/1,InnerMongolia,天然气,0
2015/7/1,Jiangsu,原油,593.12
2015/7/1,Jiangsu,天然气,0
2015/7/1,Jiangxi,原油,0
2015/7/1,Jiangxi,天然气,0
2015/7/1,Jilin,原油,1818.901333
2015/7/1,Jilin,天然气,1087.2
2015/7/1,Liaoning,原油,3148.105085
2015/7/1,Liaoning,天然气,452.3770157
2015/7/1,Ningxia,原油,50.32533333
2015/7/1,Ningxia,天然气,0
2015/7/1,Qinghai,原油,690.176
2015/7/1,Qinghai,天然气,3352.2
2015/7/1,Shaanxi,原油,11287.25333
2015/7/1,Shaanxi,天然气,29716.8
2015/7/1,Shandong,原油,7886.680405
2015/7/1,Shandong,天然气,358.6688446
2015/7/1,Shanghai,原油,107.8808934
2015/7/1,Shanghai,天然气,1134.862341
2015/7/1,Shanxi,原油,0
2015/7/1,Shanxi,天然气,0
2015/7/1,Sichuan,原油,50.32533333
2015/7/1,Sichuan,天然气,20022.6
2015/7/1,Tianjin,原油,8941.874202
2015/7/1,Tianjin,天然气,2079.516103
2015/7/1,Tibet,原油,0
2015/7/1,Tibet,天然气,0
2015/7/1,Xinjiang,原油,8213.813333
2015/7/1,Xinjiang,天然气,21109.8
2015/7/1,Yunnan,原油,0
2015/7/1,Yunnan,天然气,0
2015/7/1,Zhejiang,原油,0
2015/7/1,Zhejiang,天然气,0
2015/8/1,Anhui,原油,0
2015/8/1,Anhui,天然气,0
2015/8/1,Beijing,原油,0
2015/8/1,Beijing,天然气,0
2015/8/1,Chongqing,原油,0
2015/8/1,Chongqing,天然气,2989.8
2015/8/1,Fujian,原油,0
2015/8/1,Fujian,天然气,0
2015/8/1,Gansu,原油,212.0853333
2015/8/1,Gansu,天然气,0
2015/8/1,Guangdong,原油,4118.422562
2015/8/1,Guangdong,天然气,7148.193349
2015/8/1,Guangxi,原油,143.7866667
2015/8/1,Guangxi,天然气,0
2015/8/1,Guizhou,原油,0
2015/8/1,Guizhou,天然气,0
2015/8/1,Hainan,原油,93.46133333
2015/8/1,Hainan,天然气,181.2
2015/8/1,Hebei,原油,1645.063351
2015/8/1,Hebei,天然气,701.7108636
2015/8/1,Heilongjiang,原油,11556.85333
2015/8/1,Heilongjiang,天然气,2536.8
2015/8/1,Henan,原油,1297.674667
2015/8/1,Henan,天然气,271.8
2015/8/1,Hubei,原油,208.4906667
2015/8/1,Hubei,天然气,90.6
2015/8/1,Hunan,原油,0
2015/8/1,Hunan,天然气,0
2015/8/1,InnerMongolia,原油,64.704
2015/8/1,InnerMongolia,天然气,0
2015/8/1,Jiangsu,原油,585.9306667
2015/8/1,Jiangsu,天然气,0
2015/8/1,Jiangxi,原油,0
2015/8/1,Jiangxi,天然气,0
2015/8/1,Jilin,原油,1772.170667
2015/8/1,Jilin,天然气,1268.4
2015/8/1,Liaoning,原油,3126.761999
2015/8/1,Liaoning,天然气,452.3770157
2015/8/1,Ningxia,原油,43.136
2015/8/1,Ningxia,天然气,0
2015/8/1,Qinghai,原油,700.96
2015/8/1,Qinghai,天然气,3533.4
2015/8/1,Shaanxi,原油,11456.20267
2015/8/1,Shaanxi,天然气,31166.4
2015/8/1,Shandong,原油,7893.697024
2015/8/1,Shandong,天然气,358.6688446
2015/8/1,Shanghai,原油,53.94044672
2015/8/1,Shanghai,天然气,567.4311707
2015/8/1,Shanxi,原油,0
2015/8/1,Shanxi,天然气,0
2015/8/1,Sichuan,原油,43.136
2015/8/1,Sichuan,天然气,19841.4
2015/8/1,Tianjin,原油,8965.40545
2015/8/1,Tianjin,天然气,2079.516103
2015/8/1,Tibet,原油,0
2015/8/1,Tibet,天然气,0
2015/8/1,Xinjiang,原油,8300.085333
2015/8/1,Xinjiang,天然气,21834.6
2015/8/1,Yunnan,原油,0
2015/8/1,Yunnan,天然气,0
2015/8/1,Zhejiang,原油,0
2015/8/1,Zhejiang,天然气,0
2015/9/1,Anhui,原油,0
2015/9/1,Anhui,天然气,0
2015/9/1,Beijing,原油,0
2015/9/1,Beijing,天然气,0
2015/9/1,Chongqing,原油,0
2015/9/1,Chongqing,天然气,2899.2
2015/9/1,Fujian,原油,0
2015/9/1,Fujian,天然气,0
2015/9/1,Gansu,原油,298.3573333
2015/9/1,Gansu,天然气,0
2015/9/1,Guangdong,原油,4007.860882
2015/9/1,Guangdong,天然气,7235.366438
2015/9/1,Guangxi,原油,7.189333333
2015/9/1,Guangxi,天然气,0
2015/9/1,Guizhou,原油,0
2015/9/1,Guizhou,天然气,0
2015/9/1,Hainan,原油,93.46133333
2015/9/1,Hainan,天然气,181.2
2015/9/1,Hebei,原油,1588.680132
2015/9/1,Hebei,天然气,701.7108636
2015/9/1,Heilongjiang,原油,11179.41333
2015/9/1,Heilongjiang,天然气,2446.2
2015/9/1,Henan,原油,1240.16
2015/9/1,Henan,天然气,271.8
2015/9/1,Hubei,原油,204.896
2015/9/1,Hubei,天然气,90.6
2015/9/1,Hunan,原油,0
2015/9/1,Hunan,天然气,0
2015/9/1,InnerMongolia,原油,133.0026667
2015/9/1,InnerMongolia,天然气,0
2015/9/1,Jiangsu,原油,553.5786667
2015/9/1,Jiangsu,天然气,0
2015/9/1,Jiangxi,原油,0
2015/9/1,Jiangxi,天然气,0
2015/9/1,Jilin,原油,1851.253333
2015/9/1,Jilin,天然气,1449.6
2015/9/1,Liaoning,原油,3052.061201
2015/9/1,Liaoning,天然气,452.3770157
2015/9/1,Ningxia,原油,50.32533333
2015/9/1,Ningxia,天然气,0
2015/9/1,Qinghai,原油,675.7973333
2015/9/1,Qinghai,天然气,3080.4
2015/9/1,Shaanxi,原油,11355.552
2015/9/1,Shaanxi,天然气,30169.8
2015/9/1,Shandong,原油,7514.799567
2015/9/1,Shandong,天然气,358.6688446
2015/9/1,Shanghai,原油,53.94044672
2015/9/1,Shanghai,天然气,0
2015/9/1,Shanxi,原油,0
2015/9/1,Shanxi,天然气,0
2015/9/1,Sichuan,原油,43.136
2015/9/1,Sichuan,天然气,17032.8
2015/9/1,Tianjin,原油,8641.850791
2015/9/1,Tianjin,天然气,1957.191626
2015/9/1,Tibet,原油,0
2015/9/1,Tibet,天然气,0
2015/9/1,Xinjiang,原油,8307.274667
2015/9/1,Xinjiang,天然气,18663.6
2015/9/1,Yunnan,原油,0
2015/9/1,Yunnan,天然气,0
2015/9/1,Zhejiang,原油,0
2015/9/1,Zhejiang,天然气,0
2015/10/1,Anhui,原油,0
2015/10/1,Anhui,天然气,0
2015/10/1,Beijing,原油,0
2015/10/1,Beijing,天然气,0
2015/10/1,Chongqing,原油,0
2015/10/1,Chongqing,天然气,3533.4
2015/10/1,Fujian,原油,0
2015/10/1,Fujian,天然气,0
2015/10/1,Gansu,原油,168.9493333
2015/10/1,Gansu,天然气,0
2015/10/1,Guangdong,原油,3734.527841
2015/10/1,Guangdong,天然气,6973.84717
2015/10/1,Guangxi,原油,248.032
2015/10/1,Guangxi,天然气,0
2015/10/1,Guizhou,原油,0
2015/10/1,Guizhou,天然气,0
2015/10/1,Hainan,原油,89.86666667
2015/10/1,Hainan,天然气,90.6
2015/10/1,Hebei,原油,1641.746691
2015/10/1,Hebei,天然气,701.7108636
2015/10/1,Heilongjiang,原油,11416.66133
2015/10/1,Heilongjiang,天然气,2808.6
2015/10/1,Henan,原油,1254.538667
2015/10/1,Henan,天然气,271.8
2015/10/1,Hubei,原油,208.4906667
2015/10/1,Hubei,天然气,90.6
2015/10/1,Hunan,原油,0
2015/10/1,Hunan,天然气,0
2015/10/1,InnerMongolia,原油,208.4906667
2015/10/1,InnerMongolia,天然气,0
2015/10/1,Jiangsu,原油,567.9573333
2015/10/1,Jiangsu,天然气,0
2015/10/1,Jiangxi,原油,0
2015/10/1,Jiangxi,天然气,0
2015/10/1,Jilin,原油,2020.202667
2015/10/1,Jilin,天然气,1449.6
2015/10/1,Liaoning,原油,3080.518648
2015/10/1,Liaoning,天然气,452.3770157
2015/10/1,Ningxia,原油,50.32533333
2015/10/1,Ningxia,天然气,0
2015/10/1,Qinghai,原油,682.9866667
2015/10/1,Qinghai,天然气,4530
2015/10/1,Shaanxi,原油,11531.69067
2015/10/1,Shaanxi,天然气,31710
2015/10/1,Shandong,原油,7620.048861
2015/10/1,Shandong,天然气,358.6688446
2015/10/1,Shanghai,原油,94.39578175
2015/10/1,Shanghai,天然气,567.4311707
2015/10/1,Shanxi,原油,0
2015/10/1,Shanxi,天然气,0
2015/10/1,Sichuan,原油,39.54133333
2015/10/1,Sichuan,天然气,19932
2015/10/1,Tianjin,原油,8953.639826
2015/10/1,Tianjin,天然气,1957.191626
2015/10/1,Tibet,原油,0
2015/10/1,Tibet,天然气,0
2015/10/1,Xinjiang,原油,8487.008
2015/10/1,Xinjiang,天然气,19207.2
2015/10/1,Yunnan,原油,0
2015/10/1,Yunnan,天然气,0
2015/10/1,Zhejiang,原油,0
2015/10/1,Zhejiang,天然气,0
2015/11/1,Anhui,原油,0
2015/11/1,Anhui,天然气,0
2015/11/1,Beijing,原油,0
2015/11/1,Beijing,天然气,0
2015/11/1,Chongqing,原油,0
2015/11/1,Chongqing,天然气,4258.2
2015/11/1,Fujian,原油,0
2015/11/1,Fujian,天然气,0
2015/11/1,Gansu,原油,125.8133333
2015/11/1,Gansu,天然气,0
2015/11/1,Guangdong,原油,3974.078147
2015/11/1,Guangdong,天然气,6973.84717
2015/11/1,Guangxi,原油,125.8133333
2015/11/1,Guangxi,天然气,0
2015/11/1,Guizhou,原油,0
2015/11/1,Guizhou,天然气,0
2015/11/1,Hainan,原油,93.46133333
2015/11/1,Hainan,天然气,181.2
2015/11/1,Hebei,原油,1555.513532
2015/11/1,Hebei,天然气,877.1385796
2015/11/1,Heilongjiang,原油,11042.816
2015/11/1,Heilongjiang,天然气,2627.4
2015/11/1,Henan,原油,1189.834667
2015/11/1,Henan,天然气,271.8
2015/11/1,Hubei,原油,215.68
2015/11/1,Hubei,天然气,90.6
2015/11/1,Hunan,原油,0
2015/11/1,Hunan,天然气,0
2015/11/1,InnerMongolia,原油,190.5173333
2015/11/1,InnerMongolia,天然气,0
2015/11/1,Jiangsu,原油,549.984
2015/11/1,Jiangsu,天然气,0
2015/11/1,Jiangxi,原油,0
2015/11/1,Jiangxi,天然气,0
2015/11/1,Jilin,原油,2020.202667
2015/11/1,Jilin,天然气,1540.2
2015/11/1,Liaoning,原油,3080.518648
2015/11/1,Liaoning,天然气,452.3770157
2015/11/1,Ningxia,原油,50.32533333
2015/11/1,Ningxia,天然气,0
2015/11/1,Qinghai,原油,647.04
2015/11/1,Qinghai,天然气,5345.4
2015/11/1,Shaanxi,原油,11096.736
2015/11/1,Shaanxi,天然气,32616
2015/11/1,Shandong,原油,7556.899285
2015/11/1,Shandong,天然气,358.6688446
2015/11/1,Shanghai,原油,94.39578175
2015/11/1,Shanghai,天然气,1134.862341
2015/11/1,Shanxi,原油,0
2015/11/1,Shanxi,天然气,0
2015/11/1,Sichuan,原油,43.136
2015/11/1,Sichuan,天然气,20928.6
2015/11/1,Tianjin,原油,8694.796099
2015/11/1,Tianjin,天然气,2079.516103
2015/11/1,Tibet,原油,0
2015/11/1,Tibet,天然气,0
2015/11/1,Xinjiang,原油,8253.354667
2015/11/1,Xinjiang,天然气,22197
2015/11/1,Yunnan,原油,0
2015/11/1,Yunnan,天然气,0
2015/11/1,Zhejiang,原油,0
2015/11/1,Zhejiang,天然气,0
2015/12/1,Anhui,原油,0
2015/12/1,Anhui,天然气,0
2015/12/1,Beijing,原油,0
2015/12/1,Beijing,天然气,0
2015/12/1,Chongqing,原油,0
2015/12/1,Chongqing,天然气,4620.6
2015/12/1,Fujian,原油,0
