name,date,data,能源
北京市,2022年12月,0.0,原煤产量累计值(万吨)
北京市,2022年11月,0.0,原煤产量累计值(万吨)
北京市,2022年10月,0.0,原煤产量累计值(万吨)
北京市,2022年9月,0.0,原煤产量累计值(万吨)
北京市,2022年8月,0.0,原煤产量累计值(万吨)
北京市,2022年7月,0.0,原煤产量累计值(万吨)
北京市,2022年6月,0.0,原煤产量累计值(万吨)
北京市,2022年5月,0.0,原煤产量累计值(万吨)
北京市,2022年4月,0.0,原煤产量累计值(万吨)
北京市,2022年3月,0.0,原煤产量累计值(万吨)
北京市,2022年2月,0.0,原煤产量累计值(万吨)
北京市,2022年1月,0.0,原煤产量累计值(万吨)
北京市,2021年12月,0.0,原煤产量累计值(万吨)
北京市,2021年11月,0.0,原煤产量累计值(万吨)
北京市,2021年10月,0.0,原煤产量累计值(万吨)
北京市,2021年9月,0.0,原煤产量累计值(万吨)
北京市,2021年8月,0.0,原煤产量累计值(万吨)
北京市,2021年7月,0.0,原煤产量累计值(万吨)
北京市,2021年6月,0.0,原煤产量累计值(万吨)
北京市,2021年5月,0.0,原煤产量累计值(万吨)
北京市,2021年4月,0.0,原煤产量累计值(万吨)
北京市,2021年3月,0.0,原煤产量累计值(万吨)
北京市,2021年2月,0.0,原煤产量累计值(万吨)
北京市,2021年1月,0.0,原煤产量累计值(万吨)
北京市,2020年12月,0.0,原煤产量累计值(万吨)
北京市,2020年11月,0.0,原煤产量累计值(万吨)
北京市,2020年10月,0.0,原煤产量累计值(万吨)
北京市,2020年9月,0.0,原煤产量累计值(万吨)
北京市,2020年8月,0.0,原煤产量累计值(万吨)
北京市,2020年7月,0.0,原煤产量累计值(万吨)
北京市,2020年6月,0.0,原煤产量累计值(万吨)
北京市,2020年5月,0.0,原煤产量累计值(万吨)
北京市,2020年4月,0.0,原煤产量累计值(万吨)
北京市,2020年3月,0.0,原煤产量累计值(万吨)
北京市,2020年2月,0.0,原煤产量累计值(万吨)
北京市,2020年1月,0.0,原煤产量累计值(万吨)
北京市,2019年12月,36.1,原煤产量累计值(万吨)
北京市,2019年11月,36.1,原煤产量累计值(万吨)
北京市,2019年10月,36.1,原煤产量累计值(万吨)
北京市,2019年9月,36.1,原煤产量累计值(万吨)
北京市,2019年8月,35.5,原煤产量累计值(万吨)
北京市,2019年7月,33.5,原煤产量累计值(万吨)
北京市,2019年6月,31.5,原煤产量累计值(万吨)
北京市,2019年5月,27.5,原煤产量累计值(万吨)
北京市,2019年4月,23.5,原煤产量累计值(万吨)
北京市,2019年3月,19.5,原煤产量累计值(万吨)
北京市,2019年2月,13.5,原煤产量累计值(万吨)
北京市,2019年1月,0.0,原煤产量累计值(万吨)
北京市,2018年12月,176.2,原煤产量累计值(万吨)
北京市,2018年11月,170.8,原煤产量累计值(万吨)
北京市,2018年10月,164.3,原煤产量累计值(万吨)
北京市,2018年9月,156.1,原煤产量累计值(万吨)
北京市,2018年8月,141.4,原煤产量累计值(万吨)
北京市,2018年7月,127.9,原煤产量累计值(万吨)
北京市,2018年6月,109.5,原煤产量累计值(万吨)
北京市,2018年5月,89.5,原煤产量累计值(万吨)
北京市,2018年4月,69.6,原煤产量累计值(万吨)
北京市,2018年3月,49.3,原煤产量累计值(万吨)
北京市,2018年2月,29.9,原煤产量累计值(万吨)
北京市,2018年1月,0.0,原煤产量累计值(万吨)
北京市,2017年12月,255.0,原煤产量累计值(万吨)
北京市,2017年11月,241.2,原煤产量累计值(万吨)
北京市,2017年10月,222.7,原煤产量累计值(万吨)
北京市,2017年9月,208.8,原煤产量累计值(万吨)
北京市,2017年8月,190.7,原煤产量累计值(万吨)
北京市,2017年7月,168.7,原煤产量累计值(万吨)
北京市,2017年6月,144.5,原煤产量累计值(万吨)
北京市,2017年5月,118.2,原煤产量累计值(万吨)
北京市,2017年4月,93.3,原煤产量累计值(万吨)
北京市,2017年3月,66.1,原煤产量累计值(万吨)
北京市,2017年2月,40.4,原煤产量累计值(万吨)
北京市,2017年1月,0.0,原煤产量累计值(万吨)
北京市,2016年12月,317.6,原煤产量累计值(万吨)
北京市,2016年11月,289.2,原煤产量累计值(万吨)
北京市,2016年10月,264.5,原煤产量累计值(万吨)
北京市,2016年9月,246.4,原煤产量累计值(万吨)
北京市,2016年8月,222.5,原煤产量累计值(万吨)
北京市,2016年7月,197.5,原煤产量累计值(万吨)
