,date,上海,云南,内蒙古,北京,吉林,四川,天津,宁夏,安徽,山东,山西,广东,广西,新疆,江苏,江西,河北,河南,浙江,海南,湖北,湖南,甘肃,福建,西藏,贵州,辽宁,重庆,陕西,青海,黑龙江
10,2010-11-01,0.0,45717156.69337641,107164478.43233152,156503.96828294345,25620711.28367073,171359483.05539793,20.056117354244467,54963940.01563939,69757113.47731878,31583992.015456773,394306193.0976038,438.6390844593241,2539027.3699090546,18610346.516169168,5318975.739125925,12423918.5278858,45963024.451579735,99349239.08590658,24151.553923690084,935.2514423748803,9811697.205687365,64187356.733988024,10547139.356446942,10311547.094347285,0.0,207171665.00838944,36424965.49742215,18302997.45248827,126868274.47605772,3812161.3337357626,63335253.699724056
11,2010-12-01,0.0,48705339.01170735,110485388.41411497,156503.96828294345,23305968.803834125,200954073.6773724,20.056117354244467,50841113.2223539,70889044.1373791,30108423.390376035,398298570.5634443,438.6390844593241,2506195.119436094,20108552.61851897,4053574.2528016116,18089225.376601722,44942957.329286195,99872706.46498926,24151.553923690084,935.2514423748803,9261508.577331064,69942085.26875944,11275929.003867952,7849451.925247816,0.0,213011466.43167663,35877116.03564064,9330939.877739117,132496154.79611143,6411183.787837799,65108968.258311786
12,2011-01-01,0.0,29841939.721642397,136077825.55609944,1602631.002401569,30041087.99918243,185549205.17140567,21.12173149499562,63282022.33476723,73958042.22718465,36497257.77671124,436947763.7799183,17124.966546286898,2672975.5119421403,17708627.638409507,6154769.618716745,11828558.042400464,49970853.22407116,94210570.02498999,29589.005521971863,199.55678349543777,617323.1841038155,55796665.027949356,11824425.590476412,6527100.411903379,0.0,165952977.99697435,42647135.007371254,48912726.742038265,128840926.90346965,4078305.3456245926,46710176.39313667
13,2011-02-01,0.0,22736715.93833427,103678343.09816632,1238396.6841904905,22888447.959049836,141370822.73865575,19.20157407169663,48214874.07487263,56348984.454763904,27807434.44754784,332912581.3409965,16309.491945660437,2036552.767415324,13492287.700730355,4689348.272664857,9012234.683093084,38073030.960782684,71779481.79733333,22544.00416749627,173.52763777345655,470341.47277421015,42511744.70829786,9009086.148299353,4973028.876497714,0.0,126440363.96539508,32493055.186461758,57064847.75973372,98164515.56302032,3107280.2578582903,35588705.76063831
14,2011-03-01,0.0,42342905.727679834,134391848.34980145,1262678.9718186932,17855321.081434406,225462088.21383548,19.20157407169663,56698320.3446181,71542822.03065333,32945790.948946282,471054417.7268011,19440.4416622743,2979497.4828588036,16298503.70741462,5772979.0043586055,18476501.1137779,50339468.65343776,84580580.36438754,22383.93095966504,1272.9987508762042,2760994.898228834,68223444.42148226,12904979.01631088,12485854.65597833,0.0,182573127.97780666,43880087.3298111,71836697.65278342,129242674.3225212,3535182.42153859,47878067.8429521
15,2011-04-01,0.0,27709070.553155765,119897025.2058818,841785.9812124622,24148879.799246922,184496432.00712517,19.20157407169663,60090720.84389718,62665351.628393166,31421307.048995037,428864640.1683346,20790.741531804157,3195751.3324211366,13913769.335835097,5855548.429927498,9457166.44686262,46407251.186490834,88324397.90277356,22383.93095966504,2372.469863978951,4183325.6033770195,65816647.19630106,10620956.553177917,12102517.013031626,0.0,188401619.4503063,37399153.02229156,74989195.12213995,127715259.03736994,2801959.400775031,44775798.969653465
16,2011-05-01,0.0,24132792.47603543,123091720.08819877,841785.9812124622,26411732.37194356,169096566.1603765,19.20157407169663,62028158.46237437,69327086.78295337,31826944.577929426,421858123.5380892,22134.58063640803,3195751.3324211366,14398096.432577558,6240872.41591568,12084157.12654668,48190328.776607916,90116763.80642016,22383.93095966504,3471.9409770816987,4434325.1395796435,60262499.75357524,11110029.795835525,11582273.069032528,0.0,192832543.4852582,38528857.167639,72172069.72399159,131904389.9668866,2204906.369581847,44564472.75212632
17,2011-06-01,0.0,27108301.17728451,117822367.62025058,841785.9812124622,28851370.301882107,179161837.95563704,19.20157407169663,61975387.78794112,69189057.37408026,32241497.21738986,454146785.06615245,30275.144443143035,3424019.2847369313,16946323.231523048,5828025.288071203,12346856.194515089,46548952.71683126,86415369.12965886,22383.93095966504,4571.412090184447,4099659.0913094804,62113882.23448388,13063801.770369804,9610822.333878055,0.0,206411181.65688533,40966639.79707296,72641590.62368295,131316765.05155364,3838946.2444263515,49137572.09941393
18,2011-07-01,0.0,27669397.103805777,119263137.1304181,420892.9906062311,27189587.943808038,180168365.13516307,19.20157407169663,62322166.50564523,71186851.44987532,32179091.443707634,434943298.9086664,18678.07140100865,3063596.2021330446,18897469.535542652,5938117.8554964,19439731.02966206,46029380.43891635,90010706.65235825,22383.93095966504,5670.883203287193,8282984.694686502,54060368.44253141,11180617.686528377,9802491.155351406,0.0,155129985.56778145,39866664.70818203,64391437.671962745,125780396.5112736,3933217.77566738,43017564.839827545
19,2011-08-01,0.0,29324346.705262408,119384358.75441115,420892.9906062311,29275655.159262743,189428415.18680274,19.20157407169663,58937304.67414227,70373204.408097,33694660.23313284,426501378.1923149,4587.143097445914,3075610.304886507,18335752.606410652,5807382.93167898,16987873.061956923,47741607.263863206,89872832.35207774,22383.93095966504,4477.013055226732,6776987.477470774,63502419.09516533,9917598.642345576,10103685.017666675,0.0,159497383.81011763,39836935.6517255,71836697.65278342,127015023.07554467,3938455.082958548,44124914.21966983
20,2011-09-01,0.0,36448564.68139593,125479533.535812,126267.89718186935,35781356.30576558,201406088.6231627,19.20157407169663,59291622.05962254,67365616.23580916,33155296.046307992,441105226.9468107,419.94972018871067,3736385.956326968,19075824.91085098,5621601.724148965,18564067.46976737,47658948.03783129,86722934.87643848,22383.93095966504,2984.675370151155,7529986.08607864,64335541.2115742,10752048.350178922,10815597.783139123,0.0,181556715.29595393,40951775.26884469,62848726.144405276,131769256.7110958,3922743.1610850445,55561889.11223943
21,2011-10-01,0.0,31948461.99798304,123046261.97920135,126267.89718186935,28356371.301604737,186710791.80208245,19.20157407169663,59306699.39517491,65222528.04541083,33801641.55944522,407218587.9416738,419.94972018871067,2727201.325036082,18548446.516620304,5415178.160226725,9194467.37889421,45816828.143405735,80677677.0949086,22383.93095966504,895.4026110453462,2509995.362026213,62761866.102801874,10351209.970887376,10897741.563770559,0.0,183113097.215041,36373500.57454193,7579408.809303947,128550628.25498624,4006540.077743737,48114753.20658251
22,2011-11-01,0.0,38239537.53776678,127254925.23721032,126267.89718186935,28568513.730295036,202815226.67449915,19.20157407169663,58492523.27534791,67154939.76963438,33012654.277891498,444491511.7245296,419.94972018871067,2787271.838803397,19608328.459544536,5119304.385271517,10945794.498683587,45226405.10032057,86553243.42993937,22383.93095966504,895.4026110453462,8952316.791226827,67112614.9329371,11127676.768508736,11582273.069032528,0.0,209587471.2876754,38543721.695867255,17103975.6316151,130436351.41534045,5085425.379724402,58858578.10566303
23,2011-12-01,0.0,40738964.84681603,131198416.1927344,126267.89718186935,25987447.514562923,237842372.5220058,19.20157407169663,54105018.62961362,68244645.62915897,31470340.156888194,448992019.0110766,419.94972018871067,2751229.5305430084,21186876.03411254,3901405.3581303083,15937076.790083306,44222685.927075885,87009289.19240567,22383.93095966504,895.4026110453462,8450317.718821581,73129607.99589005,11896580.577841582,8816765.787774172,0.0,215495370.00094473,37964005.094965294,8719673.851411618,136222511.73147634,8552522.806477806,60506922.60237483
24,2012-01-01,0.0,28257769.76305674,140856780.259069,1602909.4464273036,26554764.423144694,174069362.59765768,20.860797872642653,64438171.44774487,75357885.44261122,36536886.05987081,450364544.0238045,16913.408154179946,2653506.2468073294,20133632.59274572,6079838.761647469,11731222.64014559,46072604.18767299,86176295.41318332,28443.55311891272,197.0914991320366,597419.9465514863,51318230.630855076,11815448.336011108,5943913.249123467,0.0,175104467.55743167,39799622.57807861,48826464.67557773,139305144.8014229,3480574.6299078558,43925001.00128245
25,2012-02-01,0.0,21529729.305347994,107319451.43687068,1238611.8454831927,20232201.42960589,132624276.0312108,18.964361687920537,49095749.58797026,57415531.664638296,27837627.42514004,343134890.0802324,16108.007762740775,2021719.0416244604,15339910.519826416,4632258.095950757,8938074.376743842,35102936.4620933,65658129.72293249,21671.278528607912,171.38391224066544,455177.10133248696,39099604.22128552,9002246.335385455,4528695.800876844,0.0,133412927.42774425,30323521.910823215,56964208.68238331,106137252.9950327,2651866.380019363,33466667.370583452
26,2012-03-01,0.0,40095117.553093866,139111592.75405985,1262898.351960221,15783178.193479663,211512854.2268059,18.964361687920537,57734186.61998738,72896951.08837564,32981563.092174903,485518466.13130426,19200.278356331295,2957795.590640519,18530407.446415886,5702696.233201085,18324460.800687686,46412463.75938219,77367550.98463506,21517.40209006114,1257.2723803655467,2671977.1215516245,62747593.48966819,12895181.391926302,11370261.25428605,0.0,192641136.96972367,40950251.737139106,71710007.06732672,139739521.39067626,3017053.703863609,45023254.89505428
27,2012-04-01,0.0,26238124.71115995,124107721.91666582,841932.2346401473,21346357.833953682,173081724.01684606,18.964361687920537,61188565.55616533,63851452.080455706,31455423.925956015,442033222.5676026,20533.896892879402,3172474.3028644286,15819109.504584717,5784260.422472139,9379344.864806974,42787000.36931082,80792095.87461331,21517.40209006114,2343.160848490427,4048450.1841691285,60533974.18067038,10612892.987729147,11021174.28595271,0.0,198791041.04661036,34902043.82474322,74856944.8191142,138088052.30718142,2391294.4171363427,42105964.19122572
28,2012-05-01,0.0,22851694.624691967,127414612.17005087,841932.2346401473,23346602.19906794,158634640.6701044,18.964361687920537,63161399.74860475,70639277.44073603,31861501.891236488,434811566.04720205,21861.134479491866,3172474.3028644286,16369759.95698757,6164893.30573705,11984718.438364457,44430979.26390773,82431608.86726578,21517.40209006114,3429.049316615308,4291357.195219277,55425621.92913702,11101594.91975371,10547413.400357455,0.0,203466308.7235895,35956318.59846361,72044787.67921902,142617416.57639113,1881747.5693727115,41907238.66644176
29,2012-06-01,0.0,25669247.39077071,121960203.8588351,841932.2346401473,25503115.65520674,168077178.80522966,18.964361687920537,63107664.965153076,70498635.47580111,32276504.64696265,468091673.0339711,29901.131398394307,3399079.610211888,19266938.84518542,5757072.359381789,12245255.795720212,42917647.69868275,79045869.01853375,21517.40209006114,4514.93778474019,3967481.180485746,57128406.01298146,13053883.56572809,8752108.991785975,0.0,217793741.92723548,38231332.58386024,72513480.5358682,141982065.87000635,3276296.836936335,46207659.02276668
30,2012-07-01,0.0,26200557.340945553,123451572.15097435,420966.11732007365,24034186.199575964,169021432.6187422,18.964361687920537,63460779.25640683,72534242.86301713,32214031.113842595,448298530.6863201,18447.326263926152,3041281.7565053734,21485273.52486546,5865824.6117431875,19279764.444325432,42438607.49098564,82334596.26415023,21517.40209006114,5600.826252865069,8015931.3646548735,49721295.24825811,11172129.219221164,8926652.475952644,0.0,163684640.38972357,37204801.88313248,64277877.483318105,135996043.88371944,3356751.6023726976,40452567.825023174
31,2012-08-01,0.0,27767653.355602674,123577050.9906285,420966.11732007365,25878161.473665677,177708567.70305735,18.964361687920537,60014076.717864834,71705195.49076916,33731245.48961578,439597395.01459813,4530.474454302167,3053208.3516289233,20846635.539856445,5736681.312064023,16848082.44233845,44017262.7208966,82208479.88010004,21517.40209006114,4421.7049364724235,6558489.298353986,58405494.07586483,9910069.07517837,9200935.093928844,0.0,168292879.13943416,37177057.810139835,71710007.06732672,137330944.49678567,3361221.311563607,41493889.574891135
32,2012-09-01,0.0,34513679.692671224,129886283.8969881,126289.8351960221,31628864.023369145,188945188.08385652,18.964361687920537,60374867.40675453,68640681.09692392,33191295.667649433,454649664.9436503,414.7617458163958,3709171.0834242,21688052.73908366,5553161.886204158,18411306.58647295,43941051.778762974,79327205.56756878,21517.40209006114,2947.803290981617,7287210.331504432,59171746.913594835,10743885.25816872,9849239.46369077,0.0,191568674.1334275,38217460.5473639,62737886.668613605,142471308.05157793,3347812.1839908804,52248914.97619911
33,2012-10-01,0.0,30252466.556925464,127367557.60518059,126289.8351960221,25065562.200338,175159082.40657365,18.964361687920537,60390220.20202642,66457029.53609222,33838342.97496445,419722513.48731595,414.7617458163958,2707337.0930459583,21088455.57980055,5349251.413026524,9118807.50745122,42242636.49692772,73797487.1899836,21517.40209006114,884.3409872944846,2429070.110501477,57724380.44232702,10343351.200478494,9924043.814047914,0.0,193210882.8515061,33944873.30649708,7566041.828765569,138991268.64239037,3419327.5310454243,45245827.48281231
34,2012-11-01,0.0,36209578.11949196,131724026.06942259,126289.8351960221,25253085.10956744,190267143.422774,18.964361687920537,59561169.25734372,68426017.04518117,33048499.02051785,458139927.9138948,414.7617458163958,2766970.0686637117,22293476.887281083,5056979.734805252,10855723.223156212,41698272.62454462,79171985.40258396,21517.40209006114,884.3409872944846,8663683.394121936,61725923.0393615,11119228.494620573,10547413.400357455,0.0,221145188.2906615,35970190.634959936,17073811.206506364,141030146.693193,4340087.624372689,55349033.16282891
35,2012-12-01,0.0,38576322.442998104,135806009.57192123,126289.8351960221,22971556.380609002,223127176.13300994,18.964361687920537,55093505.83322024,69536348.34729902,31504510.27340751,462778626.357955,414.7617458163958,2731190.2832930605,24088189.47289036,3853907.9430572293,15805933.01291545,40772854.04149338,79589139.59598073,21517.40209006114,884.3409872944846,8177869.372021639,67259971.31185596,11887548.542391134,8029000.271666903,0.0,227378878.52663383,35429181.211603425,8704295.909199325,147286248.07383162,7299035.108754483,56899092.25614381
36,2013-01-01,0.0,24694800.987115428,139251104.94029203,1525448.6188416905,21301813.224806797,148612501.4808147,20.14411473118993,62664585.45513253,75295432.60159604,34085319.71873524,436197843.57003945,16332.339560226199,2432507.9796508243,21320225.440392572,5776120.416904528,11087392.542748673,40568594.0021369,75245399.23708539,27466.360629546187,190.32032213229127,499988.4018389018,42518243.90462422,11040354.505265953,4792056.005442138,0.0,167947551.0527282,34485256.68817712,45660487.80845683,142942855.24751982,2420882.390360268,39011307.55215069
37,2013-02-01,0.0,18815086.43322326,106096079.76757705,1178755.751414798,16229952.904590493,113228572.35731328,18.312831559824684,47744445.97693219,57367948.54775819,25969767.358994387,332341213.56304806,15554.609101940488,1853339.4098018878,16243981.259297805,4400853.643220995,8447537.160543805,30909404.899549644,57329827.88915059,20926.750918973765,165.49593224253806,380943.54358702444,32394852.441684652,8411698.655858207,3651090.283427801,0.0,127960038.67186338,26274481.23993705,53270569.01093527,108908841.90146144,1844481.8179770696,29722900.939745873
38,2013-03-01,0.0,35039599.96953221,137525811.43327346,1201868.6090028842,12661016.6301574,180580050.92284685,18.312831559824684,56145120.040605724,72836537.74649273,30768553.20889365,470245961.299996,18540.64319313228,2711454.4708782462,19622512.849582013,5417818.043429768,17318782.21594417,40867852.644566745,67553986.09237316,20778.160982412515,1214.0781590935114,2236211.861465812,51987713.75445354,12049257.034341061,9166844.542201648,0.0,184767457.0351369,35482244.58235272,67060229.021246135,143388574.82240754,2098484.5777169853,39986704.693724535
39,2013-04-01,0.0,22929809.16223303,122692974.92624965,801245.7393352562,17123711.600787133,147769300.59891886,18.312831559824684,59504421.19979634,63798535.19509002,29344815.528276473,428128592.7786364,19828.444598039114,2908253.585700055,16751422.245855555,5495307.693633773,8864589.949393228,37675501.0305295,70544149.99088195,20778.160982412515,2262.6603859444845,3388199.7900997163,50153683.147105075,9916686.830568254,8885406.33257265,0.0,190666000.5921911,30241642.062736955,70003114.88865848,141693980.5094389,1663243.3319682772,37395758.256119154
40,2013-05-01,0.0,19970367.64426022,125962168.79006796,801245.7393352562,18728276.08460907,135435038.19213519,18.312831559824684,61422955.41737853,70580735.14569256,29723646.31463951,421134101.22062486,21110.08427373586,2908253.585700055,17334525.753382202,5856926.061252446,11326976.0464469,39123083.89455241,71975701.54569212,20778.160982412515,3311.242612795458,3591491.7775057,45921304.822454855,10373329.89848429,8503454.476647582,0.0,195150179.4816138,31155141.58450483,67373301.9858645,146341621.21229914,1308832.603287186,37219263.267181456
41,2013-06-01,0.0,22432660.50786676,120569937.1719993,801245.7393352562,20458197.16872959,143496647.60833368,18.312831559824684,61370699.621568896,70440209.73777387,30110803.052351203,453367346.69707507,28873.86307843732,3115985.9846786293,20402452.355945703,5469477.810232435,11573214.656152273,37790540.72833267,69019420.52422024,20778.160982412515,4359.824839646432,3320435.7942977212,47332097.59733828,12197548.33990142,7056057.969984163,0.0,208892018.01371568,33126377.394635532,67811604.13633017,145689679.43237695,2278798.8080985923,41038614.8277932
42,2013-07-01,0.0,22896978.590718273,122044304.83943668,400622.8696676281,19279845.125922866,144302808.54995355,18.312831559824684,61714094.85117507,72474130.11554454,30052521.392910734,434196818.9011219,17813.559146342788,2787987.459975616,22751526.48626735,5572797.343837774,18221657.118197184,37368728.503054485,71890994.35309981,20778.160982412515,5408.407066497404,6708635.584397439,41195149.02659547,10439237.145400003,7196777.074798662,0.0,156994478.1070996,32236917.3339668,60110009.20671925,139547342.94140238,2334758.3968377123,35927319.94815753
43,2013-08-01,0.0,24266482.431048006,122168353.3022535,400622.8696676281,20759053.0094462,151719489.2128562,18.312831559824684,58362258.80567151,71645769.81623429,31467933.122179277,425769386.7975528,4374.827739157169,2798920.744132383,22075249.82568617,5450105.397681435,15923430.094280424,38758791.518175796,71780875.0027298,20778.160982412515,4269.795052497951,5488883.65996154,48390192.17850084,9259968.191658087,7417907.0966500165,0.0,161414367.69344813,32212877.872867648,67060229.021246135,140917102.15148288,2337867.2628787747,36852153.69019105
44,2013-09-01,0.0,30161915.058768798,128405665.07326178,120186.86090028839,25372175.90043424,161312804.41813242,18.312831559824684,58713119.14896476,68583795.1384268,30964213.065586645,440348171.4088467,400.51239865523394,3400251.372754575,22966256.66681685,5275753.684722431,17400861.752512623,38691685.027790636,69265071.38273796,20778.160982412515,2846.530034998635,6098759.622179489,49025048.92719835,10039086.003411725,7940578.057389586,0.0,183738828.1859503,33114357.664085966,58669873.56947493,146191697.3186585,2328540.6647555875,46404062.49149917
45,2013-10-01,0.0,26437990.23266672,125915650.61651164,120186.86090028839,20107198.687893532,149542854.67048258,18.312831559824684,58728049.376338966,66401953.27863648,31567844.53836294,406519691.01565677,400.51239865523394,2481855.5035861353,22331321.73639894,5082029.559212431,8618351.339687858,37196168.95634976,64436761.404975854,20778.160982412515,853.9590104995901,2032919.8740598287,47825875.068547465,9664826.994140338,8000886.2451672265,0.0,185313916.11126736,29412280.65481609,7075449.000374245,142620782.76103574,2378282.521412583,40184379.08133476
46,2013-11-01,0.0,31643980.85857768,130222458.18493316,120186.86090028839,20257626.608251844,162441429.73640016,18.312831559824684,57921817.0981332,68369308.98949827,30830997.844008435,443728644.4085872,400.51239865523394,2536521.9243699717,23607362.004721813,4804358.3126480905,10259942.071056973,36716836.88217,69129539.87459025,20778.160982412515,853.9590104995901,7250747.550813393,51141238.08952347,10389806.710213218,8503454.476647582,0.0,212106483.1674236,31167161.315054405,15966721.195534797,144712902.54956666,3018708.9258713955,49157384.31892724
47,2013-12-01,0.0,33712306.86400717,134257909.74094284,120186.86090028839,18427420.243892457,190495830.50477108,18.312831559824684,53577120.9322467,69478720.10464591,29390608.26069398,448221427.61081856,400.51239865523394,2503722.0718996697,25507847.510734595,3661385.9721390707,14938475.655458955,35901972.3560644,69493780.80273722,20778.160982412515,853.9590104995901,6844163.576001426,55726314.60789454,11107724.935545124,6473078.821466953,0.0,218085388.35332057,30698391.823620893,8139897.080076564,151132371.08636183,5076778.245054573,50534045.23264128
48,2014-01-01,0.0,21070513.02385222,135831017.35704592,1432868.184475117,16169127.27442428,123105610.91665019,19.20344325373685,60157994.492171995,74187879.80670764,31353176.043308813,417073496.5832486,15569.666879426002,2195144.16023135,22115216.029355288,5415978.841205769,10340090.099835072,34936102.88965244,64133580.05262496,26183.76159859199,181.43291749830496,403324.8436594896,33824446.3350618,10172872.99476456,3664882.3647240633,0.0,159017061.43206176,29112180.50253318,42109266.29204483,144298090.68247482,1411619.5256392604,33943951.26719123
49,2014-02-01,0.0,16053724.180364184,103490298.75636166,1107216.3248289688,12319335.044522531,93794751.00933316,17.457675671884,45834662.389469974,56524098.800758585,23888134.086146664,317770282.5511654,14828.254167986875,1672490.785800926,16849688.373630762,4126460.0622196794,7878163.871708054,26617983.107122555,48863679.95400205,19949.5326113971,157.76775430210853,307295.11843723396,25771006.686069593,7750760.36330737,2792291.3205842962,0.0,121155856.11572483,22180708.915230706,49127477.24948225,109941402.23103641,1075519.6366873307,25862058.062769696
50,2014-03-01,0.0,29897076.22644183,134148098.05526866,1128926.448579593,9610336.320018793,149586456.50067818,17.457675671884,53899308.47916357,71765153.89007795,28302268.346513625,449628832.9358706,17674.849165539195,2446871.088306133,20354198.97038929,5080016.649729666,16151477.260485712,35193812.84928271,57577991.72914516,19807.8813920257,1157.384245714944,1803881.4422455286,41357673.141783275,11102502.31848623,7010645.715477646,0.0,174942581.0726932,29953829.784617014,61844653.37530096,144748036.10664263,1223628.9610571791,34792649.6348499
51,2014-04-01,0.0,19564557.0433776,119679564.5818455,752617.6323863957,12997741.993213542,122407131.59184963,17.457675671884,57124237.18752998,62860095.192507334,26992651.816340756,409358028.26540184,18902.51399624631,2624466.5705219014,17376050.867838386,5152674.8139689425,8267106.844229654,32444683.203772232,60126584.968065284,19807.8813920257,2157.0007371277784,2733153.7003720137,39898650.75143543,9137496.047623074,6795406.592634035,0.0,180527473.84006268,25529754.653826695,64558657.77178945,143037375.41346338,969839.2506156901,32538253.021857336
52,2014-05-01,0.0,17039452.626447506,122868465.15574223,752617.6323863957,14215685.6060476,112189842.37550865,17.457675671884,58966029.80541922,69542532.85672353,27341117.03343354,402670198.20405626,20124.304832548118,2624466.5705219014,17980897.194275234,5491746.247085586,10563525.41207123,33691285.535520226,61346733.0059619,19807.8813920257,3156.617228540614,2897142.922394335,36531676.004478835,9558258.979794653,6503296.354489131,0.0,184773209.75858048,26300923.713322252,62133377.24726786,147729080.21003816,763181.9149704776,32384683.77029109
53,2014-06-01,0.0,19140371.515335463,117608669.8613268,752617.6323863957,15528781.063634329,118867809.18357465,17.457675671884,58915864.24773353,69404074.49726869,27697240.82672617,433490232.2671788,27525.53778322256,2811928.468416322,21163220.935062487,5128455.425889187,10793167.268855382,32543750.938745584,58827019.01054226,19807.8813920257,4156.23371995345,2678490.6263645734,37654000.920131035,11239141.827387312,5396352.2941505555,0.0,197784335.9604901,27965025.368023198,62537590.66802142,147070957.39644235,1328770.4125257956,35707922.37418474
