year,month,province,enmpt
2012,4,宁夏,49666228.89855761
2012,4,安徽,43132226.62652885
2012,4,山东,41647046.23345376
2012,4,山西,528266642.0846882
2012,4,广东,20375.146383194213
2012,4,广西,3152000.800576262
2012,4,新疆,24430864.691110045
2012,4,江苏,6416848.059625753
2012,4,江西,9204980.885707619
2012,4,河北,38362012.67906335
2012,4,河南,66966689.54378785
2012,4,浙江,21351.047960266962
2012,4,海南,2325.04553502057
2012,4,湖北,4323222.579551834
2012,4,湖南,42869092.6041259
2012,4,甘肃,10606251.203509152
2012,4,福建,10935968.00268599
2012,4,西藏,0.0
2012,4,贵州,123991211.63770437
2012,4,辽宁,25548574.938386556
2012,4,重庆,40270144.58887318
2012,4,陕西,193288958.62518716
2012,4,青海,1945274.1876345025
2012,4,黑龙江,31010260.042691026
2012,5,上海,0.0
2012,5,云南,24372934.48275183
2012,5,内蒙古,153915871.6796948
2012,5,北京,835423.1354629785
2012,5,吉林,19775762.84838451
2012,5,四川,88425145.07102671
2012,5,天津,18.81774548060649
2012,5,宁夏,51267561.331994995
2012,5,安徽,47717463.33143576
2012,5,山东,42184694.298036575
2012,5,山西,519636159.022439
2012,5,广东,21692.122905165743
2012,5,广西,3152000.800576262
2012,5,新疆,25281283.400889732
2012,5,江苏,6839108.331469517
2012,5,江西,11761920.020626396
2012,5,河北,39835972.96266095
2012,5,河南,68325643.73842047
2012,5,浙江,21351.047960266962
2012,5,海南,3402.5388432459254
2012,5,湖北,4582615.934324944
2012,5,湖南,39251447.65863007
2012,5,甘肃,11094647.295007085
2012,5,福建,10465869.830624824
2012,5,西藏,0.0
2012,5,贵州,126907299.30919717
2012,5,辽宁,26320312.49614386
2012,5,重庆,38757312.68124108
2012,5,陕西,199628943.0641171
2012,5,青海,1530767.1644750016
2012,5,黑龙江,30863902.387212954
2012,6,上海,0.0
2012,6,云南,27378052.050493658
2012,6,内蒙古,147326988.38428992
2012,6,北京,835423.1354629785
2012,6,吉林,21602439.73799433
2012,6,四川,93688546.56334975
2012,6,天津,18.81774548060649
2012,6,宁夏,51223945.2734967
2012,6,安徽,47622458.42697206
2012,6,山东,42734158.80359923
2012,6,山西,559408668.1202841
2012,6,广东,29669.961451724077
2012,6,广西,3377143.714903139
2012,6,新疆,29755655.702503078
2012,6,江苏,6386686.611636913
2012,6,江西,12017613.93411828
2012,6,河北,38479148.595640644
2012,6,河南,65519282.70926793
2012,6,浙江,21351.047960266962
2012,6,海南,4480.032151471281
2012,6,湖北,4236758.127960797
2012,6,湖南,40457329.30712869
2012,6,甘肃,13045714.15537253
2012,6,福建,8684445.178603582
2012,6,西藏,0.0
2012,6,贵州,135843697.01215908
2012,6,辽宁,27985640.91025173
2012,6,重庆,39009451.33251311
2012,6,陕西,198739609.95855847
2012,6,青海,2665207.438385215
2012,6,黑龙江,34031082.05175815
2012,7,上海,0.0
2012,7,云南,27944731.363267824
2012,7,内蒙古,149128549.8125327
2012,7,北京,417711.56773148925
2012,7,吉林,20358181.566810828
2012,7,四川,94214886.71258204
2012,7,天津,18.81774548060649
2012,7,宁夏,51510565.086485505
2012,7,安徽,48997529.412631154
2012,7,山东,42651443.71674033
2012,7,山西,535754208.88402444
2012,7,广东,18304.707331825506
2012,7,广西,3021654.9028080716
2012,7,新疆,33181628.21904411
2012,7,江苏,6507332.403592276
2012,7,江西,18921349.598398995
2012,7,河北,38049650.234857254
2012,7,河南,68245232.24761379
2012,7,浙江,21351.047960266962
2012,7,海南,5557.525459696636
2012,7,湖北,8559980.70751263
2012,7,湖南,35211744.13615969
2012,7,甘肃,11165137.452542873
2012,7,福建,8857639.241994532
2012,7,西藏,0.0
2012,7,贵州,102094424.28366321
2012,7,辽宁,27234212.235593293
2012,7,重庆,34579015.03159055
2012,7,陕西,190360666.6922503
2012,7,青海,2730655.91572619
2012,7,黑龙江,29792564.34911357
2012,8,上海,0.0
2012,8,云南,29616149.134278525
2012,8,内蒙古,149280127.28589925
2012,8,北京,417711.56773148925
2012,8,吉林,21920122.675317768
2012,8,四川,99057216.08551918
2012,8,天津,18.81774548060649
2012,8,宁夏,48712906.477094896
2012,8,安徽,48437500.502108164
2012,8,山东,44660238.6833135
2012,8,山西,525355624.59453493
2012,8,广东,4495.448704806678
2012,8,广西,3033504.529877906
2012,8,新疆,32195322.498495404
2012,8,江苏,6364065.525645285
2012,8,江西,16534873.072474789
2012,8,河北,39465042.56016619
2012,8,河南,68140697.30956511
2012,8,浙江,21351.047960266962
2012,8,海南,4387.5200997605025
2012,8,湖北,7003620.578873973
2012,8,湖南,41361740.543502636
2012,8,甘肃,9903867.133777596
2012,8,福建,9129801.34160889
2012,8,西藏,0.0
2012,8,贵州,104968704.24660419
2012,8,辽宁,27213903.352494415
2012,8,重庆,38577213.64461822
2012,8,陕西,192229195.83040997
2012,8,青海,2734291.942245132
2012,8,黑龙江,30559478.463818602
2012,9,上海,0.0
2012,9,云南,36811259.19647183
2012,9,内蒙古,156901632.11861426
2012,9,北京,125313.47031944676
2012,9,吉林,26791261.047610614
2012,9,四川,105320663.86138362
2012,9,天津,18.81774548060649
2012,9,宁夏,49005757.155583456
2012,9,安徽,46367393.63642502
2012,9,山东,43945344.004033044
2012,9,山西,543344345.091571
2012,9,广东,411.55516311610444
2012,9,广西,3685234.0187188624
2012,9,新疆,33494798.28359791
2012,9,江苏,6160475.751720613
2012,9,江西,18069036.55342606
2012,9,河北,39396713.27549611
2012,9,河南,65752476.032607265
2012,9,浙江,21351.047960266962
2012,9,海南,2925.013399840336
2012,9,湖北,7781800.643193303
2012,9,湖南,41904387.28532704
2012,9,甘肃,10737161.496075608
2012,9,福建,9773093.57706101
2012,9,西藏,0.0
2012,9,贵州,119486431.04124053
2012,9,辽宁,27975486.46870229
2012,9,重庆,33750559.46312538
2012,9,陕西,199424427.43705487
2012,9,青海,2723383.862688304
2012,9,黑龙江,38480354.77829112
2012,10,上海,0.0
2012,10,云南,32266376.62735369
2012,10,内蒙古,153859030.12718233
2012,10,北京,125313.47031944676
2012,10,吉林,21231809.64445031
2012,10,四川,97636097.68259197
2012,10,天津,18.81774548060649
2012,10,宁夏,49018218.886582956
2012,10,安徽,44892317.48817253
2012,10,山东,44802035.97507161
2012,10,山西,501603480.20759916
2012,10,广东,411.55516311610444
2012,10,广西,2689865.344852675
2012,10,新疆,32568786.799615573
2012,10,江苏,5934264.891804311
2012,10,江西,8949286.972215738
2012,10,河北,37873946.35999129
2012,10,河南,61169021.05662756
2012,10,浙江,21351.047960266962
2012,10,海南,877.5040199521004
2012,10,湖北,2593933.547731101
2012,10,湖南,40879387.88410321
2012,10,甘肃,10336878.101497414
2012,10,福建,9847319.60422856
2012,10,西藏,0.0
2012,10,贵州,120510719.90076137
2012,10,辽宁,24847918.471475318
2012,10,重庆,4070238.227676807
2012,10,陕西,194553237.04702654
2012,10,青海,2781560.286991391
2012,10,黑龙江,33322710.99924435
2012,11,上海,0.0
2012,11,云南,38620053.77057929
2012,11,内蒙古,159121610.53062937
2012,11,北京,125313.47031944676
2012,11,吉林,21390651.11311202
2012,11,四川,106057540.07030883
2012,11,天津,18.81774548060649
2012,11,宁夏,48345285.41260928
2012,11,安徽,46222386.150664575
2012,11,山东,43756280.94835557
2012,11,山西,547515501.0254478
2012,11,广东,411.55516311610444
2012,11,广西,2749113.480201853
2012,11,新疆,34429808.90736626
2012,11,江苏,5610029.325924276
2012,11,江西,10653913.062161587
2012,11,河北,37385880.040919244
2012,11,河南,65623817.64731662
2012,11,浙江,21351.047960266962
2012,11,海南,877.5040199521004
2012,11,湖北,9251696.320240926
2012,11,湖南,43713209.75807496
2012,11,甘肃,11112269.83439103
2012,11,福建,10465869.830624824
2012,11,西藏,0.0
2012,11,贵州,137934082.4397526
2012,11,辽宁,26330466.937693294
2012,11,重庆,9185050.86776624
2012,11,陕西,197407159.66103163
2012,11,青海,3530581.7498936485
2012,11,黑龙江,40763534.20374882
2012,12,上海,0.0
2012,12,云南,41144352.52748242
2012,12,内蒙古,164052615.211087
2012,12,北京,125313.47031944676
2012,12,吉林,19458079.91106106
2012,12,四川,124374177.2635929
2012,12,天津,18.81774548060649
2012,12,宁夏,44718921.69175111
2012,12,安徽,46972424.870115004
2012,12,山东,41712036.6588429
2012,12,山西,553059133.3263263
2012,12,广东,411.55516311610444
2012,12,广西,2713564.5989923463
2012,12,新疆,37201543.96146302
2012,12,江苏,4275385.252418099
2012,12,江西,15512097.418507282
2012,12,河北,36556167.29849676
2012,12,河南,65969587.05778524
2012,12,浙江,21351.047960266962
2012,12,海南,877.5040199521004
2012,12,湖北,8732909.610694706
2012,12,湖南,47632325.11569545
2012,12,甘肃,11880109.050405815
2012,12,福建,7966926.915983909
2012,12,西藏,0.0
2012,12,贵州,141822199.33507633
2012,12,辽宁,25934443.717265207
2012,12,重庆,4682574.952194558
2012,12,陕西,206164146.96524283
2012,12,青海,5937631.305433912
2012,12,黑龙江,41905123.9164777
2013,1,上海,0.0
2013,1,云南,26371627.61196068
2013,1,内蒙古,168424324.50892618
2013,1,北京,1515545.360291769
2013,1,吉林,18066254.715944916
2013,1,四川,82942112.19939718
2013,1,天津,20.013338529370863
2013,1,宁夏,50927819.18209009
2013,1,安徽,50926253.520404376
2013,1,山东,45185389.385849856
2013,1,山西,521943850.3644718
2013,1,广东,16226.309518052214
2013,1,广西,2419827.87061357
2013,1,新疆,32967847.55607876
2013,1,江苏,6415819.711313043
2013,1,江西,10894863.78923588
2013,1,河北,36418453.09993817
2013,1,河南,62447046.29468719
2013,1,浙江,27288.048185993466
2013,1,海南,189.0847568473644
2013,1,湖北,534589.8648191359
2013,1,湖南,30148271.48800013
2013,1,甘肃,11047223.419158371
2013,1,福建,4760945.832984391
2013,1,西藏,0.0
2013,1,贵州,104884126.60127573
2013,1,辽宁,25275006.67807154
2013,1,重庆,24594252.786563158
2013,1,陕西,200334335.4191727
2013,1,青海,1971802.7146962765
2013,1,黑龙江,28766981.426742785
2013,2,上海,0.0
2013,2,云南,20092668.621330574
2013,2,内蒙古,128323294.63785033
2013,2,北京,1171103.2334412117
2013,2,吉林,13764765.47361059
2013,2,四川,63193990.13581798
2013,2,天津,18.19394410371632
2013,2,宁夏,38802147.87989343
2013,2,安徽,38800954.99480164
2013,2,山东,34426963.28094289
2013,2,山西,397671504.33893806
2013,2,广东,15453.62810941355
2013,2,广西,1843678.3743619535
2013,2,新疆,25118359.99847052
2013,2,江苏,4888243.580959226
2013,2,江西,8300848.586697268
2013,2,河北,27747392.789159864
2013,2,河南,47578701.854980126
2013,2,浙江,20790.893819363442
2013,2,海南,164.42152764725074
2013,2,湖北,407306.5629540873
2013,2,湖南,22970111.569433723
2013,2,甘肃,8416932.114052739
2013,2,福建,3627387.294930327
2013,2,西藏,0.0
2013,2,贵州,79911715.3649371
2013,2,辽宁,19257147.911268093
2013,2,重庆,28693294.864369474
2013,2,陕西,152635683.85996386
2013,2,青海,1502325.8752168745
2013,2,黑龙江,21917700.096044272
2013,3,上海,0.0
2013,3,云南,37418859.23886159
2013,3,内蒙古,166337580.6111034
2013,3,北京,1194066.0416591028
2013,3,吉林,10737919.30242187
2013,3,四川,100783518.85187253
2013,3,天津,18.19394410371632
2013,3,宁夏,45629417.32746301
2013,3,安徽,49263173.85614924
2013,3,山东,40788499.83087934
2013,3,山西,562685009.2849026
2013,3,广东,18420.276777013427
2013,3,广西,2697320.2774334936
2013,3,新疆,30342644.08229939
2013,3,江苏,6017835.724756619
2013,3,江西,17018047.52656257
2013,3,河北,36687097.77698831
2013,3,河南,56063851.606516965
2013,3,浙江,20643.268533162427
2013,3,海南,1206.1963269814305
2013,3,湖北,2390967.855116643
2013,3,湖南,36862757.35718336
2013,3,甘肃,12056753.651319904
2013,3,福建,9107333.110307407
2013,3,西藏,0.0
2013,3,贵州,115388246.11610359
2013,3,辽宁,26005721.1370387
2013,3,重庆,36120862.99629675
2013,3,陕西,200959011.16574153
2013,3,青海,1709210.4943085837
2013,3,黑龙江,29486240.360010874
2013,4,上海,0.0
2013,4,云南,24486789.294444416
2013,4,内蒙古,148397252.81034374
2013,4,北京,796044.0277727353
2013,4,吉林,14522770.066443821
2013,4,四川,82471513.41762605
2013,4,天津,18.19394410371632
2013,4,宁夏,48359538.0291461
2013,4,安徽,43150298.30251254
2013,4,山东,38901114.23459185
2013,4,山西,512288378.90878767
2013,4,广东,19699.7177362676
2013,4,广西,2893093.5233762474
2013,4,新疆,25903025.110728085
2013,4,江苏,6103907.272667324
2013,4,江西,8710659.397482269
2013,4,河北,33821321.66632984
2013,4,河南,58545423.97229761
2013,4,浙江,20643.268533162427
2013,4,海南,2247.9711263156096
2013,4,湖北,3622678.5683585517
2013,4,湖南,35562307.30116334
2013,4,甘肃,9922856.638603386
2013,4,福建,8827722.006043583
2013,4,西藏,0.0
2013,4,贵州,119071917.50829308
2013,4,辽宁,22164767.744169828
2013,4,重庆,37705998.907432094
2013,4,陕西,198584038.13959196
2013,4,青海,1354707.5769705074
2013,4,黑龙江,27575673.585271478
2013,5,上海,0.0
2013,5,云南,21326395.748771608
2013,5,内蒙古,152351345.4434931
2013,5,北京,796044.0277727353
2013,5,吉林,15883615.284968581
2013,5,四川,75587639.13890442
2013,5,天津,18.19394410371632
2013,5,宁夏,49918740.29655174
2013,5,安徽,47737456.14431681
2013,5,山东,39403313.3260017
2013,5,山西,503918938.50703984
2013,5,广东,20973.036968444
2013,5,广西,2893093.5233762474
2013,5,新疆,26804688.538223222
2013,5,江苏,6505574.496250602
2013,5,江西,11130287.007894006
2013,5,河北,35120817.74053233
2013,5,河南,59733485.52985262
2013,5,浙江,20643.268533162427
2013,5,海南,3289.7459256497896
2013,5,湖北,3840039.282460064
2013,5,湖南,32561268.710347854
2013,5,甘肃,10379783.813511781
2013,5,福建,8448249.793114109
2013,5,西藏,0.0
2013,5,贵州,121872310.74649702
2013,5,辽宁,22834291.73008275
2013,5,重庆,36289494.476204745
2013,5,陕西,205097704.106753
2013,5,青海,1066040.9157095023
2013,5,黑龙江,27445525.98481239
2013,6,上海,0.0
2013,6,云南,23955883.24715232
2013,6,内蒙古,145829436.92249212
2013,6,北京,796044.0277727353
2013,6,吉林,17350776.53619057
2013,6,四川,80086903.37336296
2013,6,天津,18.19394410371632
2013,6,宁夏,49876271.752303354
2013,6,安徽,47642411.434399396
2013,6,山东,39916549.76007987
2013,6,山西,542488464.9311663
2013,6,广东,28686.41308643567
2013,6,广西,3099743.0607602648
2013,6,新疆,31548678.550398707
2013,6,江苏,6075216.756697089
2013,6,江西,11372249.768935181
2013,6,河北,33924592.877524726
2013,6,河南,57280032.964250825
2013,6,浙江,20643.268533162427
2013,6,海南,4331.5207249839705
2013,6,湖北,3550224.996991379
2013,6,湖南,33561614.907286346
2013,6,甘肃,12205137.218429323
2013,6,福建,7010249.828328728
2013,6,西藏,0.0
2013,6,贵州,130454160.992606
2013,6,辽宁,24279054.015473794
2013,6,重庆,36525578.54807598
2013,6,陕西,204184008.0497759
2013,6,青海,1856075.9886343589
2013,6,黑龙江,30261920.05874704
2013,7,上海,0.0
2013,7,云南,24451729.46113268
2013,7,内蒙古,147612685.8135686
2013,7,北京,398022.01388636767
2013,7,吉林,16351405.828836463
2013,7,四川,80536829.79680885
2013,7,天津,18.19394410371632
2013,7,宁夏,50155350.75736427
2013,7,安徽,49018058.551625334
2013,7,山东,39839288.36140142
2013,7,山西,519549472.3642935
2013,7,广东,17697.912981836434
2013,7,广西,2773454.317522343
2013,7,新疆,35181094.07259341
2013,7,江苏,6189978.820578024
2013,7,江西,17905244.31704689
2013,7,河北,33545931.76981011
2013,7,河南,59663186.029405594
2013,7,浙江,20643.268533162427
2013,7,海南,5373.295524318149
2013,7,湖北,7172903.565349931
2013,7,湖南,29210108.950603932
2013,7,甘肃,10445732.065560414
2013,7,福建,7150055.3804606395
2013,7,西藏,0.0
2013,7,贵州,98043875.09238864
2013,7,辽宁,23627149.08182174
2013,7,重庆,32377244.14233883
2013,7,陕西,195575526.7324721
2013,7,青海,1901654.935149254
2013,7,黑龙江,26492845.54945187
2013,8,上海,0.0
2013,8,云南,25914225.36499397
2013,8,内蒙古,147762722.53008333
2013,8,北京,398022.01388636767
2013,8,吉林,17605935.014663972
2013,8,四川,84676152.89251077
2013,8,天津,18.19394410371632
2013,8,宁夏,47431296.99057384
2013,8,安徽,48457794.99842785
2013,8,山东,41715636.615020536
2013,8,山西,509465409.76365894
2013,8,广东,4346.426225217525
2013,8,广西,2784330.6089636073
2013,8,新疆,34135355.32493768
2013,8,江苏,6053698.869719417
2013,8,江西,15646925.213995924
2013,8,河北,34793792.238415144
2013,8,河南,59571796.67882443
2013,8,浙江,20643.268533162427
2013,8,海南,4242.07541393538
2013,8,湖北,5868739.280740852
2013,8,湖南,34311874.55499023
2013,8,甘肃,9265729.41283307
2013,8,福建,7369749.819525071
2013,8,西藏,0.0
2013,8,贵州,100804119.32359329
2013,8,辽宁,23609530.029560875
2013,8,重庆,36120862.99629675
2013,8,陕西,197495243.53511056
2013,8,青海,1904187.0988445263
2013,8,黑龙江,27174818.97585749
2013,9,上海,0.0
2013,9,云南,32209969.718259797
2013,9,内蒙古,155306756.18234113
2013,9,北京,119406.60416591028
2013,9,吉林,21518365.017922632
2013,9,四川,90030277.33151647
2013,9,天津,18.19394410371632
2013,9,宁夏,47716442.9305274
2013,9,安徽,46386820.79285863
2013,9,山东,41047877.3835855
2013,9,山西,526910032.8534366
2013,9,广东,397.91226005512567
2013,9,广西,3382526.6382331313
2013,9,新疆,35513135.207797974
2013,9,江苏,5860037.886920336
2013,9,江西,17098701.780242972
2013,9,河北,34733550.69855145
2013,9,河南,57483901.515547246
2013,9,浙江,20643.268533162427
2013,9,海南,2828.0502759569217
2013,9,湖北,6520821.423045392
2013,9,湖南,34762030.34361256
2013,9,甘肃,10045331.963836564
2013,9,福建,7889027.584586461
2013,9,西藏,0.0
2013,9,贵州,114745862.0041141
2013,9,辽宁,24270244.489343356
2013,9,重庆,31601539.334761947
2013,9,陕西,204887585.84974778
2013,9,青海,1896590.6077587106
2013,9,黑龙江,34218407.11270329
2013,10,上海,0.0
2013,10,云南,28233182.911184944
2013,10,内蒙古,152295081.6748001
2013,10,北京,119406.60416591028
2013,10,吉林,17053091.64463829
2013,10,四川,83461351.54920693
2013,10,天津,18.19394410371632
2013,10,宁夏,47728576.800312676
2013,10,安徽,44911126.612561725
2013,10,山东,41848084.72704074
2013,10,山西,486431686.68856055
2013,10,广东,397.91226005512567
2013,10,广西,2468918.157166948
2013,10,新疆,34531323.92008103
2013,10,江苏,5644859.017143576
2013,10,江西,8468696.636441093
2013,10,河北,33391024.95301775
2013,10,河南,53476829.99006579
2013,10,浙江,20643.268533162427
2013,10,海南,848.4150827870762
2013,10,湖北,2173607.14101513
2013,10,湖南,33911736.07621482
2013,10,甘肃,9670840.103988966
2013,10,福建,7948944.24978585
2013,10,西藏,0.0
2013,10,贵州,115729512.675598
2013,10,辽宁,21556910.44116994
2013,10,重庆,3811071.445921133
2013,10,陕西,199882951.0010786
2013,10,青海,1937105.2268830624
2013,10,黑龙江,29632005.672525056
2013,11,上海,0.0
2013,11,云南,33792670.76490418
2013,11,内蒙古,157504168.92629686
2013,11,北京,119406.60416591028
2013,11,吉林,17180670.883874983
2013,11,四川,90660174.32434064
2013,11,天津,18.19394410371632
2013,11,宁夏,47073347.83190874
2013,11,安徽,46241752.55140573
2013,11,山东,40871279.900891945
2013,11,山西,530955025.55467737
2013,11,广东,397.91226005512567
2013,11,广西,2523299.6143732686
2013,11,新疆,36504487.90744607
2013,11,江苏,5336435.970463562
2013,11,江西,10081781.710048921
2013,11,河北,32960728.239705663
2013,11,河南,57371422.31483198
2013,11,浙江,20643.268533162427
2013,11,海南,848.4150827870762
2013,11,湖北,7752532.136287299
2013,11,湖南,36262549.63902027
2013,11,甘肃,10396270.876523938
2013,11,福建,8448249.793114109
2013,11,西藏,0.0
2013,11,贵州,132461611.34257299
2013,11,辽宁,22843101.256213184
2013,11,重庆,8600205.475308748
2013,11,陕西,202815055.76928753
2013,11,青海,2458730.948109089
2013,11,黑龙江,36248709.67986507
2013,12,上海,0.0
2013,12,云南,36001440.26354397
2013,12,内蒙古,162385050.86041766
2013,12,北京,119406.60416591028
2013,12,吉林,15628456.806495186
2013,12,四川,106317613.86025657
2013,12,天津,18.19394410371632
2013,12,宁夏,43542391.72439862
2013,12,安徽,46992105.52443802
2013,12,山东,38961819.61926779
2013,12,山西,536330981.8964906
2013,12,广东,397.91226005512567
2013,12,广西,2490670.7400494763
2013,12,新疆,39443242.78224504
2013,12,江苏,4066880.6387806963
2013,12,江西,14679074.169831226
2013,12,河北,32229223.827075128
2013,12,河南,57673710.16675426
2013,12,浙江,20643.268533162427
2013,12,海南,848.4150827870762
2013,12,湖北,7317810.708084274
2013,12,湖南,39513674.77907038
2013,12,甘肃,11114635.76491084
2013,12,福建,6431055.398067948
2013,12,西藏,0.0
2013,12,贵州,136195468.99351165
2013,12,辽宁,22499529.737126295
2013,12,重庆,4384418.477608381
2013,12,陕西,211811937.50105542
2013,12,青海,4135023.3143791375
2013,12,黑龙江,37263860.963445954
2014,1,上海,0.0
2014,1,云南,22549874.651786286
2014,1,内蒙古,164642797.2388175
2014,1,北京,1426642.6826256153
2014,1,吉林,13742816.713729838
2014,1,四川,68854957.15931222
2014,1,天津,19.120008452972723
2014,1,宁夏,48996366.67562878
2014,1,安徽,50285604.210852064
2014,1,山东,41653338.5635008
2014,1,山西,500138724.2691605
2014,1,广东,15502.020049798406
2014,1,广西,2188420.960252345
2014,1,新疆,34271065.34229899
2014,1,江苏,6028794.633211449
2014,1,江西,10182497.742637347
2014,1,河北,31429944.531358484
2014,1,河南,53340250.68803672
2014,1,浙江,26069.998826813608
2014,1,海南,180.64463077682964
2014,1,湖北,432168.7728867427
2014,1,湖南,24035624.648033798
2014,1,甘肃,10201202.277920336
2014,1,福建,3648959.2447978896
2014,1,西藏,0.0
2014,1,贵州,99521618.99386968
2014,1,辽宁,21383075.510032427
2014,1,重庆,22730468.034658644
2014,1,陕西,202670780.38913298
2014,1,青海,1152245.5617966976
2014,1,黑龙江,25084404.737079535
2014,2,上海,0.0
2014,2,云南,17180856.84728043
2014,2,内蒙古,125442131.00855818
2014,2,北京,1102405.7097614382
2014,2,吉林,10470717.477726713
2014,2,四川,52460919.64799726
2014,2,天津,17.38182585306544
2014,2,宁夏,37330565.02042046
2014,2,安徽,38312841.23600276
2014,2,山东,31735876.94484691
2014,2,山西,381058074.9622581
2014,2,广东,14763.82861597317
2014,2,广西,1667368.3477307092
2014,2,新疆,26111287.83384124
2014,2,江苏,4593367.331496597
2014,2,江西,7758093.504530867
2014,2,河北,23946624.362652883
2014,2,河南,40640190.92880478
2014,2,浙江,19862.85621400438
2014,2,海南,157.0822875879744
2014,2,湖北,329271.44542880193
2014,2,湖南,18312856.842426915
2014,2,甘肃,7772344.579007078
2014,2,福建,2780159.4197095395
2014,2,西藏,0.0
2014,2,贵州,75825995.29030257
2014,2,辽宁,16291867.02655808
2014,2,重庆,26518879.324519083
2014,2,陕西,154415832.4053687
2014,2,青海,877901.3788697529
2014,2,黑龙江,19111927.38505387
2014,3,上海,0.0
2014,3,云南,31996151.23741808
2014,3,内蒙古,162602905.71210182
2014,3,北京,1124021.507727579
2014,3,吉林,8168226.297051142
2014,3,四川,83666121.93607552
2014,3,天津,17.38182585306544
2014,3,宁夏,43898908.26815324
2014,3,安徽,48643445.99211832
2014,3,山东,37600145.00361833
2014,3,山西,539177849.3273115
2014,3,广东,17598.055774938486
2014,3,广西,2439376.909132136
2014,3,新疆,31542087.672959607
2014,3,江苏,5654818.457100285
2014,3,江西,15905314.088876022
2014,3,河北,31661790.932828654
2014,3,河南,47887931.88258329
2014,3,浙江,19721.820438494276
2014,3,海南,1152.355661899384
2014,3,湖北,1932886.708031767
2014,3,湖南,29388729.621911064
2014,3,甘肃,11133420.421177566
2014,3,福建,6980185.978608064
2014,3,西藏,0.0
2014,3,贵州,109488684.68909048
2014,3,辽宁,22001272.080715172
2014,3,重庆,33383576.5959996
2014,3,陕西,203302741.55935577
2014,3,青海,998796.7820334213
2014,3,黑龙江,25711588.449030776
2014,4,上海,0.0
2014,4,云南,20938185.436987944
2014,4,内蒙古,145065381.0041321
2014,4,北京,749347.6718183861
2014,4,吉林,11047323.882942438
2014,4,四川,68464286.38786893
2014,4,天津,17.38182585306544
2014,4,宁夏,46525488.34004114
2014,4,安徽,42607470.05767799
2014,4,山东,35860292.53558456
2014,4,山西,490886627.18497956
2014,4,广东,18820.386667913608
2014,4,广西,2616428.4589885008
2014,4,新疆,26926970.72876663
2014,4,江苏,5735697.862922936
2014,4,江西,8141108.633168773
2014,4,河北,29188561.662213612
2014,4,河南,50007610.87374967
2014,4,浙江,19721.820438494276
2014,4,海南,2147.629036210793
2014,4,湖北,2928616.2242905563
2014,4,湖南,28351949.47242709
2014,4,甘肃,9162942.026649958
2014,4,福建,6765882.023124484
2014,4,西藏,0.0
2014,4,贵州,112984017.61192419
2014,4,辽宁,18751761.70565019
2014,4,重庆,34848588.82757006
2014,4,陕西,200900069.8675274
2014,4,青海,791638.930945008
2014,4,黑龙江,24045600.991263427
2014,5,上海,0.0
2014,5,云南,18235793.33006641
2014,5,内蒙古,148930694.83906227
2014,5,北京,749347.6718183861
2014,5,吉林,12082505.037420198
2014,5,四川,62749591.45205667
2014,5,天津,17.38182585306544
2014,5,宁夏,48025557.403319344
2014,5,安徽,47136921.72042905
2014,5,山东,36323235.73614326
2014,5,山西,482866834.9363426
2014,5,广东,20036.869087716605
2014,5,广西,2616428.4589885008
2014,5,新疆,27864276.877974108
2014,5,江苏,6113135.090095301
2014,5,江西,10402527.697937872
2014,5,河北,30310056.016156174
2014,5,河南,51022414.696716
2014,5,浙江,19721.820438494276
2014,5,海南,3142.902410522202
2014,5,湖北,3104333.1977479896
2014,5,湖南,25959379.89669486
2014,5,甘肃,9584876.693910833
2014,5,福建,6475040.940682479
2014,5,西藏,0.0
2014,5,贵州,115641232.55871055
2014,5,辽宁,19318190.11965234
2014,5,重庆,33539428.961060278
2014,5,陕西,207489702.95262235
2014,5,青海,622953.252201586
2014,5,黑龙江,23932114.10721933
2014,6,上海,0.0
2014,6,云南,20484217.82473172
2014,6,内蒙古,142555218.69947192
2014,6,北京,749347.6718183861
2014,6,吉林,13198559.719591547
2014,6,四川,66484686.18134573
2014,6,天津,17.38182585306544
2014,6,宁夏,47984699.491089985
2014,6,安徽,47043072.66743857
2014,6,山东,36796353.512538396
2014,6,山西,519825051.2807982
2014,6,广东,27405.94528460012
2014,6,广西,2803316.2060591076
2014,6,新疆,32795796.638672043
2014,6,江苏,5708738.060982052
2014,6,江西,10628669.604414778
2014,6,河北,29277687.04133487
2014,6,河南,48926754.730945274
2014,6,浙江,19721.820438494276
2014,6,海南,4138.175784833613
2014,6,湖北,2870043.8998047453
2014,6,湖南,26756903.088605613
2014,6,甘肃,11270440.441989092
2014,6,福建,5372906.312481207
2014,6,西藏,0.0
2014,6,贵州,123784310.621443
2014,6,辽宁,20540483.01302541
2014,6,重庆,33757622.27214525
2014,6,陕西,206565350.70657042
2014,6,青海,1084619.320341478
2014,6,黑龙江,26387970.277933586
2014,7,上海,0.0
2014,7,云南,20908206.44372575
2014,7,内蒙古,144298429.40526456
2014,7,北京,374673.83590919303
2014,7,吉林,12438348.559271935
2014,7,四川,66858195.65427465
2014,7,天津,17.38182585306544
2014,7,宁夏,48253194.34288298
2014,7,安徽,48401414.223879725
2014,7,山东,36725131.48168323
2014,7,山西,497844375.6383814
2014,7,广东,16907.935940627176
2014,7,广西,2508230.2896318343
2014,7,新疆,36571801.41119357
2014,7,江苏,5816577.268745585
2014,7,江西,16734501.079291366
