1_1_1_1,1_1_1_2,1_1_2_1,1_1_2_2,1_2_1_1,1_2_1_2,1_2_2_1,1_2_2_2,2_1_1_1,2_1_1_2,2_1_2_1,2_1_2_2,2_2_1_1,2_2_1_2,2_2_2_1,2_2_2_2,avg,province,date
36593117.682222225,36593117.682222225,36593117.682222225,36593117.682222225,36593117.682222225,36593117.682222225,36593117.682222225,36593117.682222225,36593117.682222225,36593117.682222225,36593117.682222225,36593117.682222225,36593117.682222225,36593117.682222225,36593117.682222225,36593117.682222225,36593117.68222223,云南,2020-08-01
42655545.384444445,42655545.384444445,42655545.384444445,42655545.384444445,42655545.384444445,42655545.384444445,42655545.384444445,42655545.384444445,42655545.384444445,42655545.384444445,42655545.384444445,42655545.384444445,42655545.384444445,42655545.384444445,42655545.384444445,42655545.384444445,42655545.38444446,云南,2020-09-01
42161429.02,42161429.02,42161429.02,42161429.02,42161429.02,42161429.02,42161429.02,42161429.02,42161429.02,42161429.02,42161429.02,42161429.02,42161429.02,42161429.02,42161429.02,42161429.02,42161429.019999996,云南,2020-10-01
54827911.97777779,54827911.97777779,54827911.97777779,54827911.97777779,54827911.97777779,54827911.97777779,54827911.97777779,54827911.97777779,54827911.97777779,54827911.97777779,54827911.97777779,54827911.97777779,54827911.97777779,54827911.97777779,54827911.97777779,54827911.97777779,54827911.97777781,云南,2020-11-01
53497598.688888885,53497598.688888885,53497598.688888885,53497598.688888885,53497598.688888885,53497598.688888885,53497598.688888885,53497598.688888885,53497598.688888885,53497598.688888885,53497598.688888885,53497598.688888885,53497598.688888885,53497598.688888885,53497598.688888885,53497598.688888885,53497598.6888889,云南,2020-12-01
41172939.50887089,41172939.50887089,41172939.50887089,41172939.50887089,41172939.50887089,41172939.50887089,41172939.50887089,41172939.50887089,41172939.50887089,41172939.50887089,41172939.50887089,41172939.50887089,41172939.50887089,41172939.50887089,41172939.50887089,41172939.50887089,41172939.508870885,云南,2021-01-01
34996998.51779579,34996998.51779579,34996998.51779579,34996998.51779579,34996998.51779579,34996998.51779579,34996998.51779579,34996998.51779579,34996998.51779579,34996998.51779579,34996998.51779579,34996998.51779579,34996998.51779579,34996998.51779579,34996998.51779579,34996998.51779579,34996998.51779579,云南,2021-02-01
56272252.120000005,56272252.120000005,56272252.120000005,56272252.120000005,56272252.120000005,56272252.120000005,56272252.120000005,56272252.120000005,56272252.120000005,56272252.120000005,56272252.120000005,56272252.120000005,56272252.120000005,56272252.120000005,56272252.120000005,56272252.120000005,56272252.120000005,云南,2021-03-01
42646043.146666676,42646043.146666676,42646043.146666676,42646043.146666676,42646043.146666676,42646043.146666676,42646043.146666676,42646043.146666676,42646043.146666676,42646043.146666676,42646043.146666676,42646043.146666676,42646043.146666676,42646043.146666676,42646043.146666676,42646043.146666676,42646043.14666666,云南,2021-04-01
43738800.491111115,43738800.491111115,43738800.491111115,43738800.491111115,43738800.491111115,43738800.491111115,43738800.491111115,43738800.491111115,43738800.491111115,43738800.491111115,43738800.491111115,43738800.491111115,43738800.491111115,43738800.491111115,43738800.491111115,43738800.491111115,43738800.491111115,云南,2021-05-01
51131541.48222223,51131541.48222223,51131541.48222223,51131541.48222223,51131541.48222223,51131541.48222223,51131541.48222223,51131541.48222223,51131541.48222223,51131541.48222223,51131541.48222223,51131541.48222223,51131541.48222223,51131541.48222223,51131541.48222223,51131541.48222223,51131541.482222214,云南,2021-06-01
36593117.682222225,36593117.682222225,36593117.682222225,36593117.682222225,36593117.682222225,36593117.682222225,36593117.682222225,36593117.682222225,36593117.682222225,36593117.682222225,36593117.682222225,36593117.682222225,36593117.682222225,36593117.682222225,36593117.682222225,36593117.682222225,36593117.68222223,云南,2021-07-01
41078173.913333334,41078173.913333334,41078173.913333334,41078173.913333334,41078173.913333334,41078173.913333334,41078173.913333334,41078173.913333334,41078173.913333334,41078173.913333334,41078173.913333334,41078173.913333334,41078173.913333334,41078173.913333334,41078173.913333334,41078173.913333334,41078173.913333334,云南,2021-08-01
41325232.09555556,41325232.09555556,41325232.09555556,41325232.09555556,41325232.09555556,41325232.09555556,41325232.09555556,41325232.09555556,41325232.09555556,41325232.09555556,41325232.09555556,41325232.09555556,41325232.09555556,41325232.09555556,41325232.09555556,41325232.09555556,41325232.09555555,云南,2021-09-01
42874096.85333333,42874096.85333333,42874096.85333333,42874096.85333333,42874096.85333333,42874096.85333333,42874096.85333333,42874096.85333333,42874096.85333333,42874096.85333333,42874096.85333333,42874096.85333333,42874096.85333333,42874096.85333333,42874096.85333333,42874096.85333333,42874096.85333334,云南,2021-10-01
51312084.0,51312084.0,51312084.0,51312084.0,51312084.0,51312084.0,51312084.0,51312084.0,51312084.0,51312084.0,51312084.0,51312084.0,51312084.0,51312084.0,51312084.0,51312084.0,51312084.0,云南,2021-11-01
61622011.98888888,61622011.98888888,61622011.98888888,61622011.98888888,61622011.98888888,61622011.98888888,61622011.98888888,61622011.98888888,61622011.98888888,61622011.98888888,61622011.98888888,61622011.98888888,61622011.98888888,61622011.98888888,61622011.98888888,61622011.98888888,61622011.98888887,云南,2021-12-01
50032363.744966745,50032363.744966745,50032363.744966745,50032363.744966745,50032363.744966745,50032363.744966745,50032363.744966745,50032363.744966745,50032363.744966745,50032363.744966745,50032363.744966745,50032363.744966745,50032363.744966745,50032363.744966745,50032363.744966745,50032363.744966745,50032363.744966745,云南,2022-01-01
38119896.119477704,38119896.119477704,38119896.119477704,38119896.119477704,38119896.119477704,38119896.119477704,38119896.119477704,38119896.119477704,38119896.119477704,38119896.119477704,38119896.119477704,38119896.119477704,38119896.119477704,38119896.119477704,38119896.119477704,38119896.119477704,38119896.1194777,云南,2022-02-01
70991218.43777777,70991218.43777777,70991218.43777777,70991218.43777777,70991218.43777777,70991218.43777777,70991218.43777777,70991218.43777777,70991218.43777777,70991218.43777777,70991218.43777777,70991218.43777777,70991218.43777777,70991218.43777777,70991218.43777777,70991218.43777777,70991218.43777777,云南,2022-03-01
46456440.495555565,46456440.495555565,46456440.495555565,46456440.495555565,46456440.495555565,46456440.495555565,46456440.495555565,46456440.495555565,46456440.495555565,46456440.495555565,46456440.495555565,46456440.495555565,46456440.495555565,46456440.495555565,46456440.495555565,46456440.495555565,46456440.49555556,云南,2022-04-01
40460528.457777776,40460528.457777776,40460528.457777776,40460528.457777776,40460528.457777776,40460528.457777776,40460528.457777776,40460528.457777776,40460528.457777776,40460528.457777776,40460528.457777776,40460528.457777776,40460528.457777776,40460528.457777776,40460528.457777776,40460528.457777776,40460528.457777776,云南,2022-05-01
45449203.29111111,45449203.29111111,45449203.29111111,45449203.29111111,45449203.29111111,45449203.29111111,45449203.29111111,45449203.29111111,45449203.29111111,45449203.29111111,45449203.29111111,45449203.29111111,45449203.29111111,45449203.29111111,45449203.29111111,45449203.29111111,45449203.29111111,云南,2022-06-01
46389924.83111111,46389924.83111111,46389924.83111111,46389924.83111111,46389924.83111111,46389924.83111111,46389924.83111111,46389924.83111111,46389924.83111111,46389924.83111111,46389924.83111111,46389924.83111111,46389924.83111111,46389924.83111111,46389924.83111111,46389924.83111111,46389924.83111111,云南,2022-07-01
49164578.26222223,49164578.26222223,49164578.26222223,49164578.26222223,49164578.26222223,49164578.26222223,49164578.26222223,49164578.26222223,49164578.26222223,49164578.26222223,49164578.26222223,49164578.26222223,49164578.26222223,49164578.26222223,49164578.26222223,49164578.26222223,49164578.262222245,云南,2022-08-01
61108891.14888889,61108891.14888889,61108891.14888889,61108891.14888889,61108891.14888889,61108891.14888889,61108891.14888889,61108891.14888889,61108891.14888889,61108891.14888889,61108891.14888889,61108891.14888889,61108891.14888889,61108891.14888889,61108891.14888889,61108891.14888889,61108891.148888916,云南,2022-09-01
53564114.35333333,53564114.35333333,53564114.35333333,53564114.35333333,53564114.35333333,53564114.35333333,53564114.35333333,53564114.35333333,53564114.35333333,53564114.35333333,53564114.35333333,53564114.35333333,53564114.35333333,53564114.35333333,53564114.35333333,53564114.35333333,53564114.35333335,云南,2022-10-01
64111598.28666667,64111598.28666667,64111598.28666667,64111598.28666667,64111598.28666667,64111598.28666667,64111598.28666667,64111598.28666667,64111598.28666667,64111598.28666667,64111598.28666667,64111598.28666667,64111598.28666667,64111598.28666667,64111598.28666667,64111598.28666667,64111598.286666654,云南,2022-11-01
68302085.14666668,68302085.14666668,68302085.14666668,68302085.14666668,68302085.14666668,68302085.14666668,68302085.14666668,68302085.14666668,68302085.14666668,68302085.14666668,68302085.14666668,68302085.14666668,68302085.14666668,68302085.14666668,68302085.14666668,68302085.14666668,68302085.14666666,云南,2022-12-01
11670906.653535077,11682383.255059903,11693859.85658473,11705336.458109554,12807090.204492781,12818566.806017607,12830043.407542434,12841520.009067258,13943273.755450482,13954750.356975308,13966226.958500134,13977703.560024958,15079457.306408186,15090933.907933012,15102410.509457838,15113887.110982662,13392396.88225887,内蒙古,2000-01-01
8892119.339407276,8900863.416744119,8909607.49408096,8918351.571417801,9757782.995754596,9766527.073091438,9775271.15042828,9784015.22776512,10623446.652101915,10632190.729438758,10640934.8067756,10649678.88411244,11489110.308449235,11497854.385786077,11506598.46312292,11515342.54045976,10203730.93993352,内蒙古,2000-02-01
11526306.440280054,11537640.848993542,11548975.257707028,11560309.666420516,12648412.90291527,12659747.311628757,12671081.720342243,12682416.129055731,13770519.365550483,13781853.77426397,13793188.182977457,13804522.591690945,14892625.828185698,14903960.236899186,14915294.645612672,14926629.05432616,13226467.747303111,内蒙古,2000-03-01
10283137.487654157,10293249.424530547,10303361.36140694,10313473.29828333,11284219.238416877,11294331.175293267,11304443.112169659,11314555.049046049,12285300.989179596,12295412.926055986,12305524.862932378,12315636.799808769,13286382.739942316,13296494.676818706,13306606.613695098,13316718.550571488,11799928.019112822,内蒙古,2000-04-01
10557135.000516212,10567516.373209994,10577897.745903779,10588279.118597563,11584890.897200825,11595272.269894607,11605653.642588392,11616035.015282176,12612646.793885438,12623028.16657922,12633409.539273005,12643790.91196679,13640402.69057005,13650784.063263834,13661165.435957618,13671546.808651403,12114340.904583808,内蒙古,2000-05-01
10105201.553412113,10115138.516751755,10125075.480091397,10135012.443431037,11088960.924036622,11098897.887376264,11108834.850715905,11118771.814055545,12072720.294661134,12082657.258000776,12092594.221340418,12102531.184680058,13056479.665285643,13066416.628625285,13076353.591964927,13086290.555304566,11595746.054358339,内蒙古,2000-06-01
10228771.182730537,10238829.658428932,10248888.134127324,10258946.60982572,11224560.276871601,11234618.752569996,11244677.228268389,11254735.703966783,12220349.371012663,12230407.846711058,12240466.322409451,12250524.798107846,13216138.465153726,13226196.94085212,13236255.416550513,13246313.892248908,11737542.537489722,内蒙古,2000-07-01
10239167.926301586,10249236.62565155,10259305.325001512,10269374.024351476,11235969.161947986,11246037.86129795,11256106.560647912,11266175.259997876,12232770.397594387,12242839.09694435,12252907.796294313,12262976.495644277,13229571.633240787,13239640.332590751,13249709.031940714,13259777.731290678,11749472.828796132,内蒙古,2000-08-01
10761929.18898346,10772511.94631388,10783094.703644302,10793677.460974721,11809622.164695071,11820204.92202549,11830787.679355912,11841370.436686331,12857315.14040668,12867897.897737099,12878480.65506752,12889063.41239794,13905008.11611829,13915590.873448709,13926173.63077913,13936756.38810955,12349342.788546503,内蒙古,2000-09-01
10553236.221677063,10563613.760501508,10573991.299325954,10584368.8381504,11580612.565297173,11590990.104121618,11601367.642946064,11611745.181770511,12607988.908917287,12618366.447741732,12628743.986566179,12639121.525390625,13635365.252537398,13645742.791361842,13656120.330186289,13666497.869010735,12109867.045343898,内蒙古,2000-10-01
10914198.162534466,10924930.653761825,10935663.144989183,10946395.636216542,11976714.794042984,11987447.285270343,11998179.776497701,12008912.26772506,13039231.425551504,13049963.916778862,13060696.408006221,13071428.89923358,14101748.057060022,14112480.54828738,14123213.039514739,14133945.530742098,12524071.846638285,内蒙古,2000-11-01
11252417.2268302,11263482.306222664,11274547.385615129,11285612.465007594,12347860.0866842,12358925.166076666,12369990.24546913,12381055.324861595,13443302.946538206,13454368.025930671,13465433.105323136,13476498.1847156,14538745.806392208,14549810.885784673,14560875.965177137,14571941.044569602,12912179.135699904,内蒙古,2000-12-01
9780569.01842572,9790186.753931858,9799804.489437995,9809422.224944131,10732724.833533356,10742342.569039494,10751960.304545632,10761578.040051768,11684880.648640994,11694498.384147132,11704116.11965327,11713733.855159406,12637036.46374863,12646654.199254768,12656271.934760906,12665889.670267042,11223229.344346382,内蒙古,2001-01-01
8504842.622332964,8513205.870596824,8521569.118860686,8529932.367124548,9332804.20045524,9341167.448719101,9349530.696982963,9357893.945246825,10160765.77857752,10169129.02684138,10177492.275105242,10185855.523369104,10988727.356699796,10997090.604963657,11005453.853227518,11013817.10149138,9759329.861912172,内蒙古,2001-02-01
10512945.270964867,10523283.189629532,10533621.1082942,10543959.026958866,11536399.218766846,11546737.137431512,11557075.05609618,11567412.974760845,12559853.166568823,12570191.085233489,12580529.003898157,12590866.922562823,13583307.114370802,13593645.033035468,13603982.951700136,13614320.870364802,12063633.070664832,内蒙古,2001-03-01
10400600.369774386,10410827.81393158,10421055.258088775,10431282.702245967,11413117.341336569,11423344.785493763,11433572.229650958,11443799.67380815,12425634.312898753,12435861.757055948,12446089.201213142,12456316.645370334,13438151.284460936,13448378.72861813,13458606.172775324,13468833.616932517,11934716.993353453,内蒙古,2001-04-01
11643761.161636254,11655211.069605647,11666660.977575038,11678110.885544429,12777302.050606016,12788751.958575409,12800201.8665448,12811651.77451419,13910842.939575778,13922292.847545171,13933742.755514562,13945192.663483953,15044383.82854554,15055833.736514933,15067283.644484324,15078733.552453715,13361247.357044984,内蒙古,2001-05-01
12779079.033776112,12791645.358079672,12804211.682383232,12816778.006686792,14023145.139828552,14035711.464132112,14048277.788435671,14060844.112739231,15267211.24588099,15279777.57018455,15292343.89448811,15304910.21879167,16511277.351933429,16523843.676236989,16536410.000540549,16548976.324844109,14664027.67931011,内蒙古,2001-06-01
10817647.562171834,10828285.11023837,10838922.658304907,10849560.206371443,11870764.82075898,11881402.368825516,11892039.916892054,11902677.46495859,12923882.079346126,12934519.627412662,12945157.1754792,12955794.723545736,13976999.337933272,13987636.885999808,13998274.434066346,14008911.982132882,12413279.772152359,内蒙古,2001-07-01
11142404.134465624,11153361.032337915,11164317.930210207,11175274.828082498,12227137.023822453,12238093.921694744,12249050.819567036,12260007.717439327,13311869.913179282,13322826.811051574,13333783.708923865,13344740.606796157,14396602.802536111,14407559.700408403,14418516.598280694,14429473.496152986,12785938.815309305,内蒙古,2001-08-01
12521852.183509385,12534165.56344884,12546478.943388296,12558792.323327752,13740876.797515513,13753190.177454969,13765503.557394424,13777816.93733388,14959901.411521643,14972214.791461099,14984528.171400554,14996841.55134001,16178926.025527772,16191239.405467227,16203552.785406683,16215866.165346138,14368859.17442776,内蒙古,2001-09-01
14114735.081262924,14128614.824710881,14142494.568158839,14156374.311606796,15488829.682610717,15502709.426058674,15516589.169506632,15530468.91295459,16862924.28395851,16876804.02740647,16890683.770854425,16904563.514302384,18237018.885306302,18250898.628754262,18264778.372202218,18278658.115650177,16196696.598456547,内蒙古,2001-10-01
15174951.717087833,15189874.025969699,15204796.334851567,15219718.643733433,16652260.296392608,16667182.605274474,16682104.914156342,16697027.223038208,18129568.875697386,18144491.18457925,18159413.493461117,18174335.802342985,19606877.455002163,19621799.763884027,19636722.072765894,19651644.381647762,17413298.049367797,内蒙古,2001-11-01
20562391.086198516,20582611.140723795,20602831.195249077,20623051.249774355,22564176.48420113,22584396.538726408,22604616.59325169,22624836.64777697,24565961.882203743,24586181.93672902,24606401.991254304,24626622.045779582,26567747.280206356,26587967.334731635,26608187.389256917,26628407.443782195,23595399.264990356,内蒙古,2001-12-01
7404822.000375111,7412103.541902549,7419385.083429986,7426666.624957424,8125694.611591445,8132976.153118883,8140257.69464632,8147539.236173758,8846567.22280778,8853848.764335217,8861130.305862654,8868411.847390093,9567439.834024113,9574721.37555155,9582002.917078987,9589284.458606426,8497053.229490768,内蒙古,2002-01-01
6438975.650694382,6445307.4259338565,6451639.201173332,6457970.976412806,7065821.399402361,7072153.1746418355,7078484.949881311,7084816.725120785,7692667.148110342,7698998.923349816,7705330.698589291,7711662.473828766,8319512.896818321,8325844.672057795,8332176.44729727,8338508.222536745,7388741.936615564,内蒙古,2002-02-01
13310926.753619565,13324016.071083274,13337105.388546983,13350194.70601069,14606769.182526702,14619858.499990411,14632947.81745412,14646037.134917827,15902611.611433843,15915700.928897552,15928790.246361261,15941879.563824968,17198454.040340982,17211543.35780469,17224632.675268397,17237721.992732108,15274324.373175837,内蒙古,2002-03-01
13102812.428463431,13115697.09642969,13128581.764395948,13141466.432362208,14378394.557123078,14391279.225089338,14404163.893055595,14417048.561021855,15653976.685782725,15666861.353748985,15679746.021715242,15692630.689681502,16929558.81444237,16942443.48240863,16955328.15037489,16968212.81834115,15035512.62340229,内蒙古,2002-04-01
13829268.529057609,13842867.558593135,13856466.588128662,13870065.617664188,15175572.453074772,15189171.482610298,15202770.512145825,15216369.541681351,16521876.377091935,16535475.406627461,16549074.436162988,16562673.465698514,17868180.301109098,17881779.330644626,17895378.360180154,17908977.38971568,15869122.959386643,内蒙古,2002-05-01
14326737.48132365,14340825.697612667,14354913.913901685,14369002.130190702,15721470.89393634,15735559.110225357,15749647.326514374,15763735.542803392,17116204.30654903,17130292.52283805,17144380.739127066,17158468.955416083,18510937.719161723,18525025.93545074,18539114.151739758,18553202.368028775,16439969.924676213,内蒙古,2002-06-01
13786499.705107134,13800056.67786295,13813613.650618764,13827170.62337458,15128640.007932827,15142196.980688643,15155753.953444457,15169310.926200273,16470780.31075852,16484337.283514336,16497894.25627015,16511451.229025966,17812920.613584213,17826477.58634003,17840034.559095845,17853591.531851657,15820045.618479397,内蒙古,2002-07-01
15414170.641480682,15429328.186608879,15444485.731737075,15459643.276865274,16914767.6091722,16929925.154300395,16945082.699428596,16960240.244556792,18415364.576863717,18430522.121991914,18445679.66712011,18460837.212248307,19915961.544555236,19931119.089683432,19946276.63481163,19961434.179939825,17687802.410710253,内蒙古,2002-08-01
15805433.758195065,15820976.05242761,15836518.346660158,15852060.640892703,17344120.887217168,17359663.181449715,17375205.47568226,17390747.769914806,18882808.01623927,18898350.310471818,18913892.60470436,18929434.89893691,20421495.14526137,20437037.439493917,20452579.73372646,20468122.027959008,18136777.893077035,内蒙古,2002-09-01
16375957.591563115,16392060.9111633,16408164.230763486,16424267.550363671,17970186.231981486,17986289.551581673,18002392.871181857,18018496.190782044,19564414.872399855,19580518.192000043,19596621.511600226,19612724.831200413,21158643.51281823,21174746.832418416,21190850.1520186,21206953.471618786,18791455.53159095,内蒙古,2002-10-01
18997747.890383568,19016429.35094867,19035110.811513774,19053792.272078875,20847212.486328837,20865893.946893938,20884575.407459043,20903256.868024144,22696677.08227411,22715358.54283921,22734040.003404316,22752721.463969417,24546141.678219378,24564823.13878448,24583504.599349584,24602186.059914686,21799966.975149125,内蒙古,2002-11-01
22367071.74849149,22389066.438137718,22411061.127783947,22433055.817430176,24544546.023468167,24566540.713114396,24588535.402760625,24610530.092406854,26722020.298444852,26744014.98809108,26766009.67773731,26788004.36738354,28899494.57342153,28921489.26306776,28943483.95271399,28965478.642360218,25666275.195425857,内蒙古,2002-12-01
15312048.00042091,15327105.123114679,15342162.24580845,15357219.368502222,16802703.14710426,16817760.269798033,16832817.392491803,16847874.515185576,18293358.29378761,18308415.41648138,18323472.539175153,18338529.661868922,19784013.44047096,19799070.56316473,19814127.685858503,19829184.808552273,17570616.404486593,内蒙古,2003-01-01
13314824.344458155,13327917.49462298,13341010.644787805,13354103.79495263,14611046.210775824,14624139.360940648,14637232.511105474,14650325.661270298,15907268.077093495,15920361.227258319,15933454.377423145,15946547.527587969,17203489.943411164,17216583.09357599,17229676.243740816,17242769.39390564,15278796.869181897,内蒙古,2003-02-01
16497920.362254417,16514143.614106795,16530366.865959173,16546590.117811551,18104022.29563985,18120245.54749223,18136468.799344607,18152692.051196985,19710124.229025286,19726347.480877664,19742570.732730042,19758793.98458242,21316226.16241072,21332449.4142631,21348672.666115478,21364895.917967856,18931408.140111137,内蒙古,2003-03-01
16728339.959231611,16744789.794500045,16761239.629768478,16777689.46503691,18356873.6508065,18373323.486074932,18389773.321343366,18406223.1566118,19985407.34238139,20001857.177649822,20018307.012918256,20034756.84818669,21613941.03395628,21630390.869224712,21646840.704493146,21663290.53976158,19195815.249496598,内蒙古,2003-04-01
17795104.931737933,17812603.77175583,17830102.611773726,17847601.45179162,19527490.093509648,19544988.933527544,19562487.77354544,19579986.613563336,21259875.255281363,21277374.09529926,21294872.935317155,21312371.77533505,22992260.417053077,23009759.257070974,23027258.09708887,23044756.937106766,20419930.93442235,内蒙古,2003-05-01
18902387.737460494,18920975.425492845,18939563.113525193,18958150.80155754,20742568.85266306,20761156.54069541,20779744.228727758,20798331.916760106,22582749.967865627,22601337.65589798,22619925.343930326,22638513.031962674,24422931.083068192,24441518.771100543,24460106.45913289,24478694.14716524,21690540.942312866,内蒙古,2003-06-01
20331562.218178734,20351555.286830734,20371548.35548274,20391541.42413474,22310876.0147269,22330869.0833789,22350862.152030904,22370855.220682904,24290189.811275072,24310182.879927073,24330175.948579077,24350169.017231077,26269503.607823238,26289496.676475238,26309489.745127242,26329482.813779242,23330522.51597899,内蒙古,2003-07-01
19531232.69439737,19550438.75795151,19569644.82150565,19588850.885059793,21432632.986257304,21451839.04981144,21471045.113365583,21490251.176919725,23334033.278117232,23353239.34167137,23372445.40522551,23391651.468779653,25235433.569977164,25254639.633531302,25273845.697085444,25293051.760639586,22412142.227518484,内蒙古,2003-08-01
22545923.19410256,22568093.757554855,22590264.32100715,22612434.88445945,24740808.975879934,24762979.53933223,24785150.102784526,24807320.666236825,26935694.757657304,26957865.3211096,26980035.884561896,27002206.448014196,29130580.53943468,29152751.102886975,29174921.66633927,29197092.22979157,25871507.711947065,内蒙古,2003-09-01
23714801.29173466,23738121.27301334,23761441.254292015,23784761.235570695,26023479.4383239,26046799.41960258,26070119.400881257,26093439.382159937,28332157.58491315,28355477.56619183,28378797.547470506,28402117.528749187,30640835.73150239,30664155.71278107,30687475.69405975,30710795.67533843,27212798.48353654,内蒙古,2003-10-01
26413534.546561707,26439508.330763064,26465482.11496442,26491455.89916578,28984939.182495996,29010912.966697354,29036886.75089871,29062860.53510007,31556343.818430286,31582317.602631643,31608291.386833,31634265.17103436,34127748.454364575,34153722.23856594,34179696.02276729,34205669.806968644,30309602.176765177,内蒙古,2003-11-01
26706163.342012316,26732424.88312749,26758686.424242664,26784947.965357836,29306055.912414562,29332317.453529734,29358578.99464491,29384840.535760082,31905948.48281681,31932210.023931984,31958471.56504716,31984733.106162332,34505841.05321906,34532102.59433423,34558364.1354494,34584625.67656458,30645394.50928845,内蒙古,2003-12-01
20108850.56648259,20128624.63133674,20148398.696190897,20168172.76104505,22066482.987043817,22086257.05189797,22106031.116752125,22125805.181606278,24024115.40760505,24043889.4724592,24063663.537313357,24083437.60216751,25981747.828166276,26001521.89302043,26021295.957874585,26041070.022728737,23074960.294605665,内蒙古,2004-01-01
18280773.22829704,18298749.650877997,18316726.073458955,18334702.496039912,20060439.063811865,20078415.486392822,20096391.90897378,20114368.331554737,21840104.89932669,21858081.321907647,21876057.744488604,21894034.16706956,23619770.734841514,23637747.15742247,23655723.58000343,23673700.002584387,20977236.615440715,内蒙古,2004-02-01
27532890.848040618,27559965.35274448,27587039.857448343,27614114.362152204,30213266.813722968,30240341.31842683,30267415.823130693,30294490.327834554,32893642.77940532,32920717.28410918,32947791.788813043,32974866.293516904,35574018.74508767,35601093.24979153,35628167.75449539,35655242.259199254,31594066.553619944,内蒙古,2004-03-01
27137944.29194294,27164630.42542745,27191316.558911968,27218002.69239648,29779871.506909795,29806557.640394308,29833243.773878824,29859929.907363337,32421798.72187665,32448484.855361164,32475170.98884568,32501857.122330192,35063725.936843514,35090412.07032803,35117098.20381254,35143784.33729705,31140864.31461999,内蒙古,2004-04-01
24747596.767706152,24771932.34978486,24796267.931863565,24820603.51394227,27156819.393498037,27181154.975576743,27205490.55765545,27229826.139734156,29566042.019289922,29590377.60136863,29614713.183447335,29639048.76552604,31975264.645081807,31999600.227160513,32023935.80923922,32048271.391317926,28397934.079512037,内蒙古,2004-05-01
30720293.72771805,30750502.569267806,30780711.41081756,30810920.252367314,33710969.04114369,33741177.88269345,33771386.7242432,33801595.565792955,36701644.35456933,36731853.196119085,36762062.03766884,36792270.87921859,39692319.66799497,39722528.50954472,39752737.35109448,39782946.19264423,35251619.96018114,内蒙古,2004-06-01
27393943.329081908,27420881.199558858,27447819.070035808,27474756.94051276,30060792.506300103,30087730.376777053,30114668.247254003,30141606.117730957,32727641.683518298,32754579.553995248,32781517.424472198,32808455.29494915,35394490.86073649,35421428.73121344,35448366.6016904,35475304.47216734,31434623.900624625,内蒙古,2004-07-01
29418402.54124477,29447331.166370954,29476259.791497134,29505188.416623317,32282336.428736743,32311265.053862926,32340193.678989105,32369122.304115288,35146270.31622871,35175198.94135489,35204127.566481076,35233056.19160725,38010204.20372068,38039132.828846864,38068061.45397305,38096990.07909922,33757696.310172,内蒙古,2004-08-01
30329439.88204626,30359264.376948886,30389088.87185151,30418913.36675414,33282064.877406303,33311889.37230893,33341713.867211554,33371538.362114184,36234689.872766346,36264514.36766898,36294338.862571605,36324163.35747423,39187314.868126385,39217139.36302902,39246963.85793164,39276788.35283427,34803114.11744026,内蒙古,2004-09-01
34105783.79200821,34139321.75969937,34172859.72739052,34206397.69508167,37426042.593432374,37459580.56112353,37493118.52881468,37526656.496505834,40746301.39485653,40779839.36254768,40813377.330238834,40846915.29792999,44066560.19628069,44100098.16397184,44133636.131662995,44167174.09935415,39136478.945681185,内蒙古,2004-10-01
36964746.660008565,37001095.99262486,37037445.32524115,37073794.65785744,40563330.589021415,40599679.92163771,40636029.254254,40672378.58687029,44161914.518034264,44198263.85065056,44234613.18326685,44270962.51588314,47760498.447047114,47796847.77966341,47833197.1122797,47869546.44489599,42417146.55245227,内蒙古,2004-11-01
42917593.97445495,42959797.047367014,43002000.12027908,43044203.19319115,47095698.19274952,47137901.26566159,47180104.33857366,47222307.411485724,51273802.4110441,51316005.483956166,51358208.55686823,51400411.6297803,55451906.629338674,55494109.70225074,55536312.77516281,55578515.848074876,49248054.91126491,内蒙古,2004-12-01
29160007.77395073,29188682.306240052,29217356.83852937,29246031.370818693,31998786.470593486,32027461.00288281,32056135.535172127,32084810.06746145,34837565.16723624,34866239.69952556,34894914.23181488,34923588.7641042,37676343.863878995,37705018.396168314,37733692.92845764,37762367.46074696,33461187.617348835,内蒙古,2005-01-01
27771435.969769135,27798745.048134584,27826054.126500033,27853363.204865485,30475034.727948677,30502343.806314126,30529652.884679575,30556961.963045027,33178633.48612822,33205942.564493667,33233251.642859116,33260560.72122457,35882232.24430776,35909541.32267321,35936850.401038654,35964159.47940411,31867797.724586617,内蒙古,2005-02-01
33546514.912311345,33579502.922208466,33612490.93210559,33645478.94200271,36812327.89212646,36845315.90202359,36878303.91192071,36911291.92181783,40078140.87194158,40111128.88183871,40144116.89173583,40177104.90163295,43343953.8517567,43376941.86165383,43409929.87155095,43442917.88144807,38494716.3968797,内蒙古,2005-03-01
34322902.0801013,34356653.55134878,34390405.02259627,34424156.493843764,37664297.733602725,37698049.20485021,37731800.6760977,37765552.14734519,41005693.38710415,41039444.85835164,41073196.32959913,41106947.80084662,44347089.04060559,44380840.51185308,44414591.98310056,44448343.45434806,39385622.76722468,内蒙古,2005-04-01
35302901.59157891,35337616.74664477,35372331.90171063,35407047.056776494,38739701.94309925,38774417.09816512,38809132.253230974,38843847.40829684,42176502.2946196,42211217.44968546,42245932.60475132,42280647.75981718,45613302.64613994,45648017.80120581,45682732.95627166,45717448.11133753,40510174.851458214,内蒙古,2005-05-01
