中文,2000-01-01,2000-02-01,2000-03-01,2000-04-01,2000-05-01,2000-06-01,2000-07-01,2000-08-01,2000-09-01,2000-10-01,2000-11-01,2000-12-01,2001-01-01,2001-02-01,2001-03-01,2001-04-01,2001-05-01,2001-06-01,2001-07-01,2001-08-01,2001-09-01,2001-10-01,2001-11-01,2001-12-01,2002-01-01,2002-02-01,2002-03-01,2002-04-01,2002-05-01,2002-06-01,2002-07-01,2002-08-01,2002-09-01,2002-10-01,2002-11-01,2002-12-01,2003-01-01,2003-02-01,2003-03-01,2003-04-01,2003-05-01,2003-06-01,2003-07-01,2003-08-01,2003-09-01,2003-10-01,2003-11-01,2003-12-01,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01
上海,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
云南,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
内蒙古,284045.8877394259,216415.91408682978,280526.6156588038,250270.43769068003,256938.97417115333,245939.84265612756,248947.27353526597,249200.30891160012,261923.24392790237,256844.08590502795,265629.15787712974,273860.7149635006,238038.95377690918,206990.3945305694,255863.48695049473,253129.2428905457,283385.22224244074,311016.5265131096,263279.31464678637,271183.22233920736,304756.15350153233,343523.65033694817,369327.14482619386,500446.3495006533,180218.1528040835,156711.43717699483,323960.6072267846,318895.53216491174,336575.98100429075,348683.3531531726,335535.0757064231,375149.2419228796,384671.78225552535,398557.16010459256,462366.1489863175,544368.5687441698,372663.7866708378,324055.46657941735,401525.48334635876,407133.4228937223,433096.2904429287,460045.2788006413,494828.4491370421,475350.0729649826,548721.4454443435,577169.5366473106,642851.1589835726,649973.142600562,489408.1051403071,444916.4588787066,670093.9914205875,660481.8037417139,602305.6564479712,747668.8283564092,666712.2943045486,715983.4718729926,738156.2488400108,830064.7003560391,899645.9822532121,1044526.0545736444,709694.6741606891,675899.6895448854,816453.2449537792,835348.9133753577,859200.0878800862,935420.2538062427,846455.223491362,878085.7954854172,970482.3269975747,1114431.0629988622,1104280.9912426216,1077660.7098210778,999657.7953124155,908779.8132264004,1089125.6093219933,1037607.0873330045,1008796.6066937275,1096128.0631440121,1177313.6959695665,1204073.4288185758,1350248.4072511878,1436633.5861579564,1516315.1357301325,1846635.7241309695,1352380.717045227,1175983.2318834541,1502813.2493065954,1556631.5394920406,1505960.8672408173,1578585.1785016127,1611963.8737471108,1454089.916631766,1565342.2733005118,1495516.9514052742,1488653.949010721,1723196.3087833615,1638202.0228909636,1495749.6714392526,1768189.3157734883,1715227.655785332,1901425.1939005496,2055145.4906406712,1969602.0007068196,2002183.8306525145,2189721.098553026,2173987.9892900405,2192813.9319978864,1601006.9758748198,2104818.7309426703,1913471.5721230493,2452786.2556504905,2336727.805142307,2499915.857725714,2902427.9131055544,2685350.4222184108,2811335.797296849,2910645.135284797,3026728.4878335996,3083948.3967675776,1995395.5343798175,3333959.787461834,2540159.8335906398,3292652.6884881114,2937523.8694412736,3015795.139777409,2886693.9496142883,2921993.3644180554,2924963.3414742886,3074297.5003329953,3014681.398381321,3117795.2893024045,3214412.3554129787,4135177.2798991213,3150611.255324444,4083943.2554765525,3643469.849203741,3740551.277714083,3580424.478831214,3624207.051926194,3627890.774114729,3813112.93040699,3739169.8818933815,3867064.1116265715,3986900.199072342,4333942.364003337,3302051.319137024,4280245.6797033185,3818600.089575401,3920347.9197891504,3752524.324736985,3798411.3896673755,3802272.1769007826,3996397.384980535,3918900.124576623,4052941.8313364754,4178538.066023251,4436972.665454098,3380550.5962945335,4381999.456201582,3909379.219823325,4013545.889222836,3841732.6436085436,3888710.5763298245,3892663.1456034817,4091403.2693945663,4012063.675745215,4149291.940215006,4277873.959398671,4540002.966904856,3459049.8734520413,4483753.232699844,4000158.3500712477,4106743.8586565205,3930940.962480099,3979009.7629922726,3983054.11430618,4186409.153808596,4105227.2269138056,4245642.049093533,4377209.85277409,4167034.7932946975,3174883.646440212,3897816.809905121,3763335.8297471176,3709131.059891268,3788723.808786597,3697436.414163603,3643781.829993187,3977250.3849568143,3907513.9633465856,3712609.8251616396,3719455.9439726532,3477887.142650878,3130098.434332977,3647327.183320173,3372782.1854974213,3249218.259946719,3316354.161455122,3311722.3819000167,3375870.038534158,3400722.2750717644,3234924.488631503,3860264.5326519045,4051014.1637922474,3411928.193350244,3411928.193350244,4236783.386808821,3930538.091278282,3953597.3808913305,3954593.4625160843,3659354.868939074,3714338.574625481,3745764.9498864617,3487779.809075241,3679326.305515387,4325584.063655618,3873600.532469799,2993236.7763388143,4083785.2492466453,3844775.4633869845,3902896.8261913653,3561191.0248195925,3374923.760990642,3915646.670988213,3966596.246094367,4200326.799342833,4359550.44705972,4406665.107910573,4041325.353715144,3122842.320082461,4177914.9627858736,4169498.073056705,4587702.943209565,4395409.385550855,4392819.573326495,4291518.072089039,4173980.440368097,4339678.618645883,4509709.751991347,4452136.23408058,3012426.674256148,3514497.7801052476,4435601.279109669,4247092.831625022,4178114.179110825,4159437.6486466923,3988360.629595237,3989854.7520323675,3825102.8512980975,4257053.647872559,4604984.959399043,4870689.732802104,4516772.512972608,3839256.6289240923,4269056.431450843,4024269.372167609,3978897.854160076,3858371.9775648722,3796664.720911378,4063216.16369548,4086474.6696334803,4670377.718064127,4857541.4553553555,5323110.006765257,5367146.241062374,4089254.2716997894,5300648.366127059,4728947.317599647,4854951.643130995,4647119.2121261265,4703945.668818328,4708726.860617146,4949131.160751462,4853158.696206438,5019155.698971651,5174693.844676948
北京,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
吉林,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
四川,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
天津,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.737000000268,0.6699999997320001,0.6699999997320001,0.6699999997320001,0.6699999997320001,0.6699999997320001,0.6699999997320001,0.6699999997320001,0.6699999997320001,0.6699999997320001,0.6699999997320001,0.6699999997320001,0.7309090911241354,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.7309090911241354,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.7309090911241354,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.7309090911241354,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.7309090911241354,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.7309090911241354,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.7309090911241354,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.7309090911241354,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.7309090911241354,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.7309090911241354,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.7309090911241354,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.7309090911241354,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.7309090911241354,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422,0.6644628096054422
宁夏,84735.36315747863,64560.27657766323,75919.70969898591,80462.17338261091,83056.42486414786,82985.76431795815,83450.10505006203,78917.73573017842,79392.17082602369,79412.35955350648,78322.16826943646,72447.24857194813,69448.92791603532,60390.3720839647,86155.3,103917.00000000001,94228.79999999999,95026.10000000003,96165.1,73988.1,81083.40000000001,80674.70000000001,106898.5,91233.9,94241.10931461793,81948.79068538212,104124.70000000001,105726.0,96332.6,101531.80000000002,60708.700000000004,85023.0,104010.80000000002,99488.30000000002,107695.8,72413.6,102236.39071100962,88901.20928899042,117652.0,123936.6,110858.20000000001,118891.5,116519.70000000001,120814.40000000001,126100.70000000001,121343.70000000003,116754.20000000001,110891.70000000001,117555.00956655681,106868.1904334432,127340.20000000001,142448.7,138046.80000000002,132539.4,126154.3,132016.80000000002,127514.40000000001,151178.80000000002,157811.80000000002,127782.40000000001,127978.66098779823,121884.43901220184,136485.7,136244.5,135386.9,144056.7,149631.1,166495.0,150723.2,151507.1,157001.1,157557.2,154008.43338933642,140007.6666106636,170756.2,160756.31600000002,179513.1,185462.7,148666.30000000002,177395.90000000002,193958.30000000002,195251.40000000002,205589.50000000003,213937.7,179791.69537228835,156340.60462771173,198413.80000000005,192296.7,225649.30000000002,235431.30000000002,201509.20000000004,236228.6,220456.80000000002,193891.30000000002,232429.70000000007,224939.1,203457.5296516063,185765.57034839372,217595.90000000002,230540.30000000002,226460.0,228577.20000000007,204323.20000000004,200832.50000000003,248570.0,294947.4,317432.60000000003,282505.5,263519.5090958253,239563.18990417474,218533.90000000002,341653.10000000003,324172.80000000005,317411.01662000007,299272.70694000006,299932.2,354972.69999999995,379608.60000000003,357438.30000000005,287470.2,391934.4619106755,298616.73235818994,351158.5890531533,372169.27447715524,384168.71037486306,383841.87749048974,385989.63644494326,365025.6414329945,367220.0907995015,367313.47162360814,362270.9071218476,335097.08730680513,435658.2889327289,331930.1243162975,390333.4993945861,413688.1164305604,427026.1977155502,426662.9036727685,429050.26452533476,405747.5466383291,408186.8066398642,408290.60493780195,402685.49684916803,372480.1921493078,449166.5870478321,342222.16095729015,402436.4282452011,426515.1933974868,440266.8437177922,439892.2851487566,442353.67003099027,418328.4132457096,420843.3064949484,420950.3232289585,415171.4195924099,384029.54999545385,452344.3122962663,344643.28495183145,405283.5509738298,429532.6665087618,443381.6058253785,443004.3973615018,445483.195838406,421287.9672268848,423820.6526272001,423928.426474022,418108.6387456383,386746.44932045956,455522.03754470055,347064.4089463727,408130.67370245856,432550.1396200368,446496.3679329648,446116.50957424706,448612.72164582176,424247.5212080602,426797.99875945173,426906.5297190854,421045.8578988667,389463.34864546533,424343.59491790406,323309.40508209605,414663.00000000006,385323.7,404151.7050000001,435947.02400000003,436884.35400000005,444115.93200000003,391687.69500000007,441059.325,464570.429,426509.0020000001,323222.10497225804,290899.895027742,400412.1000000001,387461.0,404479.00000000006,410509.00000000006,397042.00000000006,389873.0,401665.00000000006,382235.0,376205.0,340494.0,360862.0,360862.0,433423.0,413055.00000000006,449101.0,422301.0,439319.0,407293.00000000006,407628.00000000006,419219.00000000006,409303.00000000006,415534.00000000006,463440.71786445606,358113.28213554405,428465.0,423172.0,403943.00000000006,426053.0,402402.00000000006,406154.00000000006,386925.0,397980.00000000006,441128.0,431078.0,444051.9486372121,343131.05136278813,411715.00000000006,400995.00000000006,403608.00000000006,418281.00000000006,410710.00000000006,416941.00000000006,418683.00000000006,396841.00000000006,398181.00000000006,339288.0,359233.38497461803,419105.615025382,493388.0,444813.0,461027.0,451111.0,448364.0,460089.0,480993.0,497609.0,472685.0,473154.0,491526.4869042841,417797.5130957161,460223.0,464913.0,475633.0,457007.0,476772.0,506922.0,465449.0,504778.0,525347.0,493321.0,562419.7301582401,428510.26984176005,503907.0,534057.0,551276.0,550807.0,553889.0,523806.0,526955.0,527089.0,519853.0,480859.0
