date,上海,云南,内蒙古,北京,吉林,四川,天津,宁夏,安徽,山东,山西,广东,广西,新疆,江苏,江西,河北,河南,浙江,海南,湖北,湖南,甘肃,福建,西藏,贵州,辽宁,重庆,陕西,青海,黑龙江
2010-11-01,0.0,44916814.3667269,88008565.51379865,153471.39947143954,19571686.31205258,124354132.19615267,19.66749106805098,35479415.15946978,59459750.79490563,28395413.475313306,383248792.2369729,430.1395989725849,2361776.635117784,18226758.152697485,5124491.075258413,11714215.578248957,43380161.42051548,79495320.99204428,23683.570587664224,917.1291264606123,8525860.508293094,59381112.11939629,8815617.66269433,10111740.811735094,0.0,224764194.92261443,14042971.954405805,10147329.821876474,90059640.61273266,3064726.933583064,34254767.73502512
2010-12-01,0.0,47852684.403147005,90735854.70488796,153471.39947143954,17803452.27643397,145830677.11141872,19.66749106805098,32818116.07159617,60424588.810833365,27068811.657536022,387129212.7546356,430.1395989725849,2331236.4200085024,19694083.88286054,3905358.1178380647,17055897.881930493,42417416.32371551,79914178.82841949,23683.570587664224,917.1291264606123,8047774.872314037,64704935.96458355,9424762.063945299,7697353.525717968,0.0,231099898.53034452,13831758.724085018,5173148.536642908,94054688.87147726,5154170.0129157,35214078.33510124
2011-01-01,0.0,29098448.4233937,110910968.37832706,1559727.3507471296,22775387.249436762,133636232.89356843,20.55628666768232,40540770.04941704,62565228.95174475,32565253.20591391,421492417.5174799,16666.518158482824,2467626.7415767773,17212855.6276361,5885015.101452332,11068772.75257506,46807169.4282756,74815176.04747877,28796.88532473767,194.2144965238649,532377.5359943039,51229501.02864744,9808693.485611036,6352364.966272905,0.0,178687787.45148888,16317844.455138287,26913146.786998544,90770361.60995573,3253968.1684187674,25072640.203470357
2011-02-01,0.0,22170246.37876191,84503594.80602856,1205243.862443686,17352675.96899711,101818082.02522977,18.687533319986173,30888205.697514713,47668745.784008205,24811621.4465044,321137079.4475052,15872.874433551327,1880096.5616983273,13114556.64556853,4483821.0217779,8433350.653769853,35662605.21585205,57002038.792885,21940.484018285944,168.88217084295684,405620.9790905185,39032000.71496071,7473290.261584042,4839897.108632872,0.0,136143075.91364422,12432643.372485941,31398671.193186495,69158370.62859201,2479213.838236637,19102963.930891242
2011-03-01,0.0,41287961.50338523,109536803.52927747,1228876.0947514735,13536854.993526462,162382286.1508953,18.687533319986173,36323010.587739944,60522059.6085017,29396400.981285445,454392679.7848583,18920.00624336826,2750600.457174045,15842209.627454588,5519957.809257719,17289697.641759567,47152447.60031064,67167739.33626613,21784.696092055845,1238.9196054695037,2381073.153676857,62639102.43412353,10705042.933433155,12151598.824183416,0.0,196583325.47094506,16789602.387170464,39526555.09922668,91053398.68039301,2820625.2583763823,25699529.767566156
2011-04-01,0.0,27018718.215774365,97722719.45793878,819250.7298343158,18308261.308076378,132878004.69401391,18.687533319986173,38496305.99586158,53012112.7318172,28036156.205801796,413695203.3089294,20234.157557713217,2950240.8129366776,13524238.450556181,5598908.338114802,8849703.058341388,43469181.109364495,70140806.66989647,21784.696092055845,2308.95704009605,3607686.596480086,60429310.48936479,8810382.08215548,11778523.421686554,0.0,202859080.55513412,14309837.2649461,41261147.15306764,89977311.74828309,2235606.686268689,24034323.654448785
2011-05-01,0.0,23531540.634642504,100326572.81628767,819250.7298343158,20023823.129038148,121786714.61317153,18.687533319986173,39737499.151166625,58647645.69901827,28398092.681149773,406936515.25131994,21542.02106672638,2950240.8129366776,13995006.291125499,5967344.139447856,11307953.907880662,45139371.019673415,71564173.18373083,21784.696092055845,3378.9944747225964,3824147.792268891,55329790.61684455,9216082.087837452,11272206.804012245,0.0,207630022.43112513,14742089.900930168,39711086.16878425,92928617.19479361,1759234.4204095663,23920889.99551708
2011-06-01,0.0,26432916.593587384,96031758.5615881,819250.7298343158,21873413.21726255,129035923.81633644,18.687533319986173,39703692.33370697,58530878.930886514,28767983.804307625,438083089.5881136,29464.65578478687,3160972.299575012,16471892.749655243,5572591.49516244,11553778.992834587,43601911.433362536,68624794.9983569,21784.696092055845,4449.031909349144,3535532.864550485,57029630.574351296,10836790.873422667,9353533.30545697,0.0,222250650.76077536,15674845.589106305,39969429.66616482,92514626.64584514,3062990.0953924283,26375594.374799088
2011-07-01,0.0,26980033.202988442,97206065.55047192,409625.3649171579,20613547.504993763,129760844.73665294,18.687533319986173,39925851.41987052,60220924.259109266,28712301.269638702,419558852.88013244,18178.04521421657,2828238.3733039577,18368414.621663027,5677858.866971884,18191056.286590636,43115233.578703,71479950.31308976,21784.696092055845,5519.06934397569,7143219.461030572,49635326.75919696,9274636.727832792,9540071.006705398,0.0,167034266.10996798,15253968.02249024,35429965.35504916,88614172.13589184,3138206.7689491315,23090555.61213703
2011-08-01,0.0,28593750.879201572,97304867.89134207,409625.3649171579,22195081.058692887,136430117.20356476,18.687533319986173,37757385.55710023,59532614.889069445,30064591.397312503,411415532.63415015,4464.341785573767,2839329.5041796593,17822423.560008038,5552853.862948167,15896688.82702064,44719058.3270129,71370460.58125632,21784.696092055845,4357.160008401861,5844452.2862977395,58304510.54248135,8226926.919344802,9833201.68009579,0.0,171736807.3855864,15242592.95312224,39526555.09922668,89483985.03141765,3142385.473035615,23684947.98493915
2011-09-01,0.0,35540473.889475346,102272773.09321958,122887.6094751474,27127321.293957967,145056676.15533105,18.687533319986173,37984374.18861515,56988328.46767224,29583335.204816815,425502826.41806406,408.70734656661267,3449341.702343258,18541776.747079022,5375215.173019731,17371639.336744204,44641632.30468068,68869041.32321605,21784.696092055845,2904.773338934575,6493835.873664156,59069438.523359366,8919126.413575387,10526055.999018528,0.0,195488915.86498293,15669158.054422306,34581122.43508442,92833413.79329327,3129849.360776164,29823977.606322795
2011-10-01,0.0,31152488.153471075,100289521.93846135,122887.6094751474,21498134.06892716,134472830.71871018,18.687533319986173,37994033.27931792,55175370.75194237,30160047.171030644,392814796.91023636,408.70734656661267,2517686.708784308,18029162.876236886,5177838.850877025,8603877.973387461,42916138.092705905,64068337.69667417,21784.696092055845,871.4320016803721,2164611.957888052,57624574.559478655,8586619.70788758,10606000.728124999,0.0,197164730.57411247,13917397.37175005,4170402.1720005767,90565841.86664882,3196708.6261599017,25826575.46556966
2011-11-01,0.0,37286825.89524025,103719815.71054707,122887.6094751474,21658967.989642326,146071565.44377413,18.687533319986173,37472442.38136872,56810105.50578693,29456060.839859284,428769334.39836854,408.70734656661267,2573142.3631628165,19059372.28819173,4894932.789139142,10242711.87308031,42363095.07604733,68734284.73019034,21784.696092055845,871.4320016803721,7720449.316467386,61619198.4596195,9230720.747836286,11272206.804012245,0.0,225670680.77940688,14747777.435614167,9411084.547434928,91894362.06031269,4057521.6679755086,31593542.685657334
2011-12-01,0.0,39723981.700753964,106933979.36197937,122887.6094751474,19702155.287607815,171298813.4707882,18.687533319986173,34661646.98686473,57731948.41209031,28079906.768755946,433110653.5525209,408.70734656661267,2539868.970535711,20593726.731528733,3730412.488497169,14913388.487204935,41422921.947727755,69096443.07394698,21784.696092055845,871.4320016803721,7287526.924889772,67143678.32151636,9868548.076356921,8580734.257427763,0.0,232031936.61406168,14525963.58293814,4797807.808496237,95970798.61546358,6823823.773227607,32478325.2253246
2012-01-01,0.0,27515308.60489391,114645923.12043133,1557822.0929780814,20104176.473918892,125193328.96018723,20.27401602478904,41223852.37875815,63660501.82648995,32555133.267999046,433828580.5523258,16437.66024890796,2446235.839362851,19542669.23442774,5805258.518853196,10962375.279361162,43095517.19440237,68339471.12497903,27643.480141813132,191.54762133968234,514494.30900285,47051912.47799805,9787573.547781732,5776720.200176083,0.0,188278517.56128135,15207072.063443786,26828204.503540028,98005647.74347013,2773181.115713179,23544748.922720198
2012-02-01,0.0,20964044.614411082,87349274.60452278,1203771.6178033524,15317467.76266457,95385393.32541601,18.430923644824606,31408649.37609574,48503239.401391424,24803911.01763048,330536060.7908276,15654.914519713058,1863798.7314688119,14889652.723806027,4423054.101809437,8352285.912416383,32834679.709312133,52068168.38443533,21061.699118558437,166.56314894431796,391995.66331151227,35849076.11055015,7457198.880409115,4401310.620950896,0.0,143450298.8415639,11586340.599352662,31299571.862668917,74670969.57774748,2112899.8939635023,17938856.29046598
2012-03-01,0.0,39041635.00069285,113225482.92463796,1227374.9825695266,11949185.263510127,152123256.74869195,18.430923644824606,36935026.75444599,61581564.56554472,29387265.79197892,467691761.68218327,18660.204343725727,2726756.565220032,17986502.030188117,5445148.66036545,17123502.14901287,43413415.96037217,61353966.20583857,20912.15098526168,1221.9072608188153,2301089.9297210737,57531100.36700569,10681992.988856358,11050433.462937864,0.0,207134564.84531593,15646716.94966867,39401802.840639085,98311245.63832942,2403866.385956093,24133436.722215135
2012-04-01,0.0,25548728.887483254,101013556.60224846,818249.9883796845,16160977.29698498,124483004.29480015,18.430923644824606,39144940.60094256,53940147.84142861,28027443.724483762,425803158.90350646,19956.310261917384,2924666.3159214854,15354786.236770762,5523029.213314657,8764636.171058718,40022220.202735774,64069696.622222394,20912.15098526168,2277.251372693312,3486499.8935167785,55501509.30928226,8791411.694091003,10711165.7689003,0.0,213747159.25191224,13335751.980137654,41130920.23887443,97149384.0467353,1905286.691091126,22569705.917650696
2012-05-01,0.0,22251275.844324745,103705095.37702376,818249.9883796845,17675329.488796163,114092442.56151894,18.430923644824606,40407046.95327503,59674336.98710328,28389267.72489913,418846658.7991907,21246.214716385628,2924666.3159214854,15889273.97044353,5886471.793744294,11199257.329686144,41559969.630372725,65369862.175675295,20912.15098526168,3332.5954845678093,3695689.887127785,50817837.63761289,9196238.152352016,10250731.041277887,0.0,218774172.4383982,13738580.736294437,39585751.500025846,100335937.41992767,1499300.368129653,22463184.745677643
2012-06-01,0.0,24994798.582293384,99265652.17262162,818249.9883796845,19307990.44559259,120883659.38065702,18.430923644824606,40372670.515662864,59555526.08877413,28759043.901147805,450904825.3806532,29060.059007875967,3133571.05277302,18701414.72369328,5497069.028998256,11442719.44554888,40144425.45526321,62684904.908485584,20912.15098526168,4387.939596442307,3416769.8956464413,52379061.52816935,10813457.251075143,8505925.757656122,0.0,234179535.42924234,14607842.789053805,39843279.62316726,99888947.77275947,2610420.8309715795,24768302.907174528
2012-07-01,0.0,25512148.584310334,100479504.24456573,409124.99418984225,18195888.054731265,121562781.0625708,18.430923644824606,40598572.819971405,61275157.51195903,28703378.670314685,431838424.69859207,17928.43162436394,2803721.468270598,20854636.736489296,5600909.766263863,18016196.57384291,39696339.52932929,65292929.302689895,20912.15098526168,5443.283708316803,6903269.78916322,45587737.604248725,9254666.713338146,8675559.604674898,0.0,175999515.43224123,14215614.789637994,35318142.60225354,95677588.86703503,2674523.9345970764,21683449.766834892
2012-08-01,0.0,27038069.802380525,100581633.77910268,409124.99418984225,19591931.481557183,127810700.53617777,18.430923644824606,38393569.89313371,60574798.53233466,30055248.56197655,423456767.24409956,4403.03924361757,2814716.454420677,20234744.084525958,5477598.890760951,15743883.492457327,41172986.33070248,65192916.567808904,20912.15098526168,4297.329243408003,5648129.827497178,53549979.4460867,8209212.818550678,8942127.07856156,0.0,180954456.74508592,14205014.032897025,39401802.840639085,96616734.36265332,2678085.2181318253,22241620.707973693
2012-09-01,0.0,33606847.10071687,105716834.43753761,122737.49825695266,23945694.033014346,135892248.55095202,18.430923644824606,38624383.11710113,57985971.589794464,29574141.924061593,437956365.3675831,403.09514202132704,3419440.6926751193,21051463.96539737,5302367.646625234,17204656.187633783,41101699.93339482,62908010.24014317,20912.15098526168,2864.8861622720033,6275699.808330199,54252530.1968371,8899921.878779523,9572195.653202755,0.0,205981414.86705393,14602542.410683323,34471978.76907454,100233145.37563114,2667401.3675275766,28006546.53515537
2012-10-01,0.0,29457595.56938905,103666796.8015724,122737.49825695266,18976725.90363391,125977071.9950105,18.430923644824606,38634204.95641889,56141276.06310526,30150674.671976194,404311628.5868907,403.09514202132704,2495861.8560683345,20469466.210953683,5107666.264252215,8521174.055195974,39513031.650538124,58522836.479976684,20912.15098526168,859.4658486816006,2091899.9361100672,52925489.88986412,8568131.121751165,9644895.873353662,0.0,207747175.77126768,12970025.872574262,4157239.7021402614,97784825.77511384,2724381.9040835723,24252740.43482496
2012-11-01,0.0,35258186.50109421,107212606.57877633,122737.49825695266,19118696.421616193,136843018.9056314,18.430923644824606,38103825.63325971,57804628.63971315,29446907.110728707,441318476.9063978,403.09514202132704,2550836.786818739,21639117.674694728,4828594.282850888,10144254.827614255,39003843.09834046,62784917.6433666,20912.15098526168,859.4658486816006,7461109.7721259035,56594366.03267177,9210845.292598547,10250731.041277887,0.0,237783129.11131123,13743881.114664925,9381381.628723597,99219242.0296154,3458006.312242025,29668276.81793502
2012-12-01,0.0,37562745.60098785,110535007.9991808,122737.49825695266,17391388.452831566,160476453.4362317,18.430923644824606,35245670.39179083,58742609.415995836,28071180.691566925,445786856.99604046,403.09514202132704,2517851.8283684966,23381151.7696282,3679856.1268500714,14770035.029006358,38138222.55960446,63115728.99720371,20912.15098526168,859.4658486816006,7042729.7849038895,61668343.676980294,9847299.260483129,7803156.962864016,0.0,244485813.35995924,13537166.358216047,4782665.144055168,103620610.47176671,5815576.012246372,30499141.959324844
2013-01-01,0.0,23911063.565792907,112703230.86062478,1474223.439419686,16036783.452285433,106284773.32821107,19.467667239837397,39864323.167807676,63250919.6825074,30200363.91732129,417824920.6003919,15783.893015373735,2229920.3018609583,20578342.564360578,5484317.620601696,10302619.713704057,37734287.18050753,59336319.078137554,26544.029169843314,183.92928901032144,428171.3895825047,38764820.99232007,9094204.363736821,4631136.833437865,0.0,179570121.53921974,13102584.551309578,24947884.959437054,100000750.11865334,1918040.7634628594,20793598.212827694
2013-02-01,0.0,18217953.16088677,85869128.1234685,1139172.6582085565,12218501.65640392,80978874.77405517,17.697879295428343,30372817.598148987,48191176.816049784,23009801.03932276,318342796.08702797,15032.279059325834,1698986.8936625156,15678737.16426933,4178527.7035724577,7849615.006134723,28749933.039255854,45208623.97988007,20224.02218900972,159.93851213803586,326225.82005951036,29535101.656396292,6928917.598258053,3528485.200211992,0.0,136815330.45549285,9982921.545313576,29105865.731956128,76191047.5752088,1461364.3886350126,15842741.46757437
2013-03-01,0.0,33927550.281882495,111306860.23572218,1161509.3767236639,9531676.005269293,129147343.51880437,17.697879295428343,35716939.53351995,61185357.99285228,27261633.799705822,450438910.55201256,17918.040922274588,2485635.1645148504,18939705.51677387,5144116.26077545,16092947.58775623,38012638.25065066,53271095.83334552,20080.421962404373,1173.308925201435,1915008.3013989606,47398345.56695289,9925261.534783615,8859018.207962701,0.0,197554025.10082117,13481387.536544323,36640232.27245703,100312569.07423638,1662608.2198732244,21313499.17315091
2013-04-01,0.0,22202087.18084908,99301866.82553847,774339.5844824425,12891355.864552325,105681732.44195014,17.697879295428343,37853972.21402572,53593105.00064413,26000170.024912246,410095551.6433412,19162.597436982265,2666044.1683909283,16168520.65562017,5217691.225172719,8237148.528330202,35043318.86583558,55629051.54860206,20080.421962404373,2186.6793382648334,2901527.729392366,45726219.40041176,8168612.394226087,8587030.80684104,0.0,203860768.94320115,11490234.092799973,38248160.29935289,99127055.4495769,1317770.9594550743,19932486.77969287
2013-05-01,0.0,19336569.281254936,101947797.07449435,774339.5844824425,14099330.645418135,96860507.63910322,17.697879295428343,39074455.32267014,59290401.23129457,26335822.666743286,403395672.3960083,20401.19913583009,2666044.1683909283,16731333.828581754,5561041.059026621,10525245.341755258,36389766.995286256,56757931.19698268,20080.421962404373,3200.049751328233,3075619.3931559077,41867466.70839392,8544760.223440394,8217905.048175927,0.0,208655269.0304602,11837315.885746237,36811288.44553105,102378477.53543921,1036974.9045431521,19838412.36596956
2013-06-01,0.0,21720716.5035797,97583580.8970663,774339.5844824425,15401678.456039088,102626014.04619272,17.697879295428343,39041212.59208449,59172354.74450902,26678852.289713465,434271233.6359813,27904.26711923521,2856475.8947045663,19692505.35870344,5193166.237040297,10754055.023097765,35150321.36618927,54426694.52665824,20080.421962404373,4213.420164391632,2843497.1748045185,43153717.6057332,10047412.633961456,6819112.6995502375,0.0,223348091.87851188,12586281.8599987,37050767.087834686,101922388.51361984,1805469.370617887,21874182.67894178
2013-07-01,0.0,22170298.551218092,98776864.06467843,387169.79224122124,14514571.976340758,103202564.68690169,17.697879295428343,39259664.82164731,60880922.31640531,26627213.421739455,415908180.3282091,17215.372650812846,2555794.2215777705,21959838.4269201,5291266.189569982,16931916.41934541,34757978.864892416,56691133.58465247,20080.421962404373,5226.79057745503,5745024.904196884,37558526.202307306,8599049.600852765,6955106.400111068,0.0,167859056.81844297,12248333.79844576,32842785.230213556,97625298.9143179,1849805.5898145058,19149787.65751501
2013-08-01,0.0,23496338.53011109,98877262.99902615,387169.79224122124,15628173.727451432,108506830.58142404,17.697879295428343,37127381.102653764,60185069.34166936,27881300.215393897,407835716.87740445,4227.919260490183,2565816.9440153306,21307094.260183703,5174772.495940978,14796359.393482026,36050925.744166225,56604296.68862319,20080.421962404373,4126.413613780288,4700474.921615632,44118405.77873768,7627657.526438506,7168810.786706658,0.0,172584818.5531965,12239200.067052437,36640232.27245703,98583562.6082451,1852268.7131032073,19642737.585425105
2013-09-01,0.0,29204668.165277254,103925446.9166982,116150.93767236636,19101101.222440638,115367783.20586047,17.697879295428343,37350582.293728806,57612898.52434189,27434992.856475696,421800434.0635546,387.06303088994645,3117066.6780811246,22167096.611248814,5009228.826047133,16169217.48153707,35988507.6189599,54620407.60241586,20080.421962404373,2750.942409186859,5222749.912906258,44697218.68254035,8269435.52370621,7673930.245932603,0.0,196454211.46073297,12581714.994302036,32055926.834073048,102273592.95202428,1844879.3432371044,24734044.85613011
2013-10-01,0.0,25598929.31856131,101910147.47411397,116150.93767236636,15137433.972724698,106950143.85150985,17.697879295428343,37360080.216753274,55780071.49267138,27969823.989063624,389396830.1882254,387.06303088994645,2275157.9933260935,21554255.600690648,4825291.415053968,8008338.846987695,34597475.114361845,50812943.699593656,20080.421962404373,825.2827227560574,1740916.637635419,43603905.41980195,7961149.416257378,7732213.260458672,0.0,198138301.09711787,11175120.35973034,3865869.5114730573,99775432.87432365,1884289.3158563215,21418862.51652101
2013-11-01,0.0,30639697.731476538,105395872.97599936,116150.93767236636,15250681.608430864,116174954.10285299,17.697879295428343,36847192.37343189,57432722.307669185,27316961.158249404,425038519.4496451,387.06303088994645,2325271.6055138917,22785893.31675896,4561647.79263044,9533736.722604403,34151631.36288813,54513531.42268752,20080.421962404373,825.2827227560574,6209269.340899661,46626595.0285493,8558332.567793489,8217905.048175927,0.0,226785009.50378713,11841882.751442896,8723864.826775482,101239049.56106807,2391692.713328742,26201605.710213598
2013-12-01,0.0,32642381.398229323,108661975.80899906,116150.93767236636,13872835.374005798,136238916.3995244,17.697879295428343,34083296.77331107,58364668.25597625,26040743.42117753,429342063.8445081,387.06303088994645,2295203.4382012133,24620247.361967083,3476417.067770777,13881120.668112006,33393696.98538276,54800761.15570744,20080.421962404373,825.2827227560574,5861086.013372578,50806910.44490198,9149699.000321131,6255710.225798222,0.0,233177676.28679916,11663774.989273105,4447460.499924755,105730016.7236521,4022280.330448853,26935386.13725533
2014-01-01,0.0,20240200.933901243,109064400.37831907,1373783.556930239,12076292.35466646,87345372.29199772,18.411585143884356,37966618.61796747,61826906.58618858,27559586.140166264,396341696.8366815,14927.64831935469,1996385.7479893705,21176595.07154035,5101638.312474156,9532107.142003898,32237918.87821057,50173278.53333018,25104.068561550066,173.95149215093792,342656.54738519917,30594228.54736335,8313265.665388048,3513760.1527427607,0.0,168674903.74791226,10973485.38426049,22825337.43135212,100149257.97838241,1109553.2368545772,17949315.14000726
2014-02-01,0.0,15421105.446278041,83096685.85612038,1061560.0217070647,9200984.634963185,66548854.962364554,16.737804663476908,28926947.467484873,47106214.45886129,20997779.87932107,301974625.62923056,14216.807920419287,1521055.8053119457,16134548.59750796,3886962.516941376,7262557.809683225,24562223.863931745,38227259.76756545,19126.909346528824,151.2621670453529,261071.65469064453,23309888.37596895,6333916.686278754,2677150.5878490284,0.0,128514212.15293191,8360750.754229529,26629560.28712258,76304196.42051734,845373.8932568763,13675668.65400555
2014-03-01,0.0,28718941.464516502,107713114.1396909,1082374.923838801,7177705.330502989,106133949.83059472,16.737804663476908,34016667.378545456,59807848.36102199,24877824.22362615,427278779.52544326,16946.02296144539,2225320.166374301,19490319.652738348,4785175.187740883,14889387.835319258,32475725.390256528,45044680.40059054,18991.099145632485,1109.6592575930065,1532540.8206540644,37408035.94396979,9072958.187098546,6721560.232642512,0.0,185567653.92407274,11290734.93191346,33522908.516763538,100461540.00614901,961789.9510387982,18398100.67885051
2014-04-01,0.0,18793589.18752792,96095723.95638253,721583.282559201,9707668.79353176,86849790.19619648,16.737804663476908,36051968.577899985,52386525.17893743,23726665.262121603,389009747.3600627,18123.064769003417,2386835.339740179,16638571.049103511,4853616.310807499,7621108.465471466,29938916.439997226,47038507.63336903,18991.099145632485,2068.05634814066,2322031.5464455523,36088349.46562078,7467156.249706227,6515196.541289453,0.0,191491743.08466208,9623133.160126783,34994035.22104728,99274265.8137851,762307.5908233437,17205992.107321892
2014-05-01,0.0,16367989.928511743,98656225.4951725,721583.282559201,10617318.577991545,79600462.37294602,16.737804663476908,37214351.707309134,57955554.11344767,24032967.79281435,382654354.5183121,19294.474797577906,2386835.339740179,17217746.297423933,5173008.218451706,9738083.03921354,31089241.219243944,47993059.48135647,18991.099145632485,3026.453438688313,2461353.439232286,33042919.13096923,7811003.463673229,6235131.531596012,0.0,195995342.20129544,9913816.037777672,33679411.35764478,102530516.48077779,599871.9546479025,17124785.801359452
2014-06-01,0.0,18386119.26446024,94432916.0400853,721583.282559201,11598034.751862247,84338585.13324043,16.737804663476908,37182691.466430284,57840165.29146767,24346002.24725857,411942392.9508961,26390.516316827223,2557323.5782930483,20265004.852608204,4830802.6031186255,9949780.496587748,30030332.9787453,46021825.191725604,18991.099145632485,3984.8505292359673,2275590.9155166415,34058062.57585308,9184619.91122185,5173832.547494564,0.0,209796694.33291355,10541079.089550644,33898515.33487854,102073750.13599439,1044432.6431280576,18882090.262386665
2014-07-01,0.0,18766680.796381954,95587671.87240128,360791.6412796005,10930010.691399604,84812397.40926988,16.737804663476908,37390744.47791986,59510266.66223137,24298878.78099814,394523509.23125917,16281.473041388716,2288131.622683253,22598253.710127622,4922057.4338741135,15665611.845691346,29695139.00333567,47936577.12348738,18991.099145632485,4943.2476197836195,4597622.461962192,29642188.590608343,7860630.896616925,5277014.393171095,0.0,157674394.87911817,10258045.761311619,30048545.449199818,97770279.06876649,1070080.3751557593,16530355.641714381
