date,province,value,sector,department
2013-04-01,Jiangxi,11.22911713234186,Manure management,Livestock
2013-04-01,Sichuan,17.100542591526843,Manure management,Livestock
2013-04-01,Tianjin,0.9059976113638072,Manure management,Livestock
2013-04-01,Tibet,0.257876647599034,Manure management,Livestock
2013-04-01,Xinjiang,1.2343353332332345,Manure management,Livestock
2013-04-01,Yunnan,14.832589316417035,Manure management,Livestock
2013-04-01,Zhejiang,3.145535433661657,Manure management,Livestock
2013-04-01,Shanxi,2.1247904139754406,Manure management,Livestock
2013-04-01,Jiangsu,10.175684903819947,Manure management,Livestock
2013-04-01,Shandong,16.037859557297846,Manure management,Livestock
2013-04-01,Hunan,19.457279187778525,Manure management,Livestock
2013-04-01,Anhui,8.988164142248037,Manure management,Livestock
2013-04-01,Beijing,1.08366761291593,Manure management,Livestock
2013-04-01,Chongqing,6.481679737717828,Manure management,Livestock
2013-04-01,Fujian,5.478686488395402,Manure management,Livestock
2013-04-01,Gansu,2.0462305147579047,Manure management,Livestock
2013-04-01,Guangdong,14.821848213822284,Manure management,Livestock
2013-04-01,Guangxi,15.12582021047558,Manure management,Livestock
2013-04-01,Inner Mongolia,2.751372498084086,Manure management,Livestock
2013-04-01,Hainan,3.006278162296358,Manure management,Livestock
2013-04-01,Hebei,10.407554637875387,Manure management,Livestock
2013-04-01,Heilongjiang,6.82402080243544,Manure management,Livestock
2013-04-01,Henan,21.704531679198304,Manure management,Livestock
2013-04-01,Hubei,14.737364086555658,Manure management,Livestock
2013-04-01,Guizhou,5.248226048340941,Manure management,Livestock
2013-05-01,Ningxia,0.4296457104753489,Manure management,Livestock
2013-05-01,Liaoning,7.909562703396056,Manure management,Livestock
2013-05-01,Qinghai,7.588516809066727,Manure management,Livestock
2013-05-01,Shaanxi,4.113787518356322,Manure management,Livestock
2013-05-01,Shandong,15.68150021879219,Manure management,Livestock
2013-05-01,Shanghai,0.9882919183940324,Manure management,Livestock
2013-05-01,Tianjin,1.0863366077772847,Manure management,Livestock
2013-05-01,Sichuan,16.608796294691523,Manure management,Livestock
2013-05-01,Jilin,5.650904507969386,Manure management,Livestock
2013-05-01,Tibet,0.25660785603769426,Manure management,Livestock
2013-05-01,Xinjiang,1.548845562224325,Manure management,Livestock
2013-05-01,Yunnan,13.879308982122035,Manure management,Livestock
2013-05-01,Zhejiang,3.0565420050743404,Manure management,Livestock
2013-05-01,Shanxi,2.5399917158079286,Manure management,Livestock
2013-05-01,Jiangxi,10.75880153270896,Manure management,Livestock
2013-05-01,Jiangsu,10.003777693460158,Manure management,Livestock
2013-05-01,Inner Mongolia,3.4464431166938727,Manure management,Livestock
2013-05-01,Beijing,1.303233480932758,Manure management,Livestock
2013-05-01,Chongqing,6.563125629685509,Manure management,Livestock
2013-05-01,Fujian,5.228522152480246,Manure management,Livestock
2013-05-01,Gansu,2.4060947211621007,Manure management,Livestock
2013-05-01,Guangdong,14.133148278004992,Manure management,Livestock
2013-05-01,Guangxi,13.640466925268523,Manure management,Livestock
2013-05-01,Anhui,8.77982626871815,Manure management,Livestock
2013-05-01,Hainan,3.04039138150733,Manure management,Livestock
2013-05-01,Hebei,12.446905810920901,Manure management,Livestock
2013-05-01,Heilongjiang,6.83971766557781,Manure management,Livestock
2013-05-01,Henan,20.958057424275772,Manure management,Livestock
2013-05-01,Hubei,14.130003181191892,Manure management,Livestock
2013-05-01,Hunan,18.284132383651542,Manure management,Livestock
2013-05-01,Guizhou,4.971010979651208,Manure management,Livestock
2013-06-01,Jilin,5.924425682245912,Manure management,Livestock
2013-06-01,Liaoning,8.352272123014403,Manure management,Livestock
2013-06-01,Ningxia,0.4493488575900883,Manure management,Livestock
2013-06-01,Qinghai,8.04690342511922,Manure management,Livestock
2013-06-01,Shaanxi,4.297397893973216,Manure management,Livestock
2013-06-01,Shandong,17.94824988098828,Manure management,Livestock
2013-06-01,Tianjin,1.171649255936183,Manure management,Livestock
2013-06-01,Shanxi,2.6683619918459085,Manure management,Livestock
2013-06-01,Sichuan,17.233865047064754,Manure management,Livestock
2013-06-01,Tibet,0.2598287903412898,Manure management,Livestock
2013-06-01,Xinjiang,1.5929921479739708,Manure management,Livestock
2013-06-01,Yunnan,14.632910701215494,Manure management,Livestock
2013-06-01,Jiangxi,12.159187389495964,Manure management,Livestock
2013-06-01,Shanghai,1.0479748931649706,Manure management,Livestock
2013-06-01,Zhejiang,3.428081802049115,Manure management,Livestock
2013-06-01,Jiangsu,11.15351767351131,Manure management,Livestock
2013-06-01,Hunan,21.08559579833196,Manure management,Livestock
2013-06-01,Anhui,9.826005637664219,Manure management,Livestock
2013-06-01,Beijing,1.385049404104478,Manure management,Livestock
2013-06-01,Chongqing,6.857074451066654,Manure management,Livestock
2013-06-01,Fujian,5.863557420307341,Manure management,Livestock
2013-06-01,Gansu,2.5493851997037265,Manure management,Livestock
2013-06-01,Guangdong,15.7038483622725,Manure management,Livestock
2013-06-01,Inner Mongolia,3.630621835008842,Manure management,Livestock
2013-06-01,Guizhou,5.25332274147149,Manure management,Livestock
2013-06-01,Hainan,3.231340989122334,Manure management,Livestock
2013-06-01,Hebei,13.557193803380208,Manure management,Livestock
2013-06-01,Heilongjiang,8.677704184398785,Manure management,Livestock
2013-06-01,Henan,24.203466895328262,Manure management,Livestock
2013-06-01,Hubei,16.109668423143727,Manure management,Livestock
2013-06-01,Guangxi,15.810941983856864,Manure management,Livestock
2013-07-01,Jilin,6.26169263696745,Manure management,Livestock
2013-07-01,Liaoning,8.835311072429656,Manure management,Livestock
2013-07-01,Ningxia,0.4766935025229443,Manure management,Livestock
2013-07-01,Qinghai,9.447632778620946,Manure management,Livestock
2013-07-01,Shaanxi,4.592169033056042,Manure management,Livestock
2013-07-01,Shandong,19.99596153199087,Manure management,Livestock
2013-07-01,Tianjin,1.2450893808224104,Manure management,Livestock
2013-07-01,Shanxi,2.813453890643379,Manure management,Livestock
2013-07-01,Sichuan,23.21627394540796,Manure management,Livestock
2013-07-01,Tibet,0.2689469451956373,Manure management,Livestock
2013-07-01,Xinjiang,1.6849468614306276,Manure management,Livestock
2013-07-01,Yunnan,15.563090383943786,Manure management,Livestock
2013-07-01,Jiangxi,12.9620920042681,Manure management,Livestock
2013-07-01,Shanghai,1.1668290319827692,Manure management,Livestock
2013-07-01,Zhejiang,3.6110962460488367,Manure management,Livestock
2013-07-01,Jiangsu,11.843727444382571,Manure management,Livestock
2013-07-01,Hunan,23.501787848527382,Manure management,Livestock
2013-07-01,Inner Mongolia,3.83466655131966,Manure management,Livestock
2013-07-01,Anhui,10.476348594790155,Manure management,Livestock
2013-07-01,Beijing,1.452189199425913,Manure management,Livestock
2013-07-01,Chongqing,7.435315333109581,Manure management,Livestock
2013-07-01,Gansu,2.6678314496551607,Manure management,Livestock
2013-07-01,Guangdong,16.919202235460478,Manure management,Livestock
2013-07-01,Fujian,6.212414848064202,Manure management,Livestock
2013-07-01,Guizhou,7.028666461368883,Manure management,Livestock
2013-07-01,Hainan,3.478604377249673,Manure management,Livestock
2013-07-01,Hebei,14.584763795698017,Manure management,Livestock
2013-07-01,Heilongjiang,9.167640496031593,Manure management,Livestock
2013-07-01,Henan,27.129255556374506,Manure management,Livestock
2013-07-01,Hubei,17.8793975194313,Manure management,Livestock
2013-07-01,Guangxi,16.971025390056422,Manure management,Livestock
2013-08-01,Shandong,21.814769730560574,Manure management,Livestock
2013-08-01,Liaoning,9.382159125606442,Manure management,Livestock
2013-08-01,Ningxia,0.4879375459594507,Manure management,Livestock
2013-08-01,Qinghai,10.499642083441174,Manure management,Livestock
2013-08-01,Shaanxi,4.689996768242034,Manure management,Livestock
2013-08-01,Shanghai,1.3691833296221638,Manure management,Livestock
2013-08-01,Jilin,6.581908060778525,Manure management,Livestock
2013-08-01,Sichuan,24.189560055374614,Manure management,Livestock
2013-08-01,Tianjin,1.3123106969848624,Manure management,Livestock
2013-08-01,Tibet,0.276635829818284,Manure management,Livestock
2013-08-01,Xinjiang,1.7661017515003399,Manure management,Livestock
2013-08-01,Yunnan,15.792450825210098,Manure management,Livestock
2013-08-01,Zhejiang,4.069879628202207,Manure management,Livestock
2013-08-01,Shanxi,2.8945691002021956,Manure management,Livestock
2013-08-01,Jiangxi,13.793445365449612,Manure management,Livestock
2013-08-01,Guizhou,7.379740278934243,Manure management,Livestock
2013-08-01,Inner Mongolia,4.05616383078504,Manure management,Livestock
2013-08-01,Beijing,1.536971138908171,Manure management,Livestock
2013-08-01,Chongqing,7.871134778447533,Manure management,Livestock
2013-08-01,Fujian,6.437876842914189,Manure management,Livestock
2013-08-01,Gansu,2.7574053398384826,Manure management,Livestock
2013-08-01,Guangdong,16.971204039876085,Manure management,Livestock
2013-08-01,Guangxi,17.31225623599506,Manure management,Livestock
2013-08-01,Anhui,11.537057748736855,Manure management,Livestock
2013-08-01,Hainan,3.750489379494902,Manure management,Livestock
2013-08-01,Hebei,15.679435137651,Manure management,Livestock
2013-08-01,Heilongjiang,9.567248325790779,Manure management,Livestock
2013-08-01,Henan,28.796605584594797,Manure management,Livestock
2013-08-01,Hubei,19.635879019454332,Manure management,Livestock
2013-08-01,Hunan,26.129921872759784,Manure management,Livestock
2013-08-01,Jiangsu,13.392320594698104,Manure management,Livestock
2013-09-01,Jilin,6.4926880197130465,Manure management,Livestock
2013-09-01,Liaoning,9.338928400421283,Manure management,Livestock
2013-09-01,Ningxia,0.4352355064358192,Manure management,Livestock
2013-09-01,Qinghai,11.456173885890033,Manure management,Livestock
2013-09-01,Shaanxi,4.014923049336358,Manure management,Livestock
2013-09-01,Shandong,20.794725206806014,Manure management,Livestock
2013-09-01,Tianjin,1.2986055572322854,Manure management,Livestock
2013-09-01,Shanxi,2.448732612878421,Manure management,Livestock
2013-09-01,Sichuan,19.76289326333227,Manure management,Livestock
2013-09-01,Tibet,0.27910513841208257,Manure management,Livestock
2013-09-01,Xinjiang,1.783439408979982,Manure management,Livestock
2013-09-01,Yunnan,15.91489633874022,Manure management,Livestock
2013-09-01,Jiangxi,12.771151514267427,Manure management,Livestock
2013-09-01,Shanghai,1.234848428120465,Manure management,Livestock
2013-09-01,Jiangsu,12.101482562858141,Manure management,Livestock
2013-09-01,Zhejiang,3.6566936755659993,Manure management,Livestock
2013-09-01,Hunan,22.9619898872964,Manure management,Livestock
2013-09-01,Anhui,10.54754247212963,Manure management,Livestock
2013-09-01,Beijing,1.5224325664640213,Manure management,Livestock
2013-09-01,Chongqing,7.6445976345293944,Manure management,Livestock
2013-09-01,Fujian,6.104676426975559,Manure management,Livestock
2013-09-01,Gansu,2.33349022768665,Manure management,Livestock
2013-09-01,Guangdong,17.019427274992772,Manure management,Livestock
2013-09-01,Inner Mongolia,3.2718147883800075,Manure management,Livestock
2013-09-01,Guizhou,5.8572495779601645,Manure management,Livestock
2013-09-01,Hainan,3.524323816518073,Manure management,Livestock
2013-09-01,Hebei,15.619123227856305,Manure management,Livestock
2013-09-01,Heilongjiang,7.8891775814113965,Manure management,Livestock
2013-09-01,Henan,26.940676485864415,Manure management,Livestock
2013-09-01,Hubei,18.037535332982568,Manure management,Livestock
2013-09-01,Guangxi,16.503874922824007,Manure management,Livestock
2013-10-01,Jilin,5.044420988181903,Manure management,Livestock
2013-10-01,Liaoning,7.165886355666822,Manure management,Livestock
2013-10-01,Ningxia,0.3778091784939358,Manure management,Livestock
2013-10-01,Qinghai,9.329035274264228,Manure management,Livestock
2013-10-01,Shaanxi,3.6905972913045946,Manure management,Livestock
2013-10-01,Shandong,17.905700048593456,Manure management,Livestock
2013-10-01,Tianjin,0.9872233226717092,Manure management,Livestock
2013-10-01,Shanxi,2.272663754715253,Manure management,Livestock
2013-10-01,Sichuan,18.515834412367113,Manure management,Livestock
2013-10-01,Tibet,0.27070911712096357,Manure management,Livestock
2013-10-01,Xinjiang,1.332158114728553,Manure management,Livestock
2013-10-01,Yunnan,15.69656957337796,Manure management,Livestock
2013-10-01,Jiangxi,11.647372187249209,Manure management,Livestock
2013-10-01,Shanghai,1.1250459274905646,Manure management,Livestock
2013-10-01,Zhejiang,3.3180202675634884,Manure management,Livestock
2013-10-01,Jiangsu,10.765706486238484,Manure management,Livestock
2013-10-01,Hunan,20.155607612277667,Manure management,Livestock
2013-10-01,Inner Mongolia,2.994886527043309,Manure management,Livestock
2013-10-01,Anhui,9.360948576094385,Manure management,Livestock
2013-10-01,Beijing,1.172090557356836,Manure management,Livestock
2013-10-01,Chongqing,6.620477535369748,Manure management,Livestock
2013-10-01,Gansu,2.1681475532233536,Manure management,Livestock
2013-10-01,Guangdong,15.806356380786758,Manure management,Livestock
2013-10-01,Fujian,5.840054664979949,Manure management,Livestock
2013-10-01,Guizhou,5.471028580811849,Manure management,Livestock
2013-10-01,Hainan,3.078794824783757,Manure management,Livestock
2013-10-01,Hebei,11.729248475667013,Manure management,Livestock
2013-10-01,Heilongjiang,7.339021334111255,Manure management,Livestock
2013-10-01,Henan,23.334583210859446,Manure management,Livestock
2013-10-01,Hubei,15.574228034953647,Manure management,Livestock
2013-10-01,Guangxi,15.615827339650943,Manure management,Livestock
2013-11-01,Shaanxi,3.3820036241081253,Manure management,Livestock
2013-11-01,Jilin,4.654922810101036,Manure management,Livestock
2013-11-01,Liaoning,6.53712607689364,Manure management,Livestock
2013-11-01,Ningxia,0.34697329284634454,Manure management,Livestock
2013-11-01,Qinghai,7.582239890684963,Manure management,Livestock
2013-11-01,Shandong,13.075022385151,Manure management,Livestock
2013-11-01,Jiangxi,8.965355007114505,Manure management,Livestock
2013-11-01,Shanxi,2.084687146130023,Manure management,Livestock
2013-11-01,Sichuan,16.61898275727679,Manure management,Livestock
2013-11-01,Tianjin,0.8982800844303926,Manure management,Livestock
2013-11-01,Tibet,0.2570310957181811,Manure management,Livestock
2013-11-01,Xinjiang,1.2108066399681896,Manure management,Livestock
2013-11-01,Yunnan,11.368549562907821,Manure management,Livestock
2013-11-01,Shanghai,0.8306968368581374,Manure management,Livestock
2013-11-01,Jiangsu,8.33056182141623,Manure management,Livestock
2013-11-01,Zhejiang,2.5502542015226086,Manure management,Livestock
2013-11-01,Hunan,15.285336906161803,Manure management,Livestock
2013-11-01,Anhui,7.273614858317872,Manure management,Livestock
2013-11-01,Beijing,1.0755118224530862,Manure management,Livestock
2013-11-01,Chongqing,6.2134468556524975,Manure management,Livestock
2013-11-01,Fujian,4.3741502934206045,Manure management,Livestock
2013-11-01,Gansu,2.00588104064131,Manure management,Livestock
2013-11-01,Guangdong,13.650580106063916,Manure management,Livestock
2013-11-01,Inner Mongolia,2.7463154601766897,Manure management,Livestock
2013-11-01,Guizhou,4.956210138596359,Manure management,Livestock
2013-11-01,Hainan,2.896232036452474,Manure management,Livestock
2013-11-01,Hebei,10.26354201620073,Manure management,Livestock
2013-11-01,Heilongjiang,6.848771070112891,Manure management,Livestock
2013-11-01,Henan,17.39428849305708,Manure management,Livestock
2013-11-01,Hubei,11.75548188217613,Manure management,Livestock
2013-11-01,Guangxi,11.377289848353042,Manure management,Livestock
2013-12-01,Liaoning,6.503355758619295,Manure management,Livestock
2013-12-01,Qinghai,7.462596456869682,Manure management,Livestock
2013-12-01,Shaanxi,3.356929762187706,Manure management,Livestock
2013-12-01,Shandong,12.900650316412559,Manure management,Livestock
2013-12-01,Shanghai,0.8246401489902206,Manure management,Livestock
2013-12-01,Tianjin,0.892464455460791,Manure management,Livestock
2013-12-01,Sichuan,16.549145030298792,Manure management,Livestock
2013-12-01,Jilin,4.631926727416462,Manure management,Livestock
2013-12-01,Tibet,0.2563839518940769,Manure management,Livestock
2013-12-01,Xinjiang,1.1995193160509205,Manure management,Livestock
2013-12-01,Yunnan,11.524050889403059,Manure management,Livestock
2013-12-01,Zhejiang,2.5381388712606285,Manure management,Livestock
2013-12-01,Shanxi,2.0722582134470007,Manure management,Livestock
2013-12-01,Jiangxi,8.92954963394142,Manure management,Livestock
2013-12-01,Ningxia,0.3443350197371848,Manure management,Livestock
2013-12-01,Jiangsu,8.26927314765625,Manure management,Livestock
2013-12-01,Inner Mongolia,2.7324433764842833,Manure management,Livestock
2013-12-01,Anhui,7.2255003998733605,Manure management,Livestock
2013-12-01,Beijing,1.0703912352092628,Manure management,Livestock
2013-12-01,Chongqing,5.1343340810415405,Manure management,Livestock
2013-12-01,Fujian,4.362750970994138,Manure management,Livestock
2013-12-01,Guangdong,11.434216836034766,Manure management,Livestock
2013-12-01,Guangxi,11.505759830571108,Manure management,Livestock
2013-12-01,Gansu,1.993206816907137,Manure management,Livestock
2013-12-01,Hainan,2.394697523471339,Manure management,Livestock
2013-12-01,Hebei,10.18406986717524,Manure management,Livestock
2013-12-01,Heilongjiang,6.8244341724485365,Manure management,Livestock
2013-12-01,Henan,17.148235097914455,Manure management,Livestock
2013-12-01,Hubei,11.649711982733521,Manure management,Livestock
2013-12-01,Hunan,15.237689306091461,Manure management,Livestock
2013-12-01,Guizhou,4.988735107274158,Manure management,Livestock
2014-01-01,Shaanxi,4.048224747254213,Manure management,Livestock
2014-01-01,Jilin,4.501828307255758,Manure management,Livestock
2014-01-01,Liaoning,6.45798026270911,Manure management,Livestock
2014-01-01,Ningxia,0.36041612489004177,Manure management,Livestock
2014-01-01,Qinghai,0.5757619373350973,Manure management,Livestock
2014-01-01,Shandong,15.38520311150198,Manure management,Livestock
2014-01-01,Jiangxi,10.68528086849554,Manure management,Livestock
2014-01-01,Shanxi,2.0760517794897115,Manure management,Livestock
2014-01-01,Sichuan,20.063247992672604,Manure management,Livestock
2014-01-01,Tianjin,0.8933096773963679,Manure management,Livestock
2014-01-01,Tibet,0.2780347126350165,Manure management,Livestock
2014-01-01,Xinjiang,1.3427804789681466,Manure management,Livestock
2014-01-01,Yunnan,13.675208823438048,Manure management,Livestock
2014-01-01,Shanghai,0.9167718166455872,Manure management,Livestock
2014-01-01,Zhejiang,3.097660927370192,Manure management,Livestock
2014-01-01,Jiangsu,9.707480130800326,Manure management,Livestock
2014-01-01,Hunan,18.050754809837056,Manure management,Livestock
2014-01-01,Anhui,8.664724422628924,Manure management,Livestock
2014-01-01,Beijing,0.9417807343924294,Manure management,Livestock
2014-01-01,Chongqing,6.067987587459519,Manure management,Livestock
2014-01-01,Fujian,5.111381688142976,Manure management,Livestock
2014-01-01,Gansu,2.0001692737730785,Manure management,Livestock
2014-01-01,Guangdong,13.159441157077033,Manure management,Livestock
2014-01-01,Inner Mongolia,2.7165062645005804,Manure management,Livestock
2014-01-01,Guizhou,6.3192106370194905,Manure management,Livestock
2014-01-01,Hainan,2.751404652866659,Manure management,Livestock
2014-01-01,Hebei,9.743803587685175,Manure management,Livestock
2014-01-01,Heilongjiang,6.454099729511808,Manure management,Livestock
2014-01-01,Henan,20.276812566368687,Manure management,Livestock
2014-01-01,Hubei,13.80328190351537,Manure management,Livestock
2014-01-01,Guangxi,13.065480677292923,Manure management,Livestock
2014-02-01,Jilin,4.535937828209947,Manure management,Livestock
2014-02-01,Liaoning,6.618210893432502,Manure management,Livestock
2014-02-01,Ningxia,0.36565532368903697,Manure management,Livestock
2014-02-01,Qinghai,0.578313844700023,Manure management,Livestock
2014-02-01,Shaanxi,4.1432047446928175,Manure management,Livestock
2014-02-01,Shandong,16.075104172434624,Manure management,Livestock
2014-02-01,Tianjin,0.923329989914617,Manure management,Livestock
2014-02-01,Shanxi,2.143131744806994,Manure management,Livestock
2014-02-01,Sichuan,20.915066071808884,Manure management,Livestock
2014-02-01,Tibet,0.2836371936439392,Manure management,Livestock
2014-02-01,Xinjiang,1.343871859453325,Manure management,Livestock
2014-02-01,Yunnan,14.894335231445792,Manure management,Livestock
2014-02-01,Jiangxi,11.270242283391562,Manure management,Livestock
2014-02-01,Shanghai,0.9553776124722554,Manure management,Livestock
2014-02-01,Zhejiang,3.2507569679375603,Manure management,Livestock
2014-02-01,Jiangsu,10.149219720563417,Manure management,Livestock
2014-02-01,Hunan,19.7415376286318,Manure management,Livestock
2014-02-01,Inner Mongolia,2.7248503211456456,Manure management,Livestock
2014-02-01,Anhui,9.044200246255906,Manure management,Livestock
2014-02-01,Beijing,0.9609950202168006,Manure management,Livestock
2014-02-01,Chongqing,6.3639241775967195,Manure management,Livestock
2014-02-01,Gansu,2.006754760476414,Manure management,Livestock
2014-02-01,Guangdong,14.378568008539844,Manure management,Livestock
2014-02-01,Fujian,5.42533453437601,Manure management,Livestock
2014-02-01,Guizhou,6.710540106253122,Manure management,Livestock
2014-02-01,Hainan,2.8782710309182145,Manure management,Livestock
2014-02-01,Hebei,10.08639169427208,Manure management,Livestock
2014-02-01,Heilongjiang,6.4828641427519615,Manure management,Livestock
2014-02-01,Henan,21.444905524867707,Manure management,Livestock
2014-02-01,Hubei,14.601555247886688,Manure management,Livestock
2014-02-01,Guangxi,14.491509233406637,Manure management,Livestock
2014-03-01,Shaanxi,4.224334025098467,Manure management,Livestock
2014-03-01,Jilin,4.549131352057334,Manure management,Livestock
2014-03-01,Liaoning,6.6492923796715395,Manure management,Livestock
2014-03-01,Ningxia,0.3704784847187095,Manure management,Livestock
2014-03-01,Qinghai,0.587968136653924,Manure management,Livestock
2014-03-01,Shanghai,0.9782374806910129,Manure management,Livestock
2014-03-01,Jiangxi,11.524191588650366,Manure management,Livestock
2014-03-01,Sichuan,22.146185160326542,Manure management,Livestock
2014-03-01,Tianjin,0.9340209117521588,Manure management,Livestock
2014-03-01,Tibet,0.29269956009926024,Manure management,Livestock
2014-03-01,Xinjiang,1.3463206405611676,Manure management,Livestock
2014-03-01,Yunnan,15.854490608751513,Manure management,Livestock
2014-03-01,Zhejiang,3.3303346742839426,Manure management,Livestock
2014-03-01,Shanxi,2.171500882514475,Manure management,Livestock
